,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60
37,"(303.772, 219.278, 32.036, 18.121)","(337.349, 222.646, 46.854, -5.412)","(367.371, 224.238, 30.305, 20.749)","(403.689, 226.154, 41.328, -8.418)","(442.601, 225.253, 38.745, 8.647)","(483.156, 224.231, 40.468, -16.882)","(516.095, 228.699, 44.138, 12.134)","(550.426, 227.946, 25.428, 8.509)","(583.524, 228.226, 25.098, -7.192)","(610.337, 227.328, 53.453, 3.137)","(641.649, 224.744, 37.118, -19.465)","(673.196, 219.285, 32.023, -8.202)","(709.944, 212.198, 23.692, -8.743)","(730.222, 208.347, 13.982, -2.585)","(749.241, 214.048, 18.464, 18.343)","(774.413, 212.796, 30.621, -7.451)","(784.935, 189.847, -5.345, -14.422)","(786.886, 152.961, 5.735, -24.451)","(782.651, 118.572, 12.109, -43.517)","(762.813, 95.62, -53.507, -14.598)","(731.179, 90.071, -11.46, -7.304)","(698.518, 92.006, -60.337, -0.767)","(657.601, 92.618, -40.692, 1.496)","(619.831, 99.959, -28.441, 10.168)","(599.644, 103.287, -15.769, -8.948)","(547.471, 99.938, -42.898, -12.728)","(513.388, 102.274, -38.844, 6.977)","(469.807, 101.411, -55.747, 0.335)","(427.254, 101.019, -47.569, -1.724)","(384.841, 101.116, -48.94, -14.858)","(344.897, 99.778, -45.647, -11.974)","(308.835, 100.261, -42.371, -4.198)","(274.155, 100.988, -22.755, 15.405)","(236.856, 99.501, -22.556, -11.885)","(208.507, 97.052, -19.593, 9.493)","(177.004, 96.792, -73.229, -6.761)","(139.321, 98.0, -14.743, 34.807)","(127.838, 151.457, 37.477, 22.063)","(120.545, 201.806, 27.662, 36.401)","(115.739, 247.952, -45.273, 71.674)","(109.874, 287.277, -47.229, 64.171)","(105.15, 320.597, 1.213, 28.955)","(97.972, 351.507, -47.864, -16.463)","(90.076, 363.371, 0.702, 6.89)","(55.165, 370.944, -43.689, -19.309)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)"
38,"(412.313, 177.053, 54.02, 0.113)","(449.233, 166.594, 33.962, -19.609)","(463.976, 166.073, 31.081, 3.802)","(476.557, 166.057, 33.723, -2.391)","(488.311, 166.113, 55.084, 0.785)","(508.65, 166.087, 25.659, -10.12)","(522.415, 166.087, 35.697, -4.379)","(537.496, 166.018, 35.248, -2.75)","(541.768, 166.035, 37.01, -10.88)","(547.448, 166.07, 35.77, -0.552)","(566.504, 166.981, 26.999, -7.743)","(582.193, 169.567, -0.338, -2.88)","(591.352, 175.05, 14.59, 7.348)","(610.786, 199.997, 31.894, 33.008)","(639.024, 211.132, 26.306, 10.424)","(661.483, 210.973, 27.326, -6.927)","(683.456, 212.717, 41.734, 27.727)","(709.591, 214.238, 9.531, -11.63)","(732.331, 212.505, 9.278, -4.747)","(747.336, 208.947, 8.156, -13.942)","(760.125, 202.453, 17.779, 4.129)","(773.588, 191.108, 12.97, 8.658)","(787.564, 166.33, 5.294, -57.172)","(784.518, 135.662, -14.903, -23.631)","(784.623, 106.344, -4.491, -48.158)","(758.283, 92.353, -17.155, -20.63)","(722.914, 90.867, -40.836, 22.504)","(695.86, 100.546, -31.059, 17.266)","(675.629, 105.662, -15.238, -2.312)","(641.402, 95.122, -56.754, -0.533)","(605.502, 94.913, -38.459, 1.056)","(561.526, 93.139, -51.598, 6.733)","(514.853, 93.505, -32.115, -0.738)","(476.223, 93.752, -34.717, -9.937)","(438.541, 93.979, -44.827, 4.312)","(398.815, 91.78, -40.809, -0.857)","(356.679, 89.405, -73.195, -9.042)","(315.073, 88.65, -16.073, 25.623)","(274.586, 83.047, -9.345, -12.266)","(242.135, 78.165, 9.478, 41.824)","(200.812, 74.855, -19.3, 49.183)","(162.455, 72.684, -91.05, 4.953)","(128.786, 93.568, -63.54, 43.638)","(105.484, 132.516, 6.323, 74.472)","(93.807, 179.722, -8.899, -4.978)","(91.815, 220.997, -54.474, 60.109)","(89.105, 260.444, 44.247, 52.125)","(92.862, 299.114, -31.55, 73.276)","(89.508, 338.22, -8.081, 44.76)","(81.611, 364.149, 19.788, -9.226)","(52.135, 379.381, -42.815, 44.259)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)"
39,"(516.963, 531.734, 41.639, -3.853)","(556.546, 528.727, 28.66, -6.026)","(599.931, 529.417, 40.956, 7.322)","(640.795, 533.923, 41.098, 7.775)","(675.645, 531.272, 33.243, -8.269)","(703.069, 526.995, 38.266, -11.501)","(726.373, 525.242, 26.888, -6.116)","(754.795, 527.944, 28.486, -8.76)","(777.679, 534.32, 32.334, 25.469)","(792.64, 568.019, 3.298, 30.688)","(796.417, 612.355, 11.547, 24.888)","(796.378, 645.319, 12.104, 14.194)","(783.46, 665.543, -38.988, 31.41)","(741.095, 680.302, -52.854, -3.188)","(701.918, 678.811, -29.722, 15.361)","(666.489, 680.013, -39.141, 5.54)","(630.216, 679.643, -33.383, 4.356)","(590.063, 676.814, -47.69, -0.88)","(552.348, 676.672, -36.331, -4.272)","(515.813, 678.962, -32.942, -10.949)","(480.288, 680.957, -32.627, 4.66)","(443.64, 678.592, -37.36, -4.449)","(404.377, 677.462, -31.201, -5.569)","(364.524, 677.737, -41.37, 1.118)","(323.685, 679.32, -26.692, 10.519)","(281.763, 680.279, -51.584, -1.806)","(239.766, 680.443, -42.127, -2.91)","(196.88, 679.966, -51.386, 5.462)","(149.112, 669.661, -49.721, -22.388)","(121.642, 629.225, -21.181, -41.147)","(105.64, 584.967, -18.705, -55.927)","(93.657, 543.4, -13.731, -56.365)","(81.85, 501.523, -24.146, -48.64)","(72.286, 463.223, 3.296, -47.628)","(65.83, 436.947, -5.241, -16.768)","(62.705, 417.948, -0.372, -32.165)","(57.375, 394.455, -2.498, -21.822)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)"
40,"(432.687, 227.194, 30.867, -17.562)","(475.335, 214.325, 37.087, -14.494)","(511.141, 202.563, 29.092, 2.555)","(545.344, 198.81, 32.654, 18.177)","(577.846, 199.729, 36.242, -14.758)","(606.458, 203.446, 33.036, -10.043)","(634.149, 196.055, 38.501, -1.455)","(661.162, 186.792, 26.05, -22.369)","(674.452, 181.753, -10.317, 14.371)","(694.82, 193.006, 25.228, 20.394)","(730.264, 196.384, 37.575, 16.607)","(750.023, 191.417, 11.852, -14.453)","(763.175, 188.358, 4.219, -3.281)","(773.999, 187.221, 10.252, -24.629)","(773.921, 153.94, 0.126, -60.026)","(772.19, 108.644, 8.444, -26.742)","(748.469, 88.153, -51.651, -25.227)","(693.885, 88.566, -68.57, 9.707)","(651.524, 99.058, -28.3, 7.173)","(624.255, 102.933, -32.772, 14.555)","(591.342, 108.217, -25.774, 3.97)","(563.152, 113.369, -16.204, -3.978)","(523.885, 102.627, -39.218, 10.637)","(481.011, 99.977, -51.932, -8.702)","(439.257, 96.361, -55.649, 3.11)","(395.198, 92.512, -43.416, -0.855)","(354.011, 90.388, -25.757, 10.123)","(313.307, 87.688, -47.613, 13.272)","(274.109, 82.905, -30.317, -2.54)","(235.725, 79.569, -21.924, 9.85)","(199.283, 79.883, -25.495, -12.392)","(159.816, 75.812, -37.572, -2.571)","(126.037, 99.606, -12.208, 50.346)","(107.577, 139.883, -15.431, 27.363)","(103.496, 181.085, 4.298, 41.381)","(101.253, 220.689, 6.195, 34.126)","(102.382, 257.156, 15.174, 40.539)","(99.8, 295.107, -49.247, 75.055)","(96.171, 328.813, -2.464, 53.292)","(90.394, 359.915, -40.078, 51.311)","(81.012, 369.555, 10.854, 20.062)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)"
41,"(702.927, 229.731, 22.869, -15.914)","(734.857, 217.664, 27.236, -5.067)","(769.333, 201.14, 36.402, -11.344)","(781.049, 155.966, 2.574, -51.128)","(779.411, 107.37, 16.217, -33.69)","(751.367, 87.527, -72.595, -7.365)","(694.763, 97.28, -59.992, -10.125)","(640.624, 101.334, -38.134, 1.673)","(592.537, 98.401, -49.241, 6.886)","(550.62, 89.848, -43.619, -27.908)","(506.429, 81.242, -45.582, -21.688)","(463.42, 80.373, -35.664, 9.998)","(416.622, 79.526, -33.958, 3.819)","(371.19, 78.651, -28.132, -5.043)","(325.029, 78.354, -53.461, 3.085)","(282.467, 79.908, -39.438, -0.693)","(237.527, 79.852, -30.398, 16.262)","(195.712, 81.67, -54.021, 10.838)","(151.462, 77.07, -67.629, -6.649)","(119.955, 110.775, -5.833, 30.927)","(104.915, 153.827, -5.219, 45.17)","(94.024, 195.058, -4.333, 49.01)","(88.005, 237.873, 10.177, 28.44)","(83.02, 282.892, -6.276, 30.735)","(76.869, 323.268, 13.452, 37.261)","(71.6, 358.023, -10.848, 32.607)","(30.919, 369.021, -77.135, 7.775)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)"
42,"(603.715, 408.709, 44.679, -3.276)","(639.959, 392.052, 24.406, -3.507)","(673.162, 376.659, 37.093, -8.604)","(702.915, 355.927, 27.038, -32.767)","(732.588, 337.763, 37.723, -8.718)","(752.996, 322.186, 21.062, -10.685)","(771.747, 303.924, 13.408, -30.397)","(788.075, 288.184, 18.809, -11.567)","(803.77, 272.727, 15.907, 0.537)","(813.314, 260.949, 13.787, -0.298)","(820.43, 246.543, 2.441, -0.869)","(821.453, 233.901, -14.098, -5.578)","(822.342, 221.925, 4.004, -27.759)","(818.767, 214.28, -0.015, -29.336)","(815.948, 203.539, -10.088, -9.271)","(809.574, 196.315, -13.578, 8.517)","(817.447, 177.443, 16.983, -14.169)","(805.629, 155.548, -4.205, -24.522)","(810.311, 120.697, 0.002, -15.065)","(804.175, 91.316, -21.746, -35.867)","(774.294, 64.905, -27.913, -22.307)","(738.662, 50.755, -52.362, 1.373)","(703.436, 52.926, -43.885, 12.312)","(666.201, 55.508, -40.095, 20.276)","(621.929, 55.937, -51.448, -4.407)","(584.645, 55.254, -33.092, 5.53)","(548.245, 57.203, -39.516, -6.13)","(506.977, 58.856, -31.707, 12.02)","(466.055, 58.892, -56.819, -7.664)","(427.886, 60.596, -50.995, 11.456)","(388.58, 60.785, -26.52, 2.746)","(353.976, 59.958, -44.384, -12.015)","(319.987, 61.071, -38.522, 2.762)","(285.284, 61.184, -39.951, 12.629)","(257.097, 61.265, -16.572, -1.023)","(228.002, 64.215, -20.649, 18.965)","(196.525, 65.03, -39.66, -6.743)","(169.154, 63.559, -25.092, 20.394)","(115.839, 84.506, -70.793, 2.323)","(85.824, 113.649, 16.43, -12.594)","(66.909, 145.929, -32.125, 46.422)","(64.641, 193.845, 22.924, 37.364)","(63.543, 235.256, 43.928, 11.74)","(63.63, 275.221, 28.628, -1.546)","(62.294, 311.086, 12.734, -8.473)","(58.998, 340.072, 29.183, 11.008)","(28.278, 367.047, -10.92, 41.174)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)"
43,"(723.664, 533.309, 20.838, 14.474)","(760.744, 539.632, 29.995, -3.151)","(781.562, 565.15, 15.696, 34.679)","(789.847, 605.221, -6.134, 60.204)","(791.472, 647.852, -0.763, 38.94)","(760.351, 666.347, -29.218, -0.025)","(715.562, 670.542, -45.229, 10.543)","(670.721, 668.498, -46.098, -2.028)","(624.894, 668.287, -47.0, 11.287)","(581.564, 672.332, -30.624, -10.985)","(538.973, 674.821, -57.122, 12.269)","(495.311, 675.521, -47.882, -11.773)","(451.728, 676.194, -40.063, 14.082)","(408.931, 673.137, -40.47, 12.325)","(366.671, 673.786, -33.881, -7.939)","(322.826, 675.614, -44.646, 6.709)","(279.15, 674.661, -55.248, -11.648)","(237.594, 673.493, -50.361, -13.34)","(195.408, 671.239, -41.129, -12.327)","(152.261, 665.6, -53.717, 1.952)","(123.868, 629.622, -23.728, -41.447)","(110.574, 588.277, -18.322, -35.958)","(96.5, 545.733, -28.237, -45.473)","(85.594, 504.528, -0.7, -39.026)","(75.064, 459.194, -24.174, -52.943)","(70.508, 421.253, 7.035, -49.814)","(62.874, 389.77, -37.986, -25.385)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)"
44,"(556.655, 391.332, 25.128, -17.873)","(583.178, 376.538, 36.09, -26.987)","(610.323, 364.524, 35.785, -7.878)","(637.037, 349.1, 40.517, -4.598)","(665.765, 337.016, 30.659, -21.591)","(696.523, 322.806, 36.263, -18.977)","(717.672, 305.13, 15.866, -27.561)","(740.364, 286.858, 24.196, -4.362)","(759.042, 274.958, -1.678, 0.853)","(774.729, 261.056, 3.938, -32.263)","(787.006, 246.394, -7.026, -4.587)","(795.945, 224.241, -6.61, -36.661)","(801.642, 207.367, -5.337, -29.655)","(805.983, 185.478, -22.428, -32.733)","(811.451, 158.143, 10.185, -62.062)","(805.255, 111.734, -28.508, -41.632)","(786.662, 92.15, -32.804, -6.438)","(735.945, 82.254, -35.052, 14.825)","(690.92, 85.216, -38.863, 31.18)","(651.414, 96.288, -27.003, -5.795)","(615.761, 100.811, -25.859, -6.698)","(594.742, 113.85, -29.567, 36.701)","(594.156, 113.999, -35.207, 8.958)","(594.156, 113.999, -35.207, 8.958)","(594.156, 113.999, -35.207, 8.958)","(594.156, 113.999, -35.207, 8.958)","(594.156, 113.999, -35.207, 8.958)","(594.156, 113.999, -35.207, 8.958)","(591.271, 113.998, -72.432, 3.787)","(577.162, 113.866, -63.816, 1.52)","(549.679, 106.604, -44.807, -10.011)","(507.893, 98.395, -43.321, 0.372)","(468.398, 95.978, -38.473, -3.36)","(427.008, 96.437, -46.762, -2.129)","(387.585, 95.492, -46.182, -13.767)","(350.928, 95.251, -39.134, 6.407)","(316.542, 95.235, -45.518, 11.011)","(280.692, 93.521, -43.672, -12.693)","(241.81, 93.619, -87.127, -24.734)","(207.287, 87.091, -56.925, 1.647)","(172.665, 91.126, 18.223, -50.027)","(136.199, 96.364, -71.255, 61.125)","(126.652, 150.864, 50.519, 62.777)","(125.526, 191.205, 48.127, 24.091)","(119.907, 240.286, 22.666, 84.724)","(116.671, 286.28, 28.787, 66.872)","(113.183, 321.002, 30.605, 81.055)","(103.031, 350.043, 12.997, -12.316)","(83.006, 372.126, -57.778, -23.65)","(39.431, 373.57, -94.833, -55.477)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)"
45,"(759.506, 270.873, 30.753, -32.268)","(790.682, 238.507, 38.053, -50.574)","(806.075, 203.632, 19.337, -45.332)","(821.877, 168.703, 16.561, -37.781)","(820.519, 137.524, -6.226, -11.01)","(807.679, 99.595, 3.52, -53.736)","(788.484, 71.958, -30.634, -42.119)","(752.97, 57.975, -43.908, -2.989)","(711.037, 60.099, -38.866, 14.533)","(670.782, 63.319, -28.258, -12.927)","(631.516, 64.115, -34.626, -10.849)","(597.063, 66.06, -35.272, -3.005)","(563.62, 64.921, -49.574, -3.427)","(530.224, 64.395, -19.358, -9.285)","(495.446, 62.988, -45.64, -5.993)","(460.007, 62.288, -28.261, -3.944)","(419.722, 63.754, -50.604, 15.418)","(382.369, 63.743, -22.727, 15.647)","(347.242, 64.913, -22.477, 13.915)","(309.495, 67.515, -32.599, 15.69)","(273.074, 69.4, -54.309, -7.419)","(234.746, 71.839, -38.672, -1.985)","(197.65, 71.77, -27.793, -17.796)","(163.243, 70.175, -38.562, 13.977)","(126.588, 92.133, -15.822, 24.925)","(106.554, 144.009, -28.869, 45.201)","(94.895, 198.662, -4.059, 57.142)","(84.818, 240.889, -15.635, 56.344)","(74.657, 281.992, -21.058, 38.783)","(70.069, 317.618, -10.366, 45.584)","(65.876, 349.387, -9.176, 32.49)","(30.602, 365.82, -48.078, 16.574)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)"
46,"(767.158, 524.76, 43.164, 12.209)","(793.208, 549.932, 18.869, 30.584)","(803.571, 594.866, 10.33, 59.267)","(801.444, 647.647, -3.832, 42.039)","(767.418, 670.354, -42.953, -2.126)","(713.999, 674.257, -53.469, -18.265)","(664.637, 670.203, -46.473, 0.282)","(617.592, 668.364, -62.287, 12.685)","(569.711, 667.817, -40.649, 9.965)","(526.056, 665.841, -30.868, 0.357)","(480.431, 664.059, -45.488, 9.249)","(434.943, 661.788, -53.048, -13.003)","(390.287, 661.319, -54.217, 7.254)","(347.915, 660.182, -54.785, -6.826)","(305.24, 659.163, -58.04, -1.595)","(260.98, 660.465, -35.918, -9.409)","(217.784, 666.478, -28.979, 13.85)","(178.089, 664.23, -30.446, 12.783)","(139.215, 651.397, -33.603, -53.176)","(120.09, 608.003, -16.195, -49.376)","(109.816, 566.866, -1.969, -28.196)","(96.891, 523.063, -9.89, -46.891)","(85.716, 480.159, -6.777, -50.44)","(77.431, 437.818, -21.532, -43.401)","(73.322, 401.675, -4.086, -20.31)","(40.129, 381.495, -73.894, -22.388)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)"
47,"(642.315, 469.628, 34.89, 17.444)","(678.928, 479.519, 47.173, 7.486)","(713.297, 492.221, 28.105, 0.043)","(744.71, 510.423, 37.001, 14.641)","(778.368, 533.965, 45.308, 39.876)","(797.656, 568.582, 8.775, 29.288)","(805.071, 613.319, 23.333, 55.324)","(809.178, 650.97, 3.588, 30.027)","(790.931, 667.9, -43.867, 7.641)","(750.893, 679.398, -48.37, 0.395)","(703.889, 678.646, -54.989, -21.936)","(667.541, 675.428, -27.452, 9.654)","(629.496, 675.056, -28.185, -8.168)","(588.323, 674.813, -48.794, -15.997)","(547.787, 674.558, -35.255, 10.534)","(506.954, 675.179, -38.917, -6.549)","(465.643, 676.314, -38.955, 11.931)","(427.409, 678.818, -58.11, 14.852)","(386.025, 679.407, -45.608, 11.494)","(345.614, 677.826, -44.009, 7.32)","(303.416, 677.279, -49.426, 9.317)","(261.129, 675.959, -53.081, 0.52)","(220.569, 673.452, -45.584, -9.208)","(178.658, 671.214, -50.933, -5.963)","(138.554, 653.969, -14.344, -39.168)","(118.705, 614.651, -30.289, -44.945)","(104.359, 572.747, -8.812, -35.382)","(91.175, 534.023, -8.156, -50.632)","(80.069, 500.162, 3.41, -35.648)","(67.499, 465.211, -21.308, -48.038)","(62.771, 431.323, -14.639, -28.805)","(64.903, 400.359, -0.058, -38.469)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)"
48,"(298.163, 320.454, 46.678, 15.765)","(334.485, 320.888, 23.804, 10.341)","(366.069, 311.216, 39.621, -17.786)","(395.078, 302.718, 40.178, -4.136)","(429.901, 296.49, 45.692, -20.056)","(465.771, 285.369, 37.79, -18.724)","(495.139, 275.747, 41.946, -20.416)","(524.936, 262.081, 23.17, -22.863)","(552.437, 254.251, 39.855, -14.072)","(580.475, 252.106, 44.847, -11.022)","(613.639, 243.899, 34.713, -21.164)","(649.609, 235.881, 25.757, -10.904)","(683.688, 234.349, 32.637, 0.132)","(703.498, 230.995, 25.079, -0.888)","(726.514, 226.33, 22.215, -1.765)","(748.308, 223.243, 30.087, 9.241)","(770.57, 218.426, 14.97, -28.811)","(786.757, 186.301, 1.421, -21.94)","(787.784, 145.345, 2.679, -51.961)","(793.034, 113.237, -13.506, -37.121)","(783.939, 85.785, -19.14, -36.389)","(741.973, 72.692, -48.118, -1.466)","(692.221, 76.446, -47.389, 15.523)","(646.342, 76.961, -40.123, 19.332)","(605.979, 78.07, -27.008, 2.799)","(571.339, 77.061, -17.599, 11.606)","(540.547, 83.99, -21.25, 23.951)","(510.255, 92.5, -28.251, -3.326)","(474.477, 95.424, -30.642, -15.743)","(436.725, 95.866, -47.176, -17.215)","(398.836, 94.634, -48.725, -5.572)","(358.292, 95.155, -36.309, 10.073)","(321.357, 95.163, -38.78, 9.679)","(283.64, 94.84, -50.794, 11.828)","(246.638, 92.595, -21.675, 12.102)","(215.161, 90.14, -25.084, -9.657)","(180.638, 97.752, -19.077, 10.679)","(143.554, 87.248, -37.152, 27.919)","(128.343, 136.674, 11.29, 41.316)","(124.104, 184.429, 11.869, 95.359)","(119.212, 222.823, -51.201, 48.598)","(109.781, 263.208, -24.168, 21.174)","(111.107, 300.909, 2.777, 57.351)","(99.947, 335.763, 24.035, 44.942)","(94.591, 362.703, -44.489, 31.893)","(73.593, 376.206, -41.005, 44.474)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)"
49,"(387.408, 217.212, 47.682, -25.223)","(422.493, 207.105, 40.397, -1.329)","(456.011, 202.328, 38.985, 4.231)","(488.15, 200.687, 50.533, 8.481)","(523.893, 201.757, 48.09, -3.744)","(553.541, 202.293, 25.058, -6.573)","(586.368, 207.499, 51.106, 16.447)","(619.301, 209.814, 41.475, 9.142)","(651.505, 207.816, 7.816, -20.359)","(672.212, 200.524, 24.011, -20.375)","(700.586, 198.108, 47.098, 4.122)","(726.213, 195.618, 22.208, 10.755)","(745.16, 190.675, -8.421, 1.513)","(748.479, 184.275, 5.526, 8.493)","(752.29, 188.343, 17.657, -1.969)","(769.146, 187.447, -0.948, -16.354)","(775.286, 159.864, 1.731, -15.446)","(781.59, 128.995, 27.61, -39.912)","(771.871, 94.625, -53.851, 2.933)","(732.97, 93.679, -27.47, -2.168)","(689.559, 96.223, -22.073, 12.772)","(651.229, 93.664, -49.713, -2.576)","(610.822, 102.354, -28.775, -4.385)","(574.316, 96.374, -41.531, 16.36)","(536.024, 102.804, -43.478, 9.699)","(498.468, 104.478, -48.383, 14.633)","(457.34, 104.11, -25.44, -8.527)","(413.257, 103.168, -34.025, 0.799)","(368.314, 102.205, -29.771, -8.842)","(325.391, 102.061, -70.019, -4.81)","(283.344, 102.783, -42.351, 6.309)","(239.89, 98.253, -30.474, -18.24)","(198.798, 95.018, -45.562, -7.94)","(162.551, 90.16, -49.401, -10.24)","(123.735, 110.109, -10.459, 48.596)","(114.704, 151.075, 3.75, 53.654)","(105.851, 194.693, -10.941, 56.702)","(97.983, 235.212, -3.281, 36.224)","(91.054, 277.072, -1.398, 25.275)","(80.976, 310.184, -27.142, 30.535)","(68.583, 346.072, -37.282, -11.53)","(46.658, 357.87, -80.554, -5.329)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)"
