,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
64,"(729.503, 192.148, 35.107, 2.221)","(775.304, 185.747, 47.499, 17.145)","(788.007, 130.619, 0.532, -50.648)","(772.731, 91.382, -37.815, -3.007)","(721.972, 78.48, -43.919, -13.954)","(671.504, 79.231, -58.739, 16.971)","(624.491, 78.646, -36.219, -2.952)","(577.448, 76.803, -38.541, -12.377)","(533.584, 74.179, -50.955, -9.562)","(489.055, 74.639, -29.717, -0.675)","(444.699, 77.512, -59.47, -5.085)","(397.563, 78.781, -54.14, -11.337)","(352.819, 79.963, -36.093, 5.361)","(308.503, 79.357, -32.786, -14.678)","(262.278, 80.423, -46.515, -3.506)","(218.37, 79.701, -32.39, -16.064)","(178.341, 79.604, -33.498, 1.649)","(138.648, 88.491, -25.153, 35.413)","(116.363, 127.806, -23.276, 31.221)","(103.48, 170.917, -15.097, 32.989)","(95.75, 213.903, 0.869, 35.017)","(89.101, 258.489, -4.614, 51.988)","(82.018, 303.042, -18.825, 57.625)","(74.75, 346.14, -24.598, 41.178)","(46.979, 367.235, -39.912, 12.1)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)",
65,"(595.609, 435.654, 10.485, -10.764)","(615.16, 421.836, 33.325, -3.992)","(638.428, 407.583, 22.191, -20.197)","(662.513, 393.591, 16.162, -3.487)","(686.412, 373.229, 19.354, -31.907)","(712.124, 355.463, 38.585, -23.955)","(735.714, 337.185, 9.983, -13.106)","(754.709, 322.215, 29.014, -16.073)","(772.408, 308.908, 24.854, -4.636)","(786.612, 293.411, 24.571, 1.946)","(796.933, 280.546, 17.558, -25.983)","(808.596, 269.92, 2.88, -7.209)","(817.723, 258.885, 4.781, 3.928)","(820.449, 249.499, 8.569, -5.852)","(824.056, 246.571, -5.528, -12.76)","(826.459, 245.207, 1.16, -10.915)","(825.954, 240.767, -12.324, -5.162)","(827.239, 230.069, -2.254, -9.076)","(825.866, 220.97, 12.741, -20.649)","(824.138, 212.63, 3.452, -4.051)","(814.331, 206.095, -8.517, -3.125)","(813.758, 202.724, 11.9, -2.178)","(814.39, 189.647, -0.202, -1.595)","(815.509, 172.651, -8.736, -16.616)","(812.188, 132.831, -1.244, -36.406)","(810.661, 102.44, 19.359, -29.138)","(803.432, 85.06, -10.036, -5.273)","(780.952, 70.498, -23.144, -18.265)","(753.243, 61.958, -21.846, -17.359)","(718.014, 61.872, -36.765, 0.122)","(683.727, 62.968, -45.514, 9.514)","(649.485, 65.362, -54.746, -8.603)","(613.972, 61.731, -24.622, -9.108)","(574.103, 63.224, -46.478, -10.821)","(535.065, 65.067, -54.848, 4.687)","(494.889, 64.789, -26.708, -0.577)",
66,"(509.758, 294.217, 18.692, -25.295)","(554.153, 277.649, 36.03, -23.124)","(597.505, 263.725, 27.713, -14.955)","(635.703, 249.626, 42.305, -5.606)","(675.569, 231.82, 42.316, -5.936)","(710.525, 211.09, 43.048, -26.696)","(730.617, 196.676, -3.674, -7.639)","(750.858, 194.079, 9.428, -12.274)","(768.099, 192.98, 40.144, 36.48)","(778.118, 176.255, -5.16, -14.091)","(770.017, 130.345, -13.917, -20.743)","(765.679, 107.192, 15.903, -47.885)","(759.204, 87.371, -8.348, 11.837)","(756.361, 84.222, 4.55, 13.587)","(761.924, 70.61, 44.552, -8.516)","(752.747, 62.745, -31.21, -28.622)","(725.201, 56.582, -50.574, -4.268)","(680.307, 55.895, -42.812, -14.246)","(635.543, 57.72, -26.104, -4.297)","(592.797, 55.531, -44.229, 11.099)","(550.182, 56.331, -33.5, 13.559)","(509.328, 58.535, -56.365, -7.964)","(462.231, 58.708, -50.188, 8.254)","(423.47, 55.269, -43.875, -5.441)","(392.734, 56.984, -26.155, 1.539)","(353.56, 60.667, -63.701, -15.302)","(312.241, 63.918, -30.975, 0.465)","(273.45, 64.345, -16.396, -1.681)","(237.867, 66.164, -25.741, 2.829)","(199.975, 64.956, -58.38, -14.027)","(164.749, 65.935, -40.066, 11.657)","(120.646, 79.071, -40.452, 15.381)","(93.105, 107.672, -38.012, 47.874)","(76.678, 141.53, -17.457, 49.689)","(69.866, 179.612, 0.204, 40.484)","(66.887, 215.489, 4.267, 28.577)",
67,"(432.734, 557.467, 50.538, 16.493)","(474.996, 560.513, 31.894, -3.87)","(517.843, 560.729, 49.954, 10.601)","(558.569, 559.272, 53.682, -4.225)","(597.128, 562.742, 26.122, 4.32)","(632.131, 566.605, 32.908, 0.906)","(665.125, 566.02, 30.217, -13.137)","(695.376, 562.056, 25.354, -9.114)","(729.61, 549.972, 39.19, -11.877)","(759.404, 547.688, 46.097, -19.355)","(782.039, 565.99, 43.161, 19.859)","(788.521, 607.889, -10.496, 58.133)","(791.836, 642.048, -1.13, 29.89)","(760.444, 663.964, -55.647, -0.262)","(712.863, 660.093, -44.905, 2.274)","(669.719, 666.32, -47.863, -5.447)","(631.03, 670.876, -22.452, -10.61)","(591.664, 675.672, -34.143, 16.615)","(551.806, 675.339, -25.577, -7.415)","(510.931, 676.167, -36.799, 13.255)","(467.025, 677.33, -40.905, 2.505)","(420.419, 673.691, -48.006, -3.621)","(380.471, 668.218, -51.219, -19.19)","(342.374, 663.581, -37.762, -18.041)","(302.542, 661.156, -40.147, 13.635)","(262.088, 660.241, -52.259, 16.147)","(223.964, 662.955, -38.107, 20.086)","(187.324, 663.104, -40.248, 7.727)","(146.369, 665.781, -61.194, 7.671)","(125.726, 631.218, -28.962, -27.733)","(112.839, 594.569, -2.197, -22.758)","(100.962, 555.395, -5.692, -35.851)","(93.214, 516.018, 0.869, -43.086)","(82.883, 479.906, -13.065, -25.935)","(71.994, 450.686, -13.932, -22.78)","(65.229, 427.827, 12.119, -12.682)",
68,"(310.316, 208.41, 50.423, -7.776)","(353.064, 202.305, 40.447, 10.324)","(389.787, 194.865, 19.251, 1.002)","(425.51, 193.101, 33.061, -10.834)","(469.758, 190.271, 46.886, -3.428)","(509.625, 181.273, 32.835, -17.24)","(541.967, 176.198, 39.667, -11.899)","(562.027, 176.628, 17.709, -10.054)","(589.641, 188.322, 55.346, 22.463)","(628.508, 196.095, 19.263, 11.805)","(660.32, 200.575, 22.23, 26.122)","(691.152, 197.062, 21.946, 11.825)","(720.595, 197.63, 22.687, 9.528)","(744.556, 195.769, 38.921, 16.639)","(765.923, 202.38, 14.431, -27.578)","(775.478, 177.845, -0.228, -38.22)","(773.39, 155.868, -0.526, -15.313)","(782.365, 125.845, -4.808, -36.75)","(775.92, 93.048, -41.044, 2.222)","(732.778, 92.086, -51.697, 12.832)","(689.528, 94.407, -39.031, -2.068)","(644.094, 86.173, -54.959, -7.529)","(596.292, 84.093, -46.344, 8.332)","(561.776, 98.209, -44.06, 23.819)","(526.889, 100.1, -49.539, 12.753)","(486.848, 99.715, -33.363, -12.662)","(447.546, 99.229, -55.165, 2.077)","(409.01, 98.644, -55.482, -7.319)","(370.552, 99.63, -48.28, -13.323)","(331.363, 99.722, -43.333, 15.308)","(293.607, 99.879, -36.426, 0.66)","(257.941, 99.101, -29.205, -3.263)","(223.852, 96.731, -20.517, -0.224)","(186.597, 97.113, -59.549, -8.829)","(156.107, 88.916, -24.251, -2.59)","(131.996, 130.003, -23.482, 47.536)",
69,"(263.674, 556.887, 28.904, 26.089)","(294.604, 562.854, 32.213, 8.986)","(326.929, 563.481, 22.963, -15.982)","(361.1, 563.18, 46.317, -5.788)","(395.81, 562.005, 46.147, 10.102)","(429.209, 560.798, 44.644, -6.168)","(464.294, 559.732, 40.341, -11.876)","(497.443, 559.408, 31.705, -16.51)","(532.698, 558.462, 37.634, -17.222)","(568.855, 557.76, 30.547, -6.367)","(605.903, 562.516, 41.061, 13.246)","(639.84, 561.281, 23.511, 11.649)","(672.575, 560.52, 39.021, -8.964)","(700.913, 565.337, 18.686, 12.72)","(725.54, 568.372, 30.752, 8.902)","(746.933, 565.848, 12.059, -0.289)","(771.948, 556.51, 28.733, -9.766)","(767.799, 597.114, -15.128, 23.567)","(766.015, 618.039, -10.404, 1.568)","(780.23, 640.82, 23.192, 39.98)","(767.237, 650.741, -27.017, -24.313)","(737.625, 639.466, -29.586, 8.107)","(723.529, 636.105, -11.386, -0.225)","(714.196, 636.041, -12.034, -3.251)","(705.141, 636.123, -42.035, -7.166)","(691.914, 636.157, -38.263, -5.929)","(677.0, 636.001, -23.02, -11.335)","(667.708, 636.068, -27.637, -1.71)","(656.529, 636.083, -39.656, 1.857)","(644.162, 636.155, -28.036, 7.375)","(622.264, 636.315, -39.542, 11.532)","(600.686, 636.182, -26.935, -10.666)","(572.237, 638.387, -33.897, 1.141)","(538.727, 638.505, -32.769, 14.434)","(506.319, 641.676, -29.793, 9.0)","(473.169, 644.344, -48.331, -9.195)",
70,"(353.528, 269.381, 31.431, 0.201)","(389.57, 258.869, 40.237, -14.578)","(422.12, 247.473, 47.331, -14.022)","(461.416, 241.028, 41.975, -13.564)","(502.204, 235.236, 42.172, 0.173)","(535.729, 227.224, 22.892, -12.845)","(571.152, 220.586, 36.527, -14.045)","(602.83, 213.137, 35.406, -9.135)","(627.572, 211.067, 38.671, 17.69)","(660.692, 209.627, 28.743, 7.786)","(688.967, 205.113, 44.22, -16.861)","(716.718, 199.13, 35.458, -29.736)","(744.675, 195.051, 11.84, 0.379)","(768.31, 192.142, 16.503, 8.798)","(771.623, 175.799, -26.28, -40.361)","(763.063, 150.436, -17.871, -20.713)","(762.868, 146.772, -3.299, -19.814)","(764.58, 145.223, 22.669, -35.046)","(768.499, 145.419, 4.952, 9.071)","(778.266, 123.882, 9.25, -17.223)","(773.515, 95.649, -8.323, -15.661)","(765.132, 88.681, -6.198, -32.112)","(758.26, 73.913, -24.464, -30.187)","(775.578, 64.816, 31.576, -24.258)","(745.717, 53.773, -47.664, -14.564)","(703.977, 53.328, -15.54, 13.462)","(663.635, 52.964, -62.75, -10.724)","(616.599, 54.439, -40.963, 2.448)","(572.906, 54.326, -30.915, -11.764)","(529.948, 56.544, -32.88, 6.989)","(488.472, 56.494, -18.711, -0.968)","(449.116, 56.508, -40.954, -9.841)","(411.456, 57.117, -30.864, 17.155)","(375.403, 57.463, -47.551, 3.021)","(338.789, 57.685, -32.794, 15.783)","(304.155, 58.18, -14.001, 5.847)",
71,"(602.893, 397.953, 26.787, -8.454)","(622.488, 378.331, 23.919, -15.133)","(640.621, 358.862, 9.746, -31.834)","(659.476, 340.493, 0.708, -0.272)","(684.743, 321.976, 12.472, -31.955)","(708.291, 304.705, 9.139, -17.256)","(729.27, 287.961, 27.698, -12.176)","(751.729, 274.013, 34.373, -0.478)","(767.37, 262.886, 22.249, 7.594)","(782.48, 246.884, 6.542, -16.108)","(793.534, 228.859, 19.849, -19.138)","(803.695, 204.999, -7.958, -3.155)","(808.141, 176.758, -11.236, -52.369)","(809.022, 137.118, 9.289, -61.767)","(809.839, 100.553, 7.856, -29.527)","(802.427, 84.286, 0.115, -15.667)","(770.22, 77.593, -36.554, -13.999)","(728.572, 63.694, -51.405, -2.089)","(679.653, 58.978, -40.108, -12.058)","(642.289, 55.109, -34.999, -8.729)","(604.494, 54.889, -36.978, -13.63)","(561.999, 58.677, -48.836, -10.39)","(516.99, 61.194, -51.451, -3.131)","(476.917, 65.159, -51.123, -10.429)","(433.063, 65.211, -55.341, -2.206)","(392.531, 63.368, -35.182, -13.446)","(353.878, 63.833, -40.826, -10.527)","(316.741, 62.728, -47.42, 9.986)","(278.794, 63.871, -50.389, -2.027)","(245.026, 65.025, -45.389, 1.286)","(214.246, 69.461, -49.924, -13.702)","(176.28, 64.64, -28.35, -4.905)","(130.107, 73.469, -49.9, -0.827)","(100.694, 98.183, -27.46, 27.131)","(79.423, 130.744, -2.517, 25.476)","(68.344, 165.359, 1.17, 45.165)",
72,"(368.66, 185.698, 33.661, -33.59)","(401.51, 171.592, 29.008, 1.646)","(421.918, 166.021, 43.453, -3.325)","(421.918, 166.021, 43.453, -3.325)","(427.887, 166.18, 32.532, 0.515)","(453.291, 166.078, 28.263, 1.582)","(481.154, 166.051, 49.22, -7.907)","(505.779, 166.001, 49.732, -18.466)","(533.896, 166.195, 45.036, -0.96)","(560.865, 166.12, 39.286, -7.957)","(582.052, 166.751, 16.565, 13.234)","(603.983, 167.621, 29.584, 9.088)","(622.706, 166.788, 22.785, 8.443)","(640.328, 166.025, 42.585, -2.12)","(653.616, 166.105, 42.614, -0.321)","(671.022, 166.029, 32.843, 0.715)","(680.81, 166.033, 12.556, -0.615)","(696.17, 166.216, 13.067, 2.047)","(714.914, 168.398, 12.783, 15.856)","(732.939, 173.576, 6.758, -11.123)","(739.96, 179.828, 6.443, 7.222)","(755.658, 188.998, -2.395, 1.673)","(754.484, 194.116, -12.279, 9.275)","(769.23, 202.186, -2.353, -22.429)","(766.288, 182.6, 1.656, -31.627)","(774.23, 163.049, 3.507, -13.703)","(779.489, 132.816, -4.713, -16.257)","(780.915, 107.688, 2.144, -32.613)","(760.384, 94.104, -14.692, -19.46)","(742.858, 84.445, -5.911, -18.802)","(702.687, 80.083, -51.711, 24.442)","(672.616, 83.749, -21.037, -11.185)","(643.21, 81.801, -28.756, -4.765)","(604.052, 78.641, -53.744, -8.48)","(561.886, 80.338, -61.239, 8.365)","(519.68, 88.656, -36.33, 10.579)",
73,"(460.434, 242.858, 54.066, 2.985)","(503.304, 231.568, 26.147, -10.357)","(544.988, 223.12, 49.631, -13.64)","(584.228, 214.355, 39.881, -28.193)","(621.119, 203.617, 22.456, -15.393)","(655.496, 188.184, 36.651, -17.559)","(688.916, 179.891, 18.332, -7.997)","(715.381, 186.668, 8.291, 0.729)","(736.326, 189.05, 27.064, -23.353)","(756.904, 192.147, 27.093, 3.492)","(775.512, 174.927, -18.027, -50.291)","(786.523, 128.782, 11.27, -44.636)","(788.099, 96.406, -18.529, -21.796)","(767.703, 77.688, -40.006, -31.432)","(717.628, 69.084, -42.287, 12.68)","(676.122, 76.848, -41.552, 19.123)","(635.722, 74.662, -47.249, -26.57)","(589.324, 82.101, -36.707, 18.765)","(551.451, 93.945, -33.178, 5.373)","(510.792, 96.712, -53.334, -5.474)","(469.471, 96.762, -52.059, -15.885)","(426.128, 96.691, -48.323, 2.445)","(383.576, 97.104, -58.044, 7.068)","(339.081, 95.511, -40.556, -0.666)","(296.224, 96.151, -41.912, -6.559)","(253.593, 94.718, -30.099, -14.011)","(215.108, 88.703, -54.749, 4.753)","(175.891, 94.283, -40.796, 2.007)","(133.095, 98.892, -28.953, 60.16)","(120.26, 140.508, -6.616, 43.394)","(114.349, 178.58, -12.848, 44.035)","(113.711, 216.813, 7.337, 44.925)","(114.347, 259.284, 0.846, 43.392)","(119.481, 294.818, 5.806, 27.447)","(115.056, 318.314, -9.291, 17.985)","(102.578, 344.24, -11.968, 34.625)",
74,"(425.323, 264.902, 44.338, -3.256)","(464.104, 255.054, 40.003, 3.957)","(501.798, 240.197, 27.443, -3.455)","(539.558, 228.784, 24.228, -11.918)","(575.618, 225.534, 21.492, -15.579)","(615.308, 219.095, 44.794, -21.746)","(654.797, 210.889, 26.821, -2.739)","(682.273, 201.44, 49.643, 20.856)","(706.845, 201.949, 20.049, 5.759)","(730.169, 197.987, 11.662, -30.755)","(747.674, 194.021, 41.813, -29.571)","(769.371, 188.313, 67.605, -7.026)","(785.212, 153.533, -1.495, -38.426)","(790.793, 133.1, -14.583, -29.814)","(777.869, 116.843, -2.198, -1.187)","(780.476, 99.814, -7.205, -23.22)","(751.911, 89.443, -39.732, -11.771)","(702.899, 84.469, -47.462, 26.012)","(674.652, 97.457, -36.19, -1.454)","(633.458, 89.734, -55.796, -10.989)","(577.221, 95.719, -37.589, 30.065)","(558.365, 111.527, 10.777, 14.761)","(527.06, 104.572, -52.601, 7.64)","(482.654, 101.309, -34.879, 5.048)","(437.519, 98.97, -35.188, -5.051)","(397.226, 97.931, -44.593, -15.143)","(358.403, 98.462, -61.876, 13.953)","(317.85, 98.503, -33.24, 3.048)","(282.892, 96.318, -16.835, 1.629)","(245.627, 93.58, -31.877, -11.089)","(209.038, 92.4, -40.051, 5.85)","(175.721, 96.888, -13.52, -4.718)","(142.229, 92.141, -33.422, 43.754)","(126.328, 136.048, -3.697, 34.749)","(120.925, 178.833, -11.316, 28.158)","(114.29, 217.726, -17.28, 34.55)",
75,"(277.053, 176.609, 27.413, -23.173)","(310.262, 166.995, 19.541, 4.12)","(328.411, 166.038, 16.983, -4.502)","(348.108, 166.159, 12.716, 1.551)","(368.279, 166.128, 24.277, 3.814)","(391.783, 166.227, 33.248, 11.687)","(416.896, 166.274, 22.737, 8.637)","(445.255, 167.632, 35.632, -10.097)","(475.96, 167.268, 23.274, -8.695)","(505.935, 166.907, 9.649, -11.377)","(526.83, 166.067, 13.681, -10.781)","(552.174, 170.283, 33.58, -9.873)","(577.913, 171.112, 37.506, 12.573)","(603.557, 172.993, 10.058, 0.961)","(622.71, 174.862, 24.895, 0.526)","(641.613, 177.06, 12.44, 15.245)","(652.874, 178.667, 26.571, 11.183)","(664.034, 179.852, 7.088, 13.568)","(676.133, 181.698, 9.284, 8.457)","(690.476, 182.009, 34.77, 14.277)","(702.489, 182.331, 10.307, -4.661)","(715.406, 185.535, 0.773, 19.04)","(721.122, 187.645, -7.336, 5.069)","(726.809, 192.619, -7.079, -3.957)","(732.929, 202.486, -4.436, 0.237)","(745.053, 211.131, 11.329, 3.445)","(759.586, 215.75, 2.628, -2.629)","(776.671, 218.296, 7.666, 11.451)","(788.709, 213.999, 3.069, -22.375)","(791.368, 198.724, -0.511, -17.562)","(790.744, 179.12, -18.851, -6.488)","(787.812, 158.632, -13.246, -32.383)","(783.997, 141.21, 5.535, -23.084)","(787.916, 122.227, 22.954, -30.35)","(791.427, 96.288, -21.101, 11.441)","(769.03, 95.245, -2.545, 13.234)",
76,"(709.158, 568.209, 61.692, 19.654)","(753.571, 572.017, 44.186, 6.767)","(779.681, 568.001, 25.259, -27.158)","(775.345, 618.439, 9.441, 54.007)","(772.267, 658.611, -78.877, 15.302)","(715.421, 665.322, -40.994, 1.249)","(664.341, 665.636, -41.329, -5.212)","(617.107, 661.993, -48.963, 9.444)","(570.144, 660.917, -42.112, 0.344)","(522.584, 658.667, -47.437, 13.464)","(480.309, 656.452, -47.215, -7.734)","(435.644, 657.019, -54.009, 0.362)","(389.268, 658.779, -41.45, 14.161)","(343.178, 660.51, -57.997, -0.135)","(297.074, 664.134, -47.048, 15.743)","(251.484, 666.116, -47.618, -1.209)","(208.396, 667.312, -40.131, 11.304)","(168.642, 662.443, -50.978, -4.865)","(137.157, 643.402, -26.283, -40.461)","(118.98, 601.907, -18.025, -29.868)","(107.066, 562.229, -22.345, -30.888)","(94.569, 520.122, -18.79, -46.533)","(85.172, 477.992, -17.382, -57.159)","(76.53, 435.712, -3.888, -30.839)","(74.535, 403.044, -9.792, -44.383)","(50.286, 385.293, -36.728, -3.862)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)",
77,"(589.888, 561.104, 46.336, 12.26)","(627.634, 561.405, 42.98, -9.097)","(672.833, 555.587, 55.439, -8.962)","(713.046, 565.314, 32.433, -1.686)","(743.843, 568.587, 16.728, -14.11)","(768.108, 565.491, 39.463, -13.302)","(783.391, 592.451, 11.354, 26.826)","(782.756, 635.427, -0.552, 54.254)","(752.679, 656.672, -50.457, 8.643)","(707.855, 652.602, -35.832, -3.022)","(669.48, 648.44, -56.573, -9.463)","(628.713, 642.956, -55.068, 0.901)","(589.586, 637.377, -21.333, 7.507)","(558.819, 636.029, -24.823, -8.129)","(537.592, 636.141, -52.115, -9.349)","(511.051, 636.229, -29.898, 4.938)","(477.352, 636.62, -44.437, -5.919)","(439.617, 636.524, -29.124, -9.203)","(406.508, 637.035, -50.109, 12.402)","(372.238, 636.628, -53.803, -18.337)","(330.683, 637.064, -49.9, -0.167)","(290.751, 638.852, -26.914, -1.353)","(252.321, 644.042, -24.935, -7.428)","(216.351, 656.068, -42.82, 28.78)","(174.763, 657.995, -35.641, 1.096)","(138.131, 650.296, -10.195, -32.233)","(119.634, 608.844, -26.491, -42.823)","(108.335, 569.593, -14.225, -28.265)","(99.428, 530.761, 5.982, -34.521)","(91.593, 489.493, 4.876, -47.563)","(87.68, 452.62, -0.44, -34.772)","(87.021, 425.023, -16.747, -24.703)","(83.706, 401.07, 0.368, -13.78)","(73.336, 385.42, -16.653, -5.235)","(None, None, None, None)","(None, None, None, None)",
78,"(284.117, 485.947, 29.327, -17.276)","(314.535, 475.402, 16.959, -14.429)","(349.825, 468.915, 18.266, 9.651)","(385.568, 466.356, 34.501, 14.534)","(416.864, 464.392, 39.6, -17.406)","(448.804, 463.515, 35.742, -0.626)","(483.615, 463.429, 26.076, -8.161)","(515.635, 463.473, 28.133, -13.697)","(550.435, 464.069, 42.268, -11.489)","(585.463, 469.591, 28.696, 11.617)","(616.768, 471.934, 23.882, 2.878)","(649.486, 476.26, 31.682, 2.887)","(680.602, 484.655, 38.257, -8.89)","(708.05, 494.452, 11.663, 17.602)","(731.811, 504.111, 21.917, 7.278)","(755.624, 511.229, 25.192, -1.312)","(779.559, 523.797, 27.745, 13.474)","(791.474, 542.678, 5.964, 28.293)","(799.923, 569.114, 10.586, 26.966)","(798.171, 597.377, -6.315, 21.132)","(801.327, 630.732, 20.081, 50.842)","(791.508, 657.385, -32.79, -3.931)","(764.812, 666.831, -46.03, 20.458)","(734.11, 673.393, -23.805, -5.452)","(700.482, 682.13, -26.029, -5.905)","(665.186, 683.068, -17.293, -3.044)","(631.433, 686.133, -31.289, -1.478)","(596.668, 685.261, -37.435, 15.601)","(564.715, 683.427, -25.473, 12.815)","(532.929, 681.614, -23.951, 1.398)","(498.378, 681.913, -49.974, -12.873)","(463.314, 683.053, -26.782, -14.545)","(425.45, 683.563, -20.779, 7.978)","(388.185, 683.369, -47.19, 15.332)","(350.978, 682.292, -46.591, 12.072)","(314.069, 681.46, -24.209, 14.287)",
79,"(399.095, 454.843, 29.251, -7.46)","(433.983, 441.542, 38.518, 6.434)","(470.877, 428.768, 20.169, -19.264)","(504.711, 418.23, 40.669, -4.039)","(537.336, 405.661, 16.356, 0.135)","(567.965, 394.685, 33.844, -22.256)","(597.907, 381.26, 32.572, -15.929)","(625.182, 364.039, 15.857, -10.311)","(653.679, 349.806, 42.176, -22.004)","(677.805, 336.772, 12.209, -7.774)","(703.852, 321.392, 17.184, -8.963)","(724.522, 310.405, 4.136, -14.957)","(744.608, 298.07, 15.628, -5.993)","(764.281, 289.829, 5.87, 4.549)","(777.748, 283.412, 12.838, -19.25)","(785.478, 277.674, -9.077, -21.731)","(792.164, 271.289, 23.654, -2.651)","(800.899, 263.822, 12.337, -1.703)","(806.578, 258.391, -1.16, -9.266)","(810.402, 253.681, 7.268, 0.09)","(813.996, 248.091, 13.677, -21.734)","(815.15, 238.438, 4.392, -23.511)","(814.072, 229.143, -14.084, -11.888)","(809.276, 219.364, -2.092, -16.701)","(811.222, 197.604, -0.153, -17.056)","(813.373, 183.961, -12.424, -5.016)","(808.25, 166.628, -13.294, -38.233)","(805.809, 140.735, 14.58, -33.312)","(804.328, 109.938, -11.468, -56.2)","(800.295, 83.158, -18.475, -23.95)","(787.28, 69.475, -13.243, -8.427)","(766.738, 55.165, -27.639, -14.129)","(724.27, 55.429, -38.976, -10.236)","(687.738, 57.53, -31.83, -6.415)","(653.982, 57.942, -47.685, 15.936)","(614.728, 56.857, -49.154, -7.537)",
80,"(588.714, 518.077, 57.556, 15.695)","(628.97, 521.738, 44.437, 3.986)","(669.13, 522.36, 52.207, -7.067)","(706.551, 528.719, 43.699, 9.991)","(737.331, 532.844, 49.888, 1.752)","(769.17, 538.762, 13.881, -0.684)","(781.446, 559.856, 4.411, 24.749)","(791.742, 603.902, 7.962, 52.132)","(793.389, 642.704, 18.065, 48.042)","(771.009, 665.862, -49.972, 0.099)","(726.353, 664.487, -41.485, -12.451)","(685.44, 649.262, -47.705, -7.516)","(649.312, 636.023, -39.651, 0.545)","(632.42, 636.09, -52.174, -0.93)","(598.32, 636.107, -52.583, -1.123)","(575.24, 636.057, -29.267, 2.997)","(550.733, 636.037, -25.659, -7.926)","(534.097, 636.032, -56.578, -4.106)","(517.667, 636.175, -28.562, -1.536)","(499.423, 636.063, -32.632, 3.41)","(486.564, 636.019, -47.163, -7.957)","(472.125, 636.009, -57.957, -0.483)","(457.486, 636.085, -45.336, -3.49)","(443.288, 636.078, -39.153, 1.686)","(424.573, 636.042, -42.209, -0.254)","(409.546, 636.116, -44.467, 4.217)","(393.796, 636.037, -43.287, -0.118)","(379.154, 636.011, -24.205, -10.648)","(359.215, 636.012, -31.309, -9.213)","(335.746, 636.279, -54.485, 3.382)","(310.219, 636.379, -30.909, 12.587)","(271.021, 638.247, -35.028, 10.785)","(237.197, 643.108, -43.174, 23.274)","(210.864, 656.872, -15.796, 5.356)","(180.82, 651.075, -30.563, 4.416)","(146.186, 656.18, -54.1, 19.15)",
