,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
67,"(315.81, 166.099, 45.917, 2.528)","(326.804, 166.071, 42.313, 2.397)","(330.41, 166.015, 58.908, -1.573)","(333.107, 166.02, 16.157, -0.015)","(351.333, 166.551, 35.883, -8.729)","(380.751, 166.049, 24.142, 2.555)","(407.929, 167.809, 32.901, 13.865)","(436.656, 169.771, 37.527, 14.934)","(462.168, 172.292, 13.413, 9.0)","(484.987, 177.539, 35.62, 23.308)","(508.183, 183.452, 12.802, 4.916)","(534.418, 186.833, 19.607, 0.539)","(557.789, 190.323, 35.749, -4.774)","(582.623, 194.322, 16.732, 12.908)","(607.893, 196.778, 39.93, -11.541)","(630.49, 197.302, 14.524, 10.965)","(648.089, 196.17, 3.714, 11.667)","(667.142, 193.111, 25.532, 13.141)","(681.894, 194.503, 17.837, 2.891)","(693.686, 193.68, 5.114, 0.563)","(703.726, 197.151, 17.293, -9.157)","(712.479, 201.252, 8.834, 18.827)","(719.431, 204.904, 10.222, 16.996)","(727.902, 208.926, 16.906, 10.627)","(737.937, 210.789, 25.978, 10.605)","(752.081, 216.934, 13.822, -1.692)","(770.822, 214.38, 16.318, -8.975)","(770.476, 201.248, -6.537, -3.96)","(768.65, 184.22, -2.956, -31.807)","(769.942, 164.783, 7.793, -17.695)","(770.817, 145.107, -11.856, -18.305)","(774.691, 125.159, 21.32, -27.186)","(781.916, 103.859, -4.963, -15.149)","(759.032, 103.579, -30.542, 6.146)","(737.559, 113.978, -28.899, 11.407)"
68,"(413.418, 362.735, 28.54, -18.894)","(450.37, 341.655, 28.632, -22.789)","(482.44, 318.859, 23.5, -23.76)","(514.123, 300.02, 33.271, -20.373)","(549.056, 284.701, 28.418, -22.238)","(583.8, 271.155, 26.618, -14.132)","(615.308, 262.743, 34.833, -14.45)","(646.525, 251.131, 30.255, -0.281)","(678.5, 241.378, 15.992, -8.06)","(707.017, 239.852, 15.575, -0.52)","(733.135, 232.914, 35.436, -7.747)","(756.871, 226.997, 6.824, 2.609)","(780.118, 216.556, 31.599, -31.525)","(787.234, 192.808, 28.955, -50.407)","(783.026, 177.791, -24.084, -32.627)","(785.098, 132.644, -6.952, -54.593)","(779.36, 94.699, 7.826, -36.118)","(738.148, 82.324, -21.771, -8.155)","(701.039, 93.66, -22.776, 21.68)","(663.739, 98.041, -29.116, 4.524)","(628.208, 92.862, -30.098, -4.007)","(584.754, 83.91, -42.591, 0.641)","(542.028, 94.162, -54.835, 24.816)","(505.126, 103.813, -54.866, -8.948)","(462.306, 104.719, -39.162, 1.748)","(419.588, 104.541, -41.563, 3.06)","(378.416, 105.525, -28.656, -11.376)","(339.04, 105.227, -39.028, -14.492)","(299.462, 105.115, -45.581, -3.83)","(263.912, 102.409, -50.026, 10.355)","(234.055, 99.996, -47.375, -3.428)","(212.544, 95.39, -0.182, -0.002)","(191.914, 98.899, -70.565, 0.052)","(166.893, 96.572, -22.968, -23.472)","(132.143, 103.524, -18.734, 32.261)"
69,"(381.647, 264.357, 32.845, 9.952)","(424.513, 263.613, 35.134, -1.706)","(463.431, 259.595, 47.155, -14.512)","(501.925, 250.584, 50.888, -15.258)","(539.121, 243.259, 39.357, -10.4)","(573.519, 234.466, 13.604, -13.208)","(606.959, 221.618, 23.86, -29.435)","(638.099, 211.408, 39.636, -10.932)","(665.452, 209.443, 25.841, 5.043)","(692.918, 209.893, 14.916, -13.05)","(723.87, 208.609, 49.154, 19.449)","(744.993, 211.257, 23.97, -2.514)","(773.006, 204.091, 4.528, -39.195)","(773.401, 176.406, -27.927, -40.424)","(779.615, 134.251, -28.46, -29.665)","(778.012, 102.546, -10.766, -28.625)","(747.103, 84.033, -52.591, 2.831)","(708.183, 86.392, -49.521, -8.656)","(666.446, 82.489, -37.34, 1.104)","(630.564, 79.115, -57.321, 11.044)","(592.984, 76.715, -31.934, 3.501)","(552.088, 86.916, -47.411, 15.264)","(511.908, 93.128, -54.765, -10.235)","(470.693, 90.86, -19.367, -11.972)","(428.788, 89.805, -56.4, 5.535)","(388.026, 88.375, -60.479, -10.423)","(347.062, 86.053, -61.437, -9.595)","(307.311, 86.127, -37.555, -9.374)","(270.289, 85.846, -42.521, 2.956)","(233.399, 84.187, -30.304, -2.855)","(200.019, 82.842, -41.677, -2.1)","(149.515, 73.63, -70.895, 2.566)","(114.502, 104.918, -28.396, 25.321)","(93.315, 134.674, -12.113, 17.824)","(81.544, 170.375, -8.777, 39.195)"
70,"(532.729, 519.578, 37.105, 15.116)","(573.574, 517.369, 26.564, 1.188)","(615.385, 516.591, 35.23, 4.554)","(653.295, 519.174, 22.521, -4.736)","(690.285, 522.066, 32.071, 14.505)","(727.815, 528.856, 20.861, -10.514)","(760.699, 531.763, 40.981, 19.973)","(789.465, 551.396, 12.494, 45.392)","(797.575, 579.82, 9.142, 29.992)","(799.174, 614.073, -9.514, 30.102)","(803.213, 648.98, 1.066, 29.563)","(793.728, 671.724, -16.32, 23.21)","(765.622, 688.2, -39.353, -10.962)","(722.867, 686.704, -57.287, 6.615)","(676.965, 683.291, -48.096, -6.756)","(637.038, 680.518, -40.577, -2.497)","(593.105, 681.895, -43.401, -3.339)","(550.67, 674.676, -40.194, -12.341)","(510.152, 671.401, -41.525, -15.001)","(467.027, 676.697, -36.092, 16.566)","(419.985, 676.551, -61.931, 12.688)","(376.395, 673.175, -56.53, 6.74)","(335.892, 669.344, -55.003, 6.378)","(296.186, 664.62, -53.582, -8.839)","(256.987, 661.964, -33.206, -18.202)","(215.416, 664.068, -53.769, 8.352)","(170.798, 660.786, -41.482, -5.433)","(132.782, 647.187, -6.817, -18.143)","(115.019, 612.496, -12.417, -40.336)","(107.166, 574.441, -5.58, -47.392)","(96.358, 535.994, -22.806, -27.492)","(85.845, 498.086, -11.144, -50.083)","(72.007, 466.847, -26.134, -13.564)","(69.638, 446.318, 2.539, -11.683)","(74.676, 421.847, -7.333, -38.463)"
71,"(349.595, 567.267, 25.037, -9.484)","(386.735, 565.036, 39.076, -17.597)","(424.724, 563.93, 39.356, -11.544)","(460.56, 563.445, 30.146, 7.394)","(497.606, 560.472, 29.024, 7.303)","(534.937, 557.56, 49.158, 13.518)","(571.542, 556.569, 30.605, 3.493)","(606.305, 555.051, 26.032, -16.282)","(638.912, 551.133, 35.698, -4.03)","(677.832, 542.823, 19.515, -16.462)","(709.325, 540.628, 17.388, -11.634)","(742.204, 542.56, 34.339, 2.226)","(771.937, 544.179, 15.25, 34.642)","(785.576, 578.787, 2.611, 38.688)","(784.763, 620.165, -8.336, 30.981)","(779.658, 639.177, 9.329, 21.014)","(778.877, 645.737, 22.101, -16.618)","(768.816, 650.895, -26.989, 7.117)","(728.432, 649.66, -26.518, -2.536)","(700.912, 659.05, -40.911, 1.843)","(653.903, 666.002, -44.816, 9.139)","(610.979, 666.177, -25.939, 9.387)","(560.348, 666.014, -25.854, 5.565)","(521.959, 657.808, -22.529, -5.629)","(485.254, 652.199, -27.145, 11.471)","(454.318, 653.587, -17.201, 10.848)","(404.502, 659.626, -44.588, -3.527)","(359.308, 655.995, -41.092, 5.859)","(318.776, 652.52, -33.269, 8.837)","(280.129, 650.753, -33.233, -9.781)","(244.108, 653.63, -23.619, 1.126)","(210.639, 660.408, -30.325, -11.444)","(173.504, 658.521, -23.016, 11.225)","(138.8, 651.387, -19.64, -32.848)","(126.12, 613.75, 5.024, -55.026)"
72,"(614.294, 182.377, 26.72, -10.837)","(653.056, 176.025, 45.767, -16.889)","(687.622, 173.359, 32.18, 8.109)","(714.469, 167.849, 35.216, -5.945)","(728.224, 166.028, 34.321, -10.976)","(733.965, 166.025, 23.554, -2.879)","(735.794, 166.224, 30.214, -0.383)","(738.495, 166.04, 22.071, 0.858)","(745.685, 166.167, -0.162, 4.836)","(748.316, 171.724, -19.78, 3.582)","(753.218, 175.574, -15.76, -11.837)","(756.001, 183.147, 15.223, -3.595)","(767.127, 181.952, 39.543, 0.586)","(787.043, 172.213, 5.694, -12.162)","(794.5, 171.955, 12.164, 8.368)","(795.551, 149.83, -3.375, -52.329)","(793.933, 107.943, -13.985, -41.941)","(768.969, 84.603, -69.25, -13.946)","(718.463, 82.355, -37.178, 25.42)","(674.705, 77.946, -45.069, -9.258)","(639.216, 74.152, -46.882, -11.996)","(602.426, 75.036, -44.62, 4.8)","(562.182, 78.146, -16.802, 4.874)","(518.808, 79.997, -43.696, -3.203)","(478.257, 82.813, -38.806, -1.1)","(437.909, 83.791, -38.395, 9.44)","(397.904, 83.62, -18.7, -8.814)","(357.187, 82.508, -47.04, 4.934)","(318.241, 84.986, -34.021, 22.979)","(281.643, 83.92, -19.812, -9.115)","(248.474, 81.701, -24.785, 11.992)","(212.744, 77.66, -30.212, -1.868)","(177.077, 74.246, -34.034, -13.046)","(138.546, 82.443, -19.904, 18.339)","(114.558, 122.675, 1.558, 56.516)"
73,"(492.677, 562.8, 41.896, -10.458)","(533.088, 565.088, 49.778, -4.145)","(575.993, 563.869, 29.406, 19.3)","(611.466, 572.275, 14.989, 19.247)","(639.859, 583.301, 37.342, 7.618)","(642.807, 583.982, 44.338, 0.865)","(647.086, 583.952, 44.505, -1.499)","(647.086, 583.952, 44.505, -1.499)","(647.906, 583.974, 49.18, 1.34)","(667.441, 583.962, 20.941, -1.411)","(702.544, 582.119, 39.966, -7.761)","(721.923, 583.833, 46.553, -1.979)","(735.014, 583.829, 23.947, -3.011)","(750.115, 579.713, 9.26, -15.462)","(765.34, 574.622, 10.217, -7.315)","(780.151, 568.616, -12.07, -2.818)","(779.865, 567.75, 14.969, -4.541)","(776.194, 605.907, -13.451, 30.826)","(778.153, 638.736, 3.519, 40.939)","(757.865, 654.657, -67.47, 5.021)","(717.707, 655.777, -23.684, 1.237)","(683.349, 664.113, -49.38, -12.972)","(638.897, 665.728, -38.391, -3.455)","(595.973, 668.911, -46.49, -4.068)","(551.336, 667.522, -55.732, -4.874)","(512.266, 657.51, -49.099, -16.107)","(483.407, 648.998, -35.735, -6.821)","(453.029, 642.859, -36.053, -14.361)","(425.412, 636.195, -17.052, 7.65)","(403.79, 636.019, -49.977, 0.051)","(388.965, 636.105, -25.127, 0.022)","(375.087, 636.029, -48.279, 0.558)","(355.358, 636.002, -37.737, -3.158)","(329.812, 636.052, -29.802, -1.799)","(293.489, 637.036, -43.214, 10.708)"
74,"(350.724, 347.311, 15.615, -18.095)","(382.738, 335.053, 37.552, 4.052)","(418.358, 322.766, 50.299, -24.708)","(455.93, 310.103, 39.377, 0.558)","(495.901, 295.403, 51.905, -14.675)","(535.859, 284.628, 29.472, -28.58)","(571.282, 276.989, 35.65, -3.376)","(607.018, 268.232, 44.593, -4.427)","(639.996, 257.402, 16.596, -0.967)","(671.006, 249.682, 32.434, -4.621)","(698.837, 243.119, 41.451, 6.163)","(723.939, 234.971, 32.366, -4.023)","(750.31, 224.216, 36.151, -4.602)","(774.435, 214.069, 14.873, -8.493)","(786.006, 206.571, 17.712, -26.613)","(800.325, 174.659, 22.347, -57.951)","(800.107, 137.299, 1.972, -38.12)","(797.373, 99.802, -13.644, -50.292)","(777.811, 79.483, -23.619, -19.954)","(728.078, 75.653, -51.559, 8.46)","(681.657, 78.069, -30.728, 11.428)","(639.936, 75.556, -37.252, -20.605)","(604.136, 70.043, -23.851, -10.58)","(561.443, 66.364, -41.945, -15.966)","(519.388, 68.952, -16.057, -5.408)","(483.465, 71.386, -15.023, -5.84)","(443.599, 71.402, -39.419, -0.627)","(404.284, 70.301, -31.601, 6.438)","(363.96, 68.927, -15.128, -7.672)","(326.55, 68.226, -23.272, 12.634)","(291.943, 70.485, -32.733, 13.825)","(256.83, 72.608, -34.493, -9.684)","(224.416, 76.558, -23.035, -6.111)","(194.673, 79.878, -52.875, -5.105)","(145.943, 73.396, -52.262, -15.2)"
75,"(445.967, 435.118, 45.993, 2.34)","(499.45, 416.974, 55.954, -15.232)","(537.894, 397.375, 43.538, -29.941)","(574.77, 383.093, 28.163, 1.904)","(608.125, 367.883, 19.783, -28.234)","(638.123, 352.822, 44.236, -31.383)","(668.563, 335.418, 35.195, -22.573)","(699.37, 320.386, 22.273, -24.635)","(728.839, 308.805, 26.784, -24.51)","(749.793, 300.011, 13.944, -1.303)","(768.763, 287.701, 18.617, -20.543)","(786.881, 274.014, 27.792, -19.071)","(798.987, 260.773, 19.499, 1.313)","(807.283, 247.812, 5.52, -23.316)","(815.413, 237.888, 2.489, -16.032)","(814.161, 229.33, 6.432, -8.15)","(812.093, 222.223, 3.394, -2.782)","(809.22, 202.898, 4.749, -33.434)","(812.958, 169.345, 17.51, -24.09)","(810.682, 147.508, -14.025, -48.75)","(812.551, 113.748, 9.786, -17.351)","(816.502, 90.143, 1.706, -29.625)","(814.825, 76.389, -1.527, 1.087)","(802.615, 65.54, -17.889, -7.362)","(767.779, 54.011, -51.113, 15.473)","(734.894, 53.743, -34.561, 10.186)","(695.996, 55.147, -29.124, 10.123)","(656.674, 57.309, -51.859, -12.474)","(619.683, 57.27, -33.564, -13.163)","(583.068, 58.513, -38.164, 0.174)","(539.996, 57.072, -49.89, 13.197)","(498.401, 59.56, -44.625, 8.207)","(461.149, 59.326, -47.753, -8.26)","(424.828, 58.987, -24.466, -11.522)","(387.348, 59.937, -35.976, 4.815)"
76,"(690.569, 506.623, 30.571, 12.211)","(721.906, 510.162, 42.222, 11.314)","(752.926, 515.074, 31.197, 2.851)","(781.053, 526.838, 26.94, 29.814)","(801.552, 548.467, 12.851, 16.427)","(808.233, 583.736, -0.218, 45.702)","(808.989, 630.503, -11.623, 56.826)","(801.251, 668.436, -12.33, 10.25)","(770.861, 688.187, -48.87, 17.891)","(728.666, 690.355, -32.344, 8.077)","(683.539, 686.277, -51.895, -17.184)","(635.829, 685.26, -60.491, -12.014)","(591.211, 685.416, -51.075, 4.59)","(548.282, 684.077, -47.085, -9.728)","(502.82, 679.598, -46.307, -7.828)","(460.044, 677.533, -51.226, 6.447)","(420.501, 673.133, -44.009, -2.141)","(384.07, 671.748, -25.944, 6.816)","(344.03, 671.805, -26.826, -0.388)","(305.952, 672.788, -35.556, 0.278)","(266.443, 669.801, -36.275, -0.657)","(228.407, 669.964, -40.738, -6.002)","(189.727, 668.687, -37.573, 13.103)","(146.812, 666.102, -56.529, 10.063)","(124.312, 628.333, -11.633, -32.403)","(112.322, 587.299, -18.164, -34.983)","(99.578, 549.966, -8.038, -35.391)","(89.75, 510.462, -21.198, -42.246)","(82.537, 471.585, -23.577, -28.832)","(76.926, 437.388, 10.102, -12.496)","(75.0, 405.599, -23.79, -34.166)","(52.972, 387.959, -40.406, -0.398)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)"
77,"(510.923, 306.971, 26.96, 7.438)","(548.542, 298.604, 28.316, -15.56)","(583.822, 290.627, 31.773, 1.406)","(618.199, 276.559, 46.862, -19.486)","(651.919, 263.895, 35.753, -14.148)","(682.118, 251.144, 38.687, -10.704)","(708.978, 239.437, 18.38, -5.274)","(734.523, 226.781, 4.805, 6.108)","(755.52, 216.415, 26.474, -31.397)","(774.263, 187.722, -4.259, -15.103)","(779.499, 145.703, 3.086, -38.38)","(779.813, 113.349, 6.47, -9.605)","(762.95, 82.418, -50.079, 1.288)","(717.147, 87.067, -48.447, -12.295)","(680.346, 89.683, -50.595, -18.53)","(640.331, 95.597, -23.693, 25.832)","(625.821, 99.175, -11.439, -11.619)","(594.241, 86.769, -56.048, -19.008)","(536.515, 95.4, -38.904, 18.537)","(496.833, 99.361, -43.947, 7.822)","(453.868, 98.822, -43.497, 0.988)","(412.099, 98.486, -47.891, 11.471)","(371.793, 97.356, -31.27, -5.302)","(330.87, 97.994, -31.111, 3.57)","(291.649, 97.334, -42.018, -14.155)","(251.922, 96.33, -60.48, -9.676)","(215.66, 92.391, -32.582, -2.571)","(175.766, 97.977, -39.988, -14.537)","(144.415, 89.638, -16.974, 65.071)","(127.523, 144.84, -17.629, 52.582)","(123.964, 187.879, 9.121, 58.703)","(117.149, 226.652, -17.161, 29.614)","(113.315, 266.193, -15.333, 36.533)","(108.519, 299.556, -6.527, 25.245)","(101.952, 328.824, -15.151, 36.542)"
78,"(547.865, 376.92, 34.146, -18.248)","(577.489, 367.483, 44.259, -20.443)","(608.429, 360.822, 38.015, -5.877)","(637.389, 350.434, 20.647, 2.779)","(663.886, 338.263, 45.616, -0.425)","(688.529, 321.647, 20.053, -20.733)","(712.455, 303.689, 20.751, -35.821)","(732.028, 286.702, 18.025, -16.653)","(749.033, 270.845, 29.411, -2.494)","(767.17, 256.088, 10.053, -12.079)","(784.725, 237.195, 15.96, -6.268)","(793.497, 220.719, -0.287, -23.301)","(799.532, 188.726, 29.684, -46.833)","(807.883, 156.803, 12.673, -39.652)","(799.92, 118.128, 11.787, -16.814)","(806.131, 88.473, -12.454, -10.463)","(769.87, 71.19, -48.734, -37.815)","(733.179, 56.484, -46.199, -23.766)","(688.52, 54.968, -30.808, -0.802)","(649.457, 53.863, -64.978, -7.473)","(606.853, 53.161, -44.812, -11.31)","(566.414, 54.033, -49.056, 5.273)","(525.589, 55.833, -40.288, 9.907)","(482.697, 58.4, -51.994, -4.639)","(439.937, 59.091, -35.784, 13.909)","(398.756, 57.758, -27.071, -8.706)","(356.965, 58.668, -58.955, 11.037)","(316.906, 58.325, -29.76, -2.995)","(278.524, 59.49, -34.475, 14.742)","(241.357, 58.765, -45.847, -6.057)","(214.023, 63.11, -17.827, 16.999)","(190.938, 61.144, -39.972, -2.24)","(148.195, 66.606, -59.794, 5.361)","(111.822, 92.302, -49.443, 16.111)","(80.55, 126.208, -36.236, 17.919)"
79,"(686.57, 296.425, 17.732, -35.67)","(713.217, 269.715, 34.133, -44.605)","(739.511, 250.696, 23.5, 0.555)","(760.641, 238.771, 19.774, -7.756)","(784.835, 219.8, 25.134, -17.67)","(793.113, 183.195, 28.939, -46.657)","(806.297, 140.082, 3.831, -23.362)","(798.26, 100.229, 3.644, -58.198)","(781.485, 74.476, -31.961, -25.731)","(739.975, 56.97, -70.687, -9.442)","(687.63, 60.502, -55.928, 12.33)","(640.909, 63.997, -59.784, -9.152)","(596.755, 65.328, -30.04, -2.853)","(552.527, 63.768, -19.099, 6.517)","(514.503, 67.255, -54.633, -12.048)","(477.534, 68.966, -39.897, 11.202)","(435.574, 70.964, -49.029, -15.278)","(393.759, 72.803, -45.522, 13.65)","(351.311, 72.697, -43.249, -4.961)","(310.098, 73.679, -41.298, -8.118)","(269.022, 74.379, -48.486, -9.612)","(227.852, 76.55, -38.878, 16.894)","(188.968, 76.876, -34.574, 7.443)","(145.738, 75.815, -14.272, 31.707)","(117.46, 107.302, -15.788, 53.48)","(97.73, 147.351, -19.873, 47.648)","(80.511, 185.765, -11.292, 24.278)","(71.876, 224.018, -3.831, 29.72)","(68.792, 262.657, 1.692, 29.96)","(66.968, 300.042, 12.332, 49.456)","(66.287, 334.36, -3.779, 18.103)","(50.007, 360.691, -53.195, -6.873)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)"
80,"(436.781, 470.479, 10.996, -15.396)","(466.237, 455.697, 45.883, -25.405)","(496.847, 431.575, 13.457, -41.003)","(528.306, 412.727, 33.317, -26.854)","(560.864, 399.204, 34.641, -1.619)","(591.082, 386.444, 43.457, -6.989)","(622.289, 374.296, 25.145, -6.2)","(652.164, 360.414, 43.659, -11.048)","(679.973, 346.215, 8.765, -22.369)","(706.95, 334.959, 32.844, 2.483)","(728.807, 321.289, 28.725, 1.531)","(747.184, 309.231, 26.695, -15.664)","(767.016, 294.717, 1.788, -1.803)","(784.579, 283.178, 32.051, -27.391)","(795.809, 276.026, 17.363, -5.357)","(806.197, 266.931, -3.234, 6.496)","(812.871, 258.677, 8.519, -20.943)","(820.798, 248.809, 20.906, 0.115)","(820.006, 240.274, 9.452, 6.762)","(821.444, 235.813, 16.143, -2.436)","(820.93, 231.059, -6.286, 9.533)","(816.482, 227.445, -6.227, -9.871)","(811.813, 215.756, 7.397, -14.203)","(813.422, 191.56, 12.047, -25.769)","(813.471, 176.548, -10.015, -22.461)","(806.833, 142.155, -0.655, -48.422)","(808.386, 111.43, 10.561, -26.605)","(804.466, 85.181, -3.668, -2.223)","(789.215, 66.853, -11.838, -13.15)","(757.304, 60.201, -21.758, 4.74)","(718.651, 57.966, -46.982, 12.285)","(681.162, 55.333, -15.27, 18.475)","(645.113, 55.401, -22.623, 13.395)","(602.835, 55.322, -39.104, 14.752)","(558.824, 56.47, -31.429, 1.023)"
