,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
67,"(282.293, 251.105, 17.503, -2.752)","(306.234, 246.615, 41.173, -18.022)","(335.024, 238.372, 20.75, -17.043)","(365.754, 232.105, 27.833, 9.838)","(398.238, 227.663, 46.869, 2.445)","(433.79, 226.275, 45.599, -16.859)","(469.772, 222.393, 28.238, -17.025)","(503.945, 220.244, 36.93, 1.262)","(533.054, 216.205, 23.017, 3.299)","(569.262, 214.234, 22.403, -8.379)","(602.129, 212.482, 31.257, 12.864)","(630.652, 211.125, 26.29, -13.092)","(659.571, 207.647, 44.714, -9.064)","(680.607, 204.936, 27.943, 0.08)","(702.773, 204.658, 18.563, -13.662)","(719.067, 201.428, 0.245, -2.164)","(731.768, 200.291, 5.824, -5.003)","(748.337, 200.605, -7.355, -20.984)","(766.082, 198.109, 8.135, -11.744)","(765.778, 184.197, 8.882, -36.328)","(763.004, 148.685, -24.954, -32.171)","(756.059, 139.039, -3.673, 4.473)","(756.186, 138.084, 1.14, -10.419)","(757.934, 130.05, 11.241, -3.186)","(770.191, 119.346, 12.712, -23.3)","(784.125, 99.652, 7.818, -17.365)","(766.41, 92.81, -39.261, 2.048)","(719.689, 104.884, -31.31, 9.025)","(702.763, 100.785, -19.291, -21.699)","(662.015, 85.105, -8.668, 3.691)","(621.934, 89.198, -11.832, -2.788)","(598.528, 95.413, -14.182, -20.527)","(554.822, 93.408, -50.919, 0.375)","(512.964, 97.973, -34.317, -11.04)","(474.348, 98.85, -28.712, -8.505)"
68,"(240.817, 478.146, 14.619, 7.035)","(268.314, 474.645, 31.121, 4.804)","(295.369, 473.944, 18.212, 11.902)","(324.016, 473.873, 38.046, -3.994)","(352.429, 475.64, 40.249, 14.979)","(381.295, 477.595, 39.654, 8.31)","(411.797, 480.126, 47.097, 0.483)","(443.225, 483.493, 47.312, -14.415)","(475.454, 486.209, 46.932, 17.051)","(507.595, 491.042, 28.94, -7.62)","(540.663, 494.993, 36.418, 15.295)","(571.204, 501.894, 38.535, 18.555)","(601.726, 506.172, 41.267, 9.189)","(631.735, 511.773, 39.884, 16.052)","(660.543, 517.108, 14.054, 11.992)","(687.655, 520.736, 25.989, 12.219)","(711.299, 525.769, 10.778, 15.203)","(734.575, 525.864, 26.76, -10.511)","(757.089, 527.823, 13.491, 1.698)","(778.36, 542.101, 15.779, 38.999)","(779.847, 567.2, 1.118, 22.102)","(783.065, 590.454, 19.067, 22.888)","(788.385, 613.229, 16.992, 15.199)","(796.048, 644.042, -1.254, 38.648)","(778.75, 652.904, -14.258, 1.849)","(755.961, 652.892, -17.783, -1.755)","(734.678, 656.776, -18.767, 18.894)","(710.997, 665.814, -26.658, 1.909)","(685.051, 675.551, -28.295, 12.206)","(649.288, 680.016, -36.566, 11.292)","(612.896, 677.754, -23.124, -8.508)","(576.282, 676.659, -21.305, 11.916)","(540.764, 677.114, -49.038, -2.788)","(506.832, 677.78, -26.686, 3.042)","(471.853, 676.995, -35.716, 4.354)"
69,"(268.078, 440.948, 21.244, -3.437)","(296.91, 429.909, 40.469, 2.563)","(327.446, 417.12, 44.785, -25.212)","(356.641, 405.809, 17.579, -20.726)","(388.402, 394.752, 14.889, -17.213)","(417.316, 382.885, 24.027, 0.106)","(447.152, 375.419, 20.502, -14.008)","(478.337, 364.53, 41.824, -10.69)","(509.361, 355.868, 34.433, -15.732)","(538.868, 346.849, 38.259, -15.274)","(565.423, 337.036, 39.529, -8.655)","(593.458, 327.536, 41.7, 3.285)","(620.303, 316.345, 41.774, -19.571)","(646.751, 306.137, 13.008, -11.706)","(671.323, 294.897, 26.527, -27.282)","(693.52, 283.577, 16.352, -14.084)","(715.404, 273.744, 22.062, 6.78)","(732.362, 267.684, 17.952, 5.777)","(746.762, 262.342, 22.953, -17.573)","(758.911, 257.583, -0.766, -8.372)","(771.135, 250.493, 4.434, -9.591)","(782.381, 245.484, -2.733, 4.013)","(792.836, 237.492, -0.748, -1.014)","(802.559, 226.308, -6.445, -14.724)","(801.395, 214.436, -6.325, -15.193)","(807.022, 195.829, -2.56, -19.772)","(806.374, 173.447, -15.643, -19.978)","(804.388, 151.413, -4.719, -13.739)","(803.23, 130.615, -6.712, -1.05)","(803.988, 105.08, 19.794, -48.718)","(798.191, 86.816, -27.257, 7.505)","(779.001, 78.102, -22.454, -13.705)","(747.431, 69.958, -40.288, 5.589)","(714.065, 63.362, -24.441, 5.314)","(678.619, 64.164, -21.637, -9.882)"
70,"(466.025, 251.786, 65.043, -7.487)","(512.418, 250.393, 39.093, 6.175)","(560.211, 247.281, 33.688, -18.079)","(599.69, 239.302, 28.984, 4.434)","(638.437, 234.383, 46.672, -0.416)","(674.066, 229.096, 25.558, -9.498)","(708.211, 219.915, 37.186, -13.655)","(735.985, 216.214, 46.535, -11.501)","(755.65, 207.548, 31.672, -3.042)","(776.316, 189.303, 0.509, -54.354)","(780.026, 143.631, -14.633, -56.269)","(765.278, 117.558, 2.776, -13.61)","(750.818, 113.235, -16.613, 4.578)","(737.749, 107.974, -11.956, -11.504)","(735.965, 113.981, 14.824, 12.355)","(742.207, 113.622, -18.932, -18.934)","(739.025, 113.839, 9.47, -2.368)","(743.831, 113.666, -5.756, -10.742)","(742.539, 113.818, -13.012, -0.548)","(735.635, 113.489, 0.717, -8.675)","(739.016, 113.346, 11.679, -6.938)","(733.143, 108.991, 3.598, 20.199)","(735.566, 113.893, 5.587, -3.52)","(737.758, 113.852, 30.651, -2.809)","(742.995, 113.903, -20.148, 23.436)","(750.104, 112.55, 33.104, 12.481)","(759.954, 109.666, 10.449, -11.483)","(780.06, 100.299, 42.537, -27.524)","(748.693, 95.044, -49.794, 14.358)","(718.087, 111.191, -10.528, 14.757)","(715.134, 113.994, -9.593, 14.767)","(715.134, 113.994, -9.593, 14.767)","(715.134, 113.994, -9.593, 14.767)","(715.134, 113.994, -9.593, 14.767)","(715.134, 113.994, -9.593, 14.767)"
71,"(468.419, 334.984, 54.991, -22.664)","(513.15, 320.551, 22.224, -11.233)","(552.131, 306.34, 30.807, -0.199)","(589.276, 292.556, 48.144, -16.488)","(623.742, 280.432, 37.245, -29.86)","(654.504, 268.82, 11.32, -4.438)","(682.284, 255.869, 39.137, -6.157)","(708.572, 245.242, 8.31, -22.425)","(730.412, 234.052, 30.299, 3.352)","(761.562, 222.83, 16.257, -7.306)","(778.758, 216.058, 11.488, -9.285)","(787.738, 198.678, 37.297, 0.663)","(801.583, 178.162, 13.92, -25.927)","(807.8, 139.756, 1.954, -37.035)","(805.794, 107.37, -16.953, -36.675)","(789.099, 76.78, -35.803, -25.088)","(759.852, 55.128, -37.234, -5.499)","(720.707, 53.961, -50.77, 8.745)","(677.461, 55.89, -37.012, -13.132)","(634.989, 57.761, -30.03, 14.862)","(591.828, 59.311, -29.55, 8.549)","(551.724, 59.907, -52.907, -8.543)","(508.44, 59.888, -39.367, 6.683)","(465.788, 62.104, -34.596, -1.001)","(421.663, 62.014, -55.601, 13.911)","(377.816, 62.574, -55.277, -3.999)","(337.285, 63.486, -13.194, 17.679)","(299.336, 64.443, -31.118, -4.194)","(262.811, 62.879, -32.442, -7.491)","(224.884, 68.139, -52.867, 4.057)","(189.605, 63.647, -42.171, 6.8)","(146.808, 66.71, -34.125, -6.921)","(115.165, 88.464, -15.603, 16.65)","(90.56, 123.879, -24.007, 39.558)","(78.439, 162.594, -7.896, 46.751)"
72,"(418.98, 451.895, 52.222, -0.54)","(452.444, 438.606, 27.935, -4.087)","(484.437, 427.776, 39.026, 0.528)","(520.917, 416.988, 55.959, -10.349)","(556.28, 407.888, 40.105, -24.207)","(600.732, 389.853, 23.456, -22.702)","(630.854, 367.735, 11.187, -17.548)","(659.915, 348.256, 44.907, 5.152)","(688.774, 335.275, 14.644, -25.094)","(718.057, 321.592, 28.598, -23.669)","(740.122, 308.914, 7.167, -8.633)","(763.562, 293.682, 7.893, -19.427)","(782.921, 278.643, 19.376, -17.165)","(795.346, 265.024, 13.772, -20.312)","(806.603, 255.949, 3.94, -8.091)","(817.8, 248.213, 3.269, -16.248)","(821.828, 242.57, 7.353, -15.653)","(821.586, 236.506, -11.805, -11.493)","(823.7, 226.138, -0.032, -22.693)","(818.736, 214.863, 8.796, -24.274)","(813.592, 205.516, -25.324, -18.795)","(815.924, 180.187, 1.457, -14.4)","(818.691, 158.745, -9.617, -19.806)","(821.157, 134.504, 14.432, -22.387)","(812.696, 117.407, -3.407, -24.711)","(813.25, 90.127, 7.443, -1.96)","(806.349, 74.227, -12.839, -26.861)","(790.202, 61.048, -32.235, -16.06)","(759.106, 51.503, -55.123, -5.366)","(719.139, 52.141, -38.916, 2.199)","(680.793, 56.277, -25.464, -0.041)","(642.503, 55.206, -51.245, -8.604)","(604.013, 55.216, -34.078, 4.905)","(565.953, 56.859, -49.403, -0.216)","(528.235, 61.388, -32.252, 2.756)"
73,"(589.061, 348.08, 38.998, -12.272)","(618.665, 323.034, 38.725, -33.614)","(649.239, 300.06, 32.227, -35.64)","(681.075, 279.309, 34.915, -8.866)","(709.588, 260.164, 21.506, -8.505)","(733.745, 243.812, 56.781, -2.038)","(760.704, 229.71, 11.406, 6.252)","(781.961, 212.309, 8.454, -16.305)","(800.22, 180.137, 4.346, -48.79)","(802.859, 137.089, -0.684, -33.033)","(794.634, 95.339, -24.719, -21.094)","(756.279, 73.701, -64.175, -25.918)","(704.217, 77.752, -53.461, 20.926)","(665.13, 90.598, -44.833, -10.013)","(618.623, 86.403, -40.869, -18.406)","(572.343, 82.229, -48.327, -12.446)","(527.231, 85.266, -37.32, -6.909)","(485.684, 89.805, -51.457, -0.207)","(440.978, 88.829, -31.957, 9.754)","(398.114, 89.07, -42.65, -11.546)","(356.105, 88.943, -41.286, 7.641)","(314.5, 89.318, -44.699, 14.954)","(273.869, 88.21, -46.838, 16.729)","(236.257, 89.316, -47.717, 13.621)","(199.711, 89.52, -33.013, -3.369)","(165.077, 84.533, -45.057, -30.373)","(130.879, 97.441, -16.026, 36.818)","(118.697, 143.279, -1.467, 46.064)","(116.002, 186.718, 6.79, 47.985)","(111.97, 230.28, 0.962, 41.057)","(109.473, 268.148, -18.215, 39.107)","(105.935, 303.95, 2.817, 33.975)","(101.943, 337.086, -4.74, 40.824)","(84.649, 358.727, -29.987, 33.389)","(None, None, None, None)"
74,"(336.515, 311.692, 42.349, -23.85)","(372.501, 302.311, 20.38, -5.436)","(408.473, 289.922, 25.991, -30.013)","(445.97, 283.686, 46.972, -1.151)","(484.049, 279.271, 26.755, -13.151)","(520.67, 273.054, 22.804, 1.523)","(555.622, 265.159, 19.007, 2.157)","(586.417, 257.159, 30.511, 7.539)","(615.79, 251.917, 19.495, 11.296)","(641.351, 246.445, 45.114, 11.258)","(669.907, 238.61, 22.222, -15.136)","(693.105, 235.915, 15.296, -16.119)","(717.551, 232.013, 20.292, -26.568)","(738.869, 226.504, 11.282, -7.013)","(755.583, 222.498, -7.874, 6.462)","(774.612, 211.763, 5.779, -20.429)","(782.164, 171.777, 2.886, -36.808)","(787.905, 136.379, 9.044, -31.436)","(790.492, 102.987, 14.468, -42.49)","(772.111, 78.855, -39.772, -40.047)","(739.738, 63.755, -28.683, 11.925)","(704.719, 75.062, -32.169, 33.764)","(671.074, 79.469, -50.027, 26.302)","(632.36, 82.952, -55.724, 15.33)","(597.847, 90.781, -27.812, 13.06)","(550.611, 88.822, -49.189, 1.277)","(517.275, 99.633, -19.899, 1.221)","(479.838, 99.979, -44.471, -4.947)","(440.399, 100.611, -41.017, -5.729)","(397.438, 100.106, -60.692, 2.535)","(358.203, 99.895, -30.401, 15.284)","(319.908, 96.934, -35.269, -7.872)","(284.879, 96.355, -38.75, -5.639)","(250.823, 96.077, -45.831, -4.995)","(217.17, 92.096, -42.32, -12.829)"
75,"(246.886, 516.652, 39.056, -4.003)","(278.096, 518.585, 23.548, 1.493)","(311.924, 518.67, 27.195, 1.319)","(347.126, 518.493, 28.329, -12.267)","(385.854, 518.149, 29.756, 9.337)","(423.998, 516.715, 43.622, -8.883)","(464.566, 516.806, 41.894, -4.752)","(504.51, 515.053, 51.111, 13.401)","(541.909, 517.153, 30.06, -10.048)","(581.421, 517.33, 50.951, 19.712)","(615.147, 519.556, 28.142, -2.18)","(646.642, 520.238, 39.277, -9.031)","(677.016, 524.501, 22.959, 14.679)","(704.1, 527.171, 29.803, 5.063)","(730.227, 529.219, 5.558, 13.341)","(751.139, 529.547, 19.028, 1.272)","(775.391, 538.867, 0.386, 34.987)","(786.143, 567.938, 10.783, 38.416)","(784.977, 610.782, 17.741, 19.222)","(790.578, 643.839, 16.315, 49.75)","(773.749, 658.746, -16.989, 14.389)","(741.655, 659.245, -20.619, -12.44)","(718.541, 661.391, -19.111, 20.655)","(687.832, 676.304, -45.83, 16.245)","(654.341, 682.509, -30.709, 6.989)","(617.254, 681.62, -31.581, -5.379)","(583.349, 680.422, -35.9, -1.668)","(546.739, 681.89, -55.901, 16.762)","(505.367, 679.885, -34.306, 2.985)","(467.857, 678.571, -23.829, -12.6)","(431.548, 677.314, -29.318, 5.018)","(396.097, 678.256, -34.157, 9.533)","(362.003, 679.486, -23.135, -15.691)","(325.039, 677.826, -34.556, -8.249)","(288.402, 678.563, -31.206, -0.624)"
76,"(569.804, 181.146, 52.94, -10.786)","(616.855, 174.899, 35.959, -9.982)","(653.09, 171.051, 26.683, -9.298)","(676.253, 166.01, 23.541, -8.166)","(684.799, 166.0, 22.931, -1.502)","(684.799, 166.0, 22.931, -1.502)","(684.799, 166.0, 22.931, -1.502)","(684.799, 166.0, 22.931, -1.502)","(684.799, 166.0, 22.931, -1.502)","(684.799, 166.0, 22.931, -1.502)","(684.799, 166.0, 22.931, -1.502)","(684.799, 166.0, 22.931, -1.502)","(708.203, 166.138, 49.022, -1.432)","(728.732, 166.001, 10.285, -17.001)","(738.777, 166.124, 13.198, 3.56)","(753.289, 165.253, 34.103, -8.571)","(756.003, 156.734, -0.106, 11.062)","(760.731, 156.596, 13.874, 15.221)","(762.109, 165.979, 9.432, 0.254)","(777.027, 178.436, 8.578, 0.518)","(782.592, 162.575, 10.095, -25.769)","(785.244, 129.71, 25.251, -35.357)","(790.401, 106.913, 5.776, -33.592)","(772.221, 81.049, -39.394, -33.491)","(751.579, 61.119, -12.844, -35.451)","(712.876, 56.947, -41.473, -1.239)","(677.471, 58.746, -29.418, -1.99)","(637.357, 58.49, -50.249, 5.451)","(592.219, 59.888, -32.244, -6.082)","(552.919, 57.938, -29.661, 9.633)","(511.989, 59.347, -53.994, 15.771)","(471.055, 60.413, -13.476, -8.644)","(437.71, 61.157, -39.711, -7.731)","(406.196, 62.172, -37.23, 4.08)","(370.945, 63.057, -46.605, -16.388)"
77,"(415.862, 339.065, 43.302, -18.679)","(460.211, 330.088, 46.396, -22.309)","(499.943, 325.306, 54.115, -22.912)","(539.301, 314.547, 33.794, -15.316)","(578.294, 298.614, 42.292, -9.085)","(613.249, 286.317, 30.818, -10.274)","(643.727, 276.449, 29.926, -11.687)","(673.338, 266.004, 12.593, -11.815)","(699.111, 255.435, 38.808, -13.03)","(726.068, 240.579, 27.867, -17.332)","(748.341, 232.197, 30.257, 4.032)","(765.606, 220.982, 30.391, 0.299)","(779.534, 198.578, 27.944, -45.555)","(781.413, 160.807, 5.582, -76.424)","(785.944, 115.857, 12.677, -46.309)","(780.921, 97.241, -36.658, -3.652)","(732.926, 90.0, -50.19, 0.783)","(695.927, 102.332, -6.123, -0.648)","(695.591, 112.772, 0.265, 15.947)","(695.454, 113.985, -25.841, 9.919)","(695.454, 113.985, -25.841, 9.919)","(695.454, 113.985, -25.841, 9.919)","(694.769, 113.986, -28.576, 2.282)","(694.769, 113.986, -28.576, 2.282)","(694.769, 113.986, -28.576, 2.282)","(694.769, 113.986, -28.576, 2.282)","(694.769, 113.986, -28.576, 2.282)","(694.769, 113.986, -28.576, 2.282)","(694.769, 113.986, -28.576, 2.282)","(694.769, 113.986, -28.576, 2.282)","(687.412, 113.651, -13.682, 11.651)","(675.933, 113.968, 1.208, 4.072)","(675.118, 113.984, -34.25, 0.613)","(672.238, 113.828, -25.383, 0.142)","(663.187, 113.864, -27.265, -7.546)"
78,"(405.127, 290.954, 47.726, 9.2)","(441.972, 286.076, 58.655, -33.726)","(481.171, 276.494, 39.442, -7.492)","(521.794, 265.408, 28.454, 1.733)","(562.132, 253.85, 45.834, -23.977)","(595.823, 245.636, 38.792, -0.462)","(630.217, 238.176, 43.924, -31.286)","(665.595, 230.799, 41.263, -5.594)","(694.585, 225.025, 25.362, -14.365)","(728.557, 214.684, 33.449, -25.527)","(753.381, 199.051, 33.077, 21.297)","(771.183, 189.281, -17.268, -3.769)","(767.298, 162.774, -2.564, -43.875)","(769.748, 129.888, -16.548, -8.592)","(766.853, 112.529, -4.078, -31.05)","(767.59, 92.287, -25.73, -10.674)","(752.85, 78.301, -62.098, -18.052)","(709.475, 86.256, -19.523, -21.519)","(665.883, 81.902, -34.156, 16.763)","(618.256, 89.457, -21.855, 6.158)","(573.445, 93.584, -41.149, 16.73)","(536.548, 96.849, -21.621, -4.898)","(497.919, 100.287, -50.789, 1.049)","(459.86, 99.585, -31.539, 6.809)","(423.171, 97.9, -43.17, 3.58)","(384.345, 97.184, -47.038, 4.223)","(346.9, 97.228, -38.481, 10.643)","(305.4, 95.75, -27.257, 13.918)","(265.171, 96.148, -44.893, 9.613)","(227.251, 94.136, -55.974, -5.879)","(187.034, 95.113, -47.199, -0.804)","(150.072, 89.119, -48.786, 12.391)","(128.421, 135.278, -19.604, 56.067)","(121.943, 178.647, 0.338, 28.524)","(118.375, 214.497, -4.408, 51.282)"
79,"(271.318, 337.852, 40.824, -17.063)","(300.026, 321.432, 25.12, -21.511)","(328.033, 306.779, 39.963, -6.205)","(359.632, 296.533, 17.827, -7.526)","(391.504, 287.314, 44.375, -14.929)","(422.662, 278.34, 35.339, -23.036)","(454.202, 271.847, 46.205, -24.711)","(482.487, 264.341, 35.913, -0.127)","(509.999, 257.799, 35.146, 0.995)","(535.995, 249.905, 28.084, -5.382)","(562.183, 240.342, 40.44, -18.667)","(590.72, 235.929, 13.463, 15.096)","(618.087, 231.616, 10.599, -10.17)","(645.219, 229.509, 24.072, 10.779)","(668.565, 226.258, 0.874, 3.126)","(690.964, 224.929, 14.852, -0.658)","(712.687, 223.283, 28.61, 0.065)","(729.189, 220.494, 1.787, -19.473)","(744.771, 218.29, 5.274, 11.781)","(764.582, 217.647, 14.371, -6.994)","(774.994, 205.989, 14.567, -31.379)","(790.743, 188.014, 1.227, -8.338)","(795.209, 153.623, -1.477, -47.309)","(797.865, 125.077, 5.614, -25.489)","(790.927, 97.283, -39.811, 7.802)","(772.002, 86.272, -9.835, -12.597)","(751.717, 69.132, -29.671, -8.931)","(706.749, 64.045, -34.488, 23.922)","(671.031, 71.913, -44.802, -8.061)","(629.439, 78.253, -34.54, 9.237)","(590.032, 84.057, -32.215, -15.587)","(551.86, 83.88, -35.983, 1.744)","(513.884, 89.606, -38.534, 0.728)","(476.696, 90.507, -47.606, -3.981)","(438.418, 89.107, -51.252, 12.859)"
80,"(555.955, 420.679, 29.529, -15.065)","(590.779, 407.665, 47.218, -21.363)","(620.861, 391.56, 27.663, -9.265)","(649.332, 374.622, 37.998, -30.056)","(678.391, 356.289, 30.861, -26.839)","(705.935, 336.2, 39.986, -14.013)","(735.245, 317.288, 37.896, -19.739)","(759.482, 297.0, 30.815, -1.718)","(783.807, 276.833, 29.784, -11.716)","(797.777, 260.597, 9.069, -26.598)","(808.48, 246.562, 22.832, -27.33)","(810.116, 231.253, -12.873, -30.73)","(805.836, 212.848, -8.935, -0.057)","(815.232, 170.829, -7.407, -25.349)","(818.419, 136.57, 17.705, -15.557)","(816.188, 108.305, -17.24, -40.234)","(810.832, 82.854, -0.902, -15.864)","(803.668, 68.244, -13.493, -17.123)","(768.147, 50.75, -30.362, 6.186)","(722.999, 55.93, -45.688, 17.672)","(678.93, 55.019, -44.683, -2.223)","(638.511, 56.526, -33.612, 16.794)","(598.927, 57.388, -44.835, -10.177)","(557.859, 58.721, -54.876, -3.283)","(517.827, 58.666, -46.596, 13.741)","(476.92, 59.988, -30.888, -14.29)","(435.505, 60.232, -45.334, -15.459)","(396.438, 59.281, -25.303, -13.503)","(355.63, 59.164, -46.76, 5.671)","(315.906, 58.83, -35.543, 3.866)","(277.72, 59.312, -33.677, -6.967)","(242.059, 61.453, -41.027, 10.131)","(208.605, 65.503, -37.012, -31.886)","(173.552, 63.605, -23.606, 6.356)","(127.031, 76.716, -64.953, 24.242)"
