,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
65,"(462.56, 289.203, 58.696, 2.572)","(510.622, 282.847, 42.264, 2.378)","(552.466, 276.374, 51.713, -12.736)","(586.294, 269.215, 43.097, 4.809)","(619.762, 263.196, 41.257, 5.537)","(654.682, 258.168, 13.62, -8.644)","(687.108, 252.325, 24.261, -9.83)","(717.967, 246.051, 26.008, -18.286)","(738.119, 240.013, 5.638, 7.512)","(758.018, 234.829, 7.768, -6.716)","(773.617, 223.601, 24.964, -30.936)","(792.97, 188.579, 50.982, -55.092)","(800.172, 157.02, -19.539, -49.032)","(808.467, 119.958, 6.196, -28.36)","(805.821, 80.823, -19.884, -30.494)","(790.497, 58.0, -17.3, -26.654)","(756.962, 53.618, -45.155, -6.58)","(717.734, 56.534, -48.503, 7.802)","(675.508, 60.08, -31.448, -13.217)","(633.019, 58.351, -46.592, -12.881)","(588.113, 57.321, -33.206, -6.483)","(545.903, 57.603, -49.165, -12.127)","(506.059, 59.296, -52.808, 9.088)","(465.574, 59.639, -47.752, -8.79)","(425.074, 61.452, -28.588, 13.773)","(387.117, 61.61, -31.226, -10.652)","(349.225, 61.879, -46.327, -0.325)","(310.704, 61.746, -23.846, 0.011)","(273.847, 61.145, -34.241, -8.178)","(238.157, 63.568, -27.804, -8.069)","(201.885, 64.674, -29.468, -4.329)","(162.392, 66.994, -60.924, -2.094)","(119.179, 86.839, -21.186, 34.13)","(90.643, 117.734, -28.29, 28.876)","(73.932, 148.89, 1.201, 23.799)","(65.42, 187.757, 2.358, 31.845)","(64.42, 226.119, -1.435, 42.871)","(62.794, 257.35, 13.538, 27.137)","(61.309, 290.148, 13.499, 32.222)","(60.58, 324.833, -19.207, 38.172)","(56.615, 354.696, -23.451, 57.485)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)"
66,"(555.15, 376.559, 19.544, -2.969)","(585.987, 387.226, 35.068, 14.204)","(619.614, 398.197, 50.164, 23.8)","(653.253, 412.269, 32.875, 28.418)","(684.555, 426.621, 24.907, 22.515)","(718.447, 440.304, 34.918, 34.541)","(747.729, 456.709, 20.312, 6.756)","(767.746, 470.591, 22.831, 19.907)","(788.421, 484.552, 37.616, 30.145)","(806.338, 501.726, 6.894, 14.12)","(813.4, 513.705, -5.121, 13.267)","(814.185, 522.9, -0.155, -8.476)","(815.872, 529.109, 17.235, -11.679)","(818.234, 534.265, -2.56, 13.151)","(817.929, 537.919, -7.281, -7.386)","(819.791, 540.825, -7.089, 9.416)","(814.932, 544.501, -21.143, 20.069)","(815.853, 558.584, -7.589, 26.221)","(808.777, 589.114, -21.862, 50.587)","(798.707, 627.36, -1.937, 31.471)","(800.929, 655.117, 19.932, 9.889)","(804.385, 670.303, -10.308, 30.074)","(786.435, 692.497, -22.354, 13.002)","(744.705, 701.878, -59.881, -4.766)","(699.601, 696.344, -38.684, -6.075)","(657.321, 694.637, -27.881, 6.185)","(617.116, 694.656, -29.029, 7.481)","(575.09, 689.482, -41.806, -2.938)","(529.273, 690.257, -47.897, -9.691)","(487.5, 689.837, -39.356, -6.711)","(444.083, 688.627, -53.858, -5.613)","(405.903, 688.423, -36.219, 2.444)","(364.066, 688.938, -22.611, 4.852)","(326.846, 682.591, -50.477, -7.483)","(290.421, 678.928, -51.737, 9.46)","(252.527, 678.036, -41.098, 8.112)","(223.739, 678.428, -24.384, 1.934)","(187.185, 684.088, -56.595, 13.432)","(146.33, 674.058, -43.724, -22.899)","(116.242, 641.072, -15.021, -30.19)","(91.352, 601.835, -27.318, -31.803)","(74.64, 568.548, -21.362, -21.733)","(61.841, 532.782, 9.743, -43.613)","(57.484, 504.206, -8.339, -24.668)","(60.332, 481.438, 20.819, -10.586)","(70.579, 443.937, -6.354, -39.085)","(64.538, 414.208, 9.609, -36.856)","(46.438, 392.162, -76.444, 9.292)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)"
67,"(506.499, 230.388, 37.612, -10.049)","(546.016, 226.683, 28.106, 12.684)","(582.992, 224.122, 29.291, -5.192)","(618.655, 219.076, 18.161, -11.124)","(650.727, 212.563, 18.878, -19.283)","(684.934, 206.575, 39.056, -22.191)","(713.251, 200.845, 14.705, 3.598)","(736.837, 199.528, 2.314, -8.527)","(757.34, 198.578, 39.128, -6.893)","(778.65, 181.4, 24.927, -8.084)","(784.679, 147.484, 9.687, -46.257)","(771.809, 107.484, -21.212, -25.436)","(761.296, 100.111, 22.494, 4.248)","(770.716, 92.299, 13.009, -35.993)","(730.461, 89.348, -47.866, 11.075)","(697.554, 99.545, -33.898, -4.947)","(650.132, 100.56, -31.67, 9.798)","(638.077, 102.966, -10.428, 9.46)","(623.61, 90.982, -27.224, -13.864)","(569.657, 96.914, -37.604, 14.11)","(532.557, 101.898, -49.936, 14.679)","(491.689, 102.422, -51.72, -14.257)","(447.913, 98.735, -52.8, -14.995)","(404.998, 97.723, -54.987, -0.092)","(364.057, 98.706, -57.116, 13.422)","(325.456, 96.774, -34.975, 3.751)","(288.694, 94.312, -38.621, -7.8)","(251.052, 94.529, -23.201, -4.959)","(211.343, 90.232, -56.737, -1.445)","(178.777, 96.029, -18.104, 10.622)","(144.192, 88.982, -11.946, 40.851)","(126.975, 135.915, -1.713, 29.917)","(124.604, 175.559, 11.416, 40.51)","(123.426, 214.041, 8.466, 53.869)","(117.863, 252.441, -6.05, 48.915)","(114.964, 287.701, 13.086, 42.722)","(111.496, 320.57, -3.239, 24.575)","(106.128, 346.214, -4.825, 11.19)","(99.059, 364.964, -23.49, 13.76)","(89.356, 374.64, -8.481, -19.205)","(67.387, 378.244, -35.613, -14.864)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)"
68,"(257.677, 389.399, 41.414, 5.982)","(290.862, 392.655, 48.094, -2.853)","(325.44, 395.129, 36.822, -2.119)","(356.419, 399.916, 29.378, -0.668)","(388.139, 401.227, 22.922, 7.534)","(417.89, 405.56, 20.289, -2.46)","(446.842, 410.126, 20.685, -0.071)","(477.979, 416.344, 41.264, 5.095)","(510.155, 424.232, 17.587, 21.857)","(539.922, 433.424, 42.964, 22.957)","(570.883, 439.573, 40.957, -0.697)","(598.046, 446.825, 21.85, 21.996)","(625.264, 455.051, 10.544, -3.131)","(650.039, 462.096, 12.918, 12.885)","(673.281, 469.74, 35.283, 21.673)","(693.856, 478.612, 13.829, 20.156)","(713.295, 485.691, 6.786, 18.152)","(728.7, 493.207, 23.689, 14.094)","(742.355, 498.763, 15.792, 12.776)","(757.944, 502.828, 20.052, 8.226)","(768.571, 510.45, -0.847, 15.261)","(780.954, 517.4, 12.56, -10.353)","(791.412, 529.736, 7.721, 2.479)","(798.111, 541.841, 6.365, 4.193)","(801.743, 563.826, 6.707, 30.053)","(796.576, 588.944, 8.636, 39.458)","(799.808, 619.271, -3.994, 31.925)","(806.467, 645.34, 22.851, 14.462)","(800.177, 661.478, -29.217, 16.458)","(778.206, 668.269, -25.552, 24.618)","(747.179, 675.535, -22.445, -5.468)","(718.489, 685.54, -36.619, 12.475)","(687.108, 690.126, -41.185, 13.68)","(653.177, 691.346, -19.821, -11.716)","(622.263, 689.196, -50.076, 5.179)","(587.563, 687.066, -23.849, -10.371)","(554.632, 686.002, -33.59, 9.828)","(520.647, 684.845, -40.536, -7.042)","(485.217, 683.81, -32.228, 20.112)","(452.053, 686.171, -18.933, 4.426)","(418.233, 685.796, -36.004, -12.042)","(383.746, 683.705, -34.153, -0.27)","(350.347, 683.498, -23.161, -5.298)","(315.657, 683.341, -36.001, 0.239)","(284.952, 682.886, -41.472, 11.845)","(254.724, 683.154, -42.861, 15.224)","(228.955, 682.601, -32.038, 8.302)","(200.614, 686.146, -33.636, 15.544)","(172.253, 683.479, -39.009, -30.923)","(129.839, 664.254, -34.684, -35.079)","(97.699, 633.13, -29.7, -17.892)"
69,"(325.29, 519.306, 31.711, -1.236)","(364.171, 522.081, 46.458, 7.931)","(402.085, 522.462, 21.99, -16.582)","(435.653, 523.131, 39.566, 13.945)","(466.704, 524.61, 17.62, -1.405)","(497.564, 527.561, 25.78, 5.182)","(533.097, 530.876, 30.496, 17.593)","(568.599, 532.079, 52.725, -5.632)","(604.427, 535.625, 29.694, 9.573)","(634.358, 541.935, 12.329, 17.562)","(661.276, 543.017, 20.482, -4.994)","(687.993, 546.11, 33.38, 2.857)","(712.285, 549.217, 39.875, 3.222)","(734.222, 551.384, 22.277, 7.582)","(749.824, 548.97, 30.768, -5.378)","(771.242, 548.46, 1.469, -8.438)","(778.61, 570.131, 10.121, 71.551)","(769.756, 613.184, -27.362, 48.899)","(754.736, 633.842, -4.504, 7.209)","(756.689, 646.974, 5.928, 19.414)","(751.63, 653.54, 15.452, -15.472)","(751.5, 657.457, 4.442, 17.858)","(750.427, 656.924, -8.023, 14.445)","(754.093, 659.137, -6.875, -9.65)","(757.997, 653.432, 28.183, -7.162)","(770.835, 667.828, 33.361, -8.61)","(734.501, 663.952, -43.294, -7.638)","(695.678, 665.874, -17.783, 13.789)","(659.662, 665.931, -9.607, -12.911)","(629.398, 669.666, -52.719, -2.207)","(598.842, 666.24, -21.946, -10.02)","(563.122, 660.115, -29.043, -14.948)","(519.268, 659.375, -36.601, 12.368)","(490.972, 656.36, -29.847, -0.549)","(446.679, 657.583, -26.861, -12.815)","(412.372, 646.158, -27.74, -12.171)","(388.083, 640.241, -15.458, -1.203)","(364.392, 637.429, -26.384, -4.971)","(338.583, 636.089, -31.756, -6.111)","(318.508, 636.005, -61.588, -0.243)","(316.505, 636.243, -41.973, 5.016)","(290.259, 636.31, -43.028, -14.666)","(256.452, 637.787, -53.627, -3.823)","(228.719, 642.823, -7.132, 13.025)","(209.635, 656.492, -40.778, -9.296)","(184.126, 651.0, -53.653, -4.268)","(160.107, 652.12, -34.304, -2.46)","(133.191, 630.212, -19.913, -61.379)","(131.644, 587.747, 11.399, -22.896)","(126.912, 550.402, -15.65, -44.544)","(116.779, 513.863, -14.82, -43.295)"
70,"(266.346, 270.599, 22.498, 2.438)","(299.76, 263.605, 50.022, -7.177)","(334.954, 258.93, 49.249, -13.691)","(369.312, 251.308, 37.86, -2.939)","(405.203, 245.86, 35.515, 1.59)","(442.164, 242.085, 51.395, 0.126)","(476.264, 237.189, 35.971, -3.232)","(514.428, 235.203, 45.443, 11.273)","(546.543, 232.353, 22.575, -4.125)","(579.255, 230.319, 23.285, -5.74)","(611.147, 228.675, 21.066, 16.148)","(639.903, 225.275, 14.332, -4.885)","(670.328, 222.284, 45.195, -2.169)","(697.655, 220.68, 2.537, 4.57)","(710.42, 219.151, 7.773, -1.217)","(730.118, 217.658, 11.996, 14.922)","(746.78, 213.904, 14.987, -13.562)","(764.937, 212.698, 20.892, -1.868)","(772.419, 204.67, 10.086, -8.662)","(772.592, 185.803, 2.409, -38.798)","(773.795, 155.156, -11.555, -32.503)","(768.478, 135.684, 9.1, -22.219)","(767.071, 118.824, 16.278, -6.013)","(779.612, 96.222, 24.785, -33.808)","(745.238, 99.965, -28.337, 16.417)","(729.48, 104.949, -6.608, 11.074)","(710.307, 90.066, -27.338, -11.122)","(663.512, 79.518, -27.048, -2.661)","(633.669, 80.441, -36.924, -6.622)","(591.656, 72.213, -60.897, -1.48)","(551.996, 74.365, -48.714, 12.762)","(514.975, 77.599, -40.505, -6.642)","(476.642, 84.088, -50.009, 20.49)","(438.065, 85.327, -54.767, 1.574)","(399.792, 87.482, -22.594, -3.769)","(362.865, 88.724, -27.075, 8.458)","(325.455, 89.786, -23.609, -3.516)","(288.177, 90.043, -33.67, -8.656)","(252.399, 90.932, -36.771, 7.805)","(217.357, 86.672, -23.374, 21.042)","(181.348, 89.166, -43.61, 7.184)","(143.947, 83.134, -12.371, 23.955)","(120.946, 119.128, -19.408, 42.695)","(115.748, 161.934, -3.775, 28.474)","(115.289, 200.622, -14.904, 33.916)","(115.742, 234.753, 4.879, 29.608)","(113.717, 267.802, 3.213, 41.707)","(110.963, 297.883, -11.754, 10.215)","(106.782, 320.246, -3.921, 22.931)","(102.534, 342.488, -4.243, 35.935)","(89.801, 360.194, -22.969, 0.79)"
71,"(668.555, 333.889, 20.572, -6.198)","(697.938, 325.47, 22.547, -9.193)","(723.193, 316.794, 23.933, -9.015)","(745.814, 302.591, 24.227, -9.994)","(767.406, 288.432, 5.497, -11.786)","(784.912, 274.935, 17.116, -5.707)","(800.371, 261.01, 26.804, 5.103)","(809.542, 250.743, 10.615, -4.972)","(818.0, 239.409, -4.496, -15.643)","(817.473, 233.037, 2.881, 6.111)","(817.141, 223.307, -13.04, -25.387)","(815.758, 213.101, -7.55, 2.033)","(817.351, 212.754, -10.443, 3.968)","(811.872, 208.228, -11.297, 7.994)","(812.028, 196.471, 7.012, -39.004)","(808.075, 180.559, -26.083, -17.948)","(803.389, 153.212, -23.382, -64.816)","(802.408, 115.943, -4.766, -38.27)","(803.959, 84.078, -0.802, -24.623)","(785.439, 65.043, -40.705, -14.017)","(751.141, 58.924, -33.478, -2.424)","(716.387, 56.925, -42.65, -15.413)","(678.21, 56.863, -32.292, 18.942)","(640.649, 56.201, -42.421, 13.036)","(599.829, 55.184, -33.149, -14.687)","(557.443, 58.047, -46.874, -7.045)","(519.241, 59.822, -29.315, -1.925)","(480.959, 59.628, -21.935, 12.667)","(445.966, 59.121, -34.815, 0.289)","(410.916, 58.673, -35.093, -7.594)","(372.042, 59.452, -18.004, -5.003)","(334.591, 61.293, -44.36, -5.195)","(299.229, 62.805, -40.058, -6.135)","(263.33, 62.98, -24.131, 18.118)","(231.454, 66.772, -10.935, 0.579)","(198.51, 65.807, -17.387, 5.599)","(159.291, 67.796, -34.345, 25.233)","(119.242, 88.516, -35.666, 27.212)","(93.85, 121.898, -26.429, 35.953)","(76.212, 157.863, -6.054, 47.496)","(66.899, 189.693, -16.043, 14.682)","(63.925, 219.751, -16.076, 22.961)","(62.028, 251.659, -5.747, 34.617)","(61.823, 284.623, -3.382, 41.496)","(62.077, 309.647, -5.997, 10.245)","(60.902, 338.492, -8.492, 8.864)","(49.016, 358.091, -54.357, -5.663)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)"
72,"(651.103, 295.718, 19.194, -6.047)","(677.5, 282.64, 31.565, 6.251)","(703.58, 273.64, 36.058, -19.273)","(729.353, 256.66, 13.203, -14.502)","(754.38, 243.84, 29.084, -31.22)","(772.239, 231.105, 17.656, 5.272)","(784.994, 222.429, 14.899, -34.133)","(793.692, 192.545, -12.517, -21.287)","(800.594, 158.85, 5.286, -52.904)","(800.323, 121.535, 0.998, -44.544)","(784.113, 93.837, -48.526, -19.277)","(729.524, 100.604, -41.466, -6.119)","(694.308, 97.572, -31.274, -5.434)","(639.863, 102.628, -48.928, 21.949)","(612.174, 113.997, -17.245, 0.364)","(612.174, 113.997, -17.245, 0.364)","(612.174, 113.997, -17.245, 0.364)","(612.174, 113.997, -17.245, 0.364)","(612.174, 113.997, -17.245, 0.364)","(612.174, 113.997, -17.245, 0.364)","(612.174, 113.997, -17.245, 0.364)","(612.174, 113.997, -17.245, 0.364)","(612.174, 113.997, -17.245, 0.364)","(612.174, 113.997, -17.245, 0.364)","(612.174, 113.997, -17.245, 0.364)","(612.174, 113.997, -17.245, 0.364)","(612.174, 113.997, -17.245, 0.364)","(612.174, 113.997, -17.245, 0.364)","(612.174, 113.997, -17.245, 0.364)","(605.935, 113.89, -79.92, -1.223)","(591.536, 113.971, -78.525, 5.193)","(564.644, 113.537, -13.787, -8.307)","(532.822, 100.694, -41.313, -16.863)","(495.389, 96.965, -35.909, -3.93)","(461.167, 96.24, -23.792, -3.34)","(424.442, 94.08, -22.717, 7.548)","(387.43, 93.997, -30.67, 4.255)","(351.455, 94.252, -26.927, 15.243)","(313.712, 93.427, -40.617, 5.678)","(277.113, 93.185, -39.055, -18.375)","(243.611, 89.061, -29.233, 12.187)","(209.078, 87.216, -49.628, 3.868)","(175.121, 84.943, -38.324, -9.903)","(138.499, 85.708, -27.61, 41.406)","(116.878, 118.68, -21.204, 28.293)","(103.485, 154.249, -2.17, 47.988)","(96.83, 192.871, 7.53, 46.539)","(91.661, 228.087, -6.628, 25.831)","(89.979, 260.937, -13.597, 30.009)","(92.172, 291.301, -5.334, 18.729)","(93.088, 318.261, -4.43, 21.38)"
73,"(696.911, 180.353, 35.143, -0.769)","(728.472, 170.625, 11.047, 14.179)","(745.698, 176.621, 17.176, 0.618)","(764.449, 178.207, 8.465, -7.371)","(776.802, 156.972, 18.089, -26.098)","(779.529, 157.968, 2.739, -0.026)","(785.207, 164.802, -6.667, -22.198)","(773.393, 157.179, -9.924, 0.324)","(774.676, 158.473, -1.233, -4.415)","(766.65, 151.277, -12.458, 6.514)","(760.74, 148.114, -5.999, 27.543)","(757.643, 152.371, 8.67, 2.994)","(757.294, 158.389, -1.769, 15.221)","(759.355, 158.488, -13.584, 9.127)","(759.793, 163.954, 3.743, 24.747)","(768.207, 174.095, 13.803, 28.41)","(780.869, 176.516, 15.929, 32.845)","(784.796, 149.953, -29.664, -35.004)","(784.493, 113.368, -5.519, -41.494)","(759.566, 92.934, -25.33, -13.778)","(725.269, 91.851, -17.226, -6.177)","(687.031, 81.556, -55.656, -21.145)","(651.048, 89.077, -21.808, -12.343)","(618.54, 81.083, -36.552, -5.696)","(575.925, 81.478, -33.496, -4.303)","(541.138, 92.846, -39.554, 2.816)","(504.544, 97.545, -25.859, -4.545)","(467.204, 98.466, -33.633, -7.499)","(429.3, 97.122, -41.154, 13.474)","(391.897, 96.314, -37.901, -13.689)","(351.665, 97.031, -31.078, 10.853)","(311.961, 95.525, -50.512, 5.8)","(275.417, 93.493, -29.179, -16.386)","(239.551, 92.12, -25.641, -15.604)","(205.709, 87.802, -32.786, -1.229)","(174.298, 85.731, -39.73, -19.74)","(133.451, 93.214, -38.519, 36.951)","(115.817, 133.027, -12.582, 29.682)","(113.215, 173.855, -15.125, 31.698)","(110.397, 213.722, 1.264, 54.592)","(106.906, 250.135, 0.027, 45.81)","(101.756, 279.834, -11.689, 22.489)","(96.977, 307.873, -4.624, 39.554)","(94.618, 335.822, -13.692, 22.297)","(83.56, 356.095, -27.383, 2.906)","(37.061, 372.347, -82.122, 20.576)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)"
74,"(344.086, 368.934, 12.182, 11.953)","(369.626, 380.668, 16.502, 19.84)","(399.757, 388.508, 21.931, 20.608)","(430.173, 395.554, 44.12, 12.945)","(461.721, 403.023, 46.62, 10.091)","(494.439, 408.129, 48.42, 13.968)","(526.822, 418.54, 31.997, 20.612)","(554.466, 428.509, 21.289, -1.07)","(582.583, 437.926, 33.913, 2.105)","(613.771, 446.029, 21.524, 9.712)","(644.838, 455.522, 35.84, 7.39)","(671.558, 460.471, 36.212, -6.004)","(694.945, 465.972, 18.455, -2.786)","(718.282, 473.465, 9.385, 6.117)","(735.846, 480.953, 31.756, -5.527)","(749.115, 487.037, 19.75, 14.65)","(763.802, 493.215, 11.328, 8.747)","(781.965, 499.952, 18.56, -5.928)","(791.517, 505.456, 11.8, 14.938)","(797.895, 516.335, -6.227, 14.226)","(801.193, 525.959, -3.34, 9.807)","(807.069, 543.385, -2.882, 35.953)","(809.003, 562.622, -0.505, 22.953)","(807.166, 582.746, -15.049, 40.291)","(806.255, 615.816, -8.668, 40.697)","(815.548, 644.386, -11.993, 39.975)","(812.258, 667.223, -21.644, 3.903)","(792.713, 680.905, -14.023, 27.888)","(760.187, 687.292, -32.498, 5.533)","(727.229, 689.075, -42.803, 18.516)","(688.661, 689.186, -46.601, 0.805)","(652.632, 687.916, -31.672, -10.251)","(614.422, 689.353, -52.427, -12.817)","(579.46, 688.049, -41.497, -4.417)","(543.342, 686.824, -36.513, 12.159)","(505.07, 686.818, -36.585, 17.694)","(469.278, 687.429, -35.079, -8.155)","(430.639, 686.104, -53.75, -12.331)","(387.026, 685.14, -47.588, 15.756)","(351.771, 684.978, -39.687, 4.907)","(319.017, 685.906, -47.676, -14.9)","(284.766, 684.3, -44.822, -11.637)","(250.434, 682.622, -40.697, -13.091)","(222.196, 680.118, -25.62, -6.196)","(189.265, 685.561, -48.687, -1.372)","(155.751, 677.825, -38.209, -14.419)","(121.034, 654.866, -40.888, -23.436)","(92.964, 621.648, -13.283, -28.127)","(73.194, 586.476, -16.527, -28.094)","(60.801, 550.467, -14.966, -40.665)","(54.277, 522.044, 1.025, -12.28)"
75,"(719.99, 223.076, 42.087, -6.664)","(760.161, 211.647, 27.013, -9.262)","(782.647, 182.575, 13.311, -25.841)","(793.664, 136.059, 2.529, -48.311)","(790.454, 104.153, 4.835, -19.619)","(761.55, 92.881, -49.087, -10.992)","(713.955, 90.948, -28.724, -3.865)","(672.996, 98.277, -24.156, 8.565)","(632.964, 101.839, -37.985, 10.962)","(590.463, 102.534, -33.323, -5.56)","(553.654, 100.31, -31.081, -5.658)","(513.026, 90.625, -46.881, -8.473)","(474.296, 88.892, -49.918, 6.462)","(431.953, 86.996, -43.669, 2.734)","(390.905, 84.852, -46.374, 6.461)","(348.821, 81.849, -55.362, -12.261)","(305.031, 81.685, -55.298, -11.246)","(263.776, 81.71, -30.683, 13.418)","(222.762, 80.612, -22.735, 0.319)","(184.16, 78.489, -33.956, -9.262)","(141.463, 84.112, -43.157, 43.548)","(115.711, 121.554, -16.635, 46.722)","(102.204, 159.024, -7.732, 31.262)","(95.534, 200.542, -10.375, 50.361)","(89.108, 243.759, 3.083, 43.273)","(85.166, 282.382, -17.219, 45.598)","(81.927, 320.078, 9.483, 51.305)","(75.8, 354.274, -14.713, 38.072)","(40.064, 369.496, -71.91, 11.079)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)"
76,"(328.555, 558.13, 45.069, 7.141)","(377.246, 562.453, 30.904, -6.894)","(418.101, 563.913, 49.614, 13.855)","(456.665, 564.479, 47.64, -11.256)","(494.369, 565.058, 46.593, -5.579)","(528.531, 564.383, 35.206, 4.201)","(561.04, 565.822, 50.826, -5.359)","(596.412, 574.921, 39.677, 20.496)","(624.49, 582.674, 28.603, 13.76)","(649.121, 583.302, 32.4, -4.066)","(669.865, 583.843, 35.332, -3.093)","(685.091, 583.82, 45.89, -3.729)","(699.779, 583.981, 32.243, 9.293)","(715.695, 583.995, 33.594, 12.761)","(729.28, 582.456, -4.615, 9.998)","(740.643, 575.413, 25.644, -20.809)","(749.588, 561.469, 4.59, -22.499)","(766.041, 552.203, 19.096, -3.625)","(775.455, 572.344, 2.948, 39.715)","(770.214, 612.653, -12.499, 29.273)","(772.768, 645.81, 34.073, 34.4)","(764.83, 660.117, 0.771, 22.283)","(741.305, 677.625, -63.284, 0.998)","(703.619, 667.972, -31.138, -16.275)","(669.002, 667.424, -47.831, -20.922)","(637.844, 670.384, -16.32, -6.278)","(588.563, 674.469, -65.743, -14.993)","(548.611, 667.262, -62.235, -8.887)","(504.032, 663.025, -39.31, -16.244)","(459.973, 662.185, -62.82, 2.636)","(420.567, 657.509, -45.059, -7.03)","(385.804, 660.286, -33.002, 5.209)","(336.813, 654.017, -50.303, 3.244)","(298.153, 647.126, -41.531, -5.401)","(269.64, 641.81, -35.074, 7.238)","(240.825, 641.642, -23.658, 13.55)","(222.188, 648.21, -15.134, 8.568)","(201.961, 653.282, -27.067, -19.932)","(178.569, 651.078, -37.534, 1.682)","(144.87, 657.392, -35.709, 16.096)","(131.542, 615.218, -12.627, -30.915)","(127.034, 573.723, -18.683, -24.719)","(122.973, 539.257, -18.586, -31.877)","(118.476, 506.049, -2.85, -45.754)","(115.364, 472.09, -16.389, -30.419)","(114.525, 442.992, -3.968, -20.333)","(106.698, 418.423, 11.833, -23.223)","(100.721, 403.085, -18.955, -26.128)","(90.573, 395.521, 11.809, 8.789)","(82.696, 388.629, -13.071, -6.567)","(54.916, 378.996, -43.865, -1.152)"
77,"(692.283, 223.785, 43.147, -4.257)","(727.479, 211.676, 20.566, -5.684)","(757.643, 209.78, 28.639, -2.535)","(769.601, 193.309, 0.219, -1.337)","(771.16, 170.861, -18.289, -30.223)","(757.872, 125.866, 8.576, -48.132)","(771.302, 92.944, 25.812, -33.859)","(725.695, 85.108, -71.795, -2.34)","(681.408, 93.511, -38.056, -8.264)","(642.889, 99.902, -41.422, 15.153)","(604.188, 107.85, -26.451, 6.642)","(574.73, 113.729, -21.817, 3.762)","(561.301, 113.267, -1.635, -6.439)","(523.075, 101.288, -43.085, -14.754)","(478.169, 98.313, -34.69, 14.252)","(435.509, 96.661, -42.433, 8.949)","(391.751, 95.213, -33.351, -5.609)","(349.373, 92.952, -26.619, -12.653)","(307.397, 91.646, -48.898, -3.244)","(268.242, 87.743, -37.945, -8.507)","(227.339, 85.547, -32.08, 2.154)","(188.187, 81.028, -35.975, 8.907)","(144.213, 79.465, -30.472, 43.279)","(117.737, 115.11, -13.728, 52.654)","(103.632, 153.54, -21.248, 32.064)","(95.406, 191.684, -3.847, 39.759)","(91.137, 230.508, -0.598, 37.561)","(85.581, 268.843, -6.624, 48.363)","(79.374, 304.681, 12.732, 16.48)","(76.114, 336.884, -11.475, 27.301)","(62.35, 365.793, -49.697, 24.301)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)"
