,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
61,"(415.435, 298.408, 33.758, -7.474)","(449.839, 280.328, 40.181, -26.057)","(487.972, 261.535, 42.123, -8.538)","(523.018, 248.338, 20.587, -25.423)","(558.199, 239.034, 49.637, 5.19)","(591.899, 230.856, 41.871, 7.323)","(625.178, 223.158, 45.733, -13.09)","(656.434, 215.698, 38.29, 3.47)","(682.021, 210.764, 18.255, 7.393)","(706.76, 202.106, 15.714, -7.566)","(726.623, 196.317, 32.564, 12.437)","(742.254, 197.44, 7.559, 16.654)","(760.73, 197.866, 35.691, 1.363)","(777.213, 181.682, 21.894, -45.966)","(777.136, 138.535, -14.489, -23.026)","(770.876, 117.691, 21.006, -12.337)","(781.82, 95.766, 28.775, -34.591)","(764.321, 86.831, -43.168, 11.752)","(719.404, 98.398, -36.559, -6.889)","(690.945, 104.387, -33.556, -7.427)","(660.642, 94.904, -51.827, 6.846)","(624.76, 96.765, -32.499, 5.226)","(590.757, 91.44, -23.126, -7.824)","(557.147, 98.493, -19.63, 19.596)","(518.057, 99.103, -36.495, -5.492)","(480.503, 97.573, -48.472, -1.57)","(439.565, 97.014, -43.267, 8.471)","(398.25, 95.801, -49.469, 6.35)","(355.209, 94.337, -37.205, -15.616)","(314.21, 94.623, -35.378, 5.341)","(272.271, 92.887, -49.471, -11.447)","(232.984, 92.118, -47.981, 10.561)","(198.331, 93.419, -18.966, 0.152)","(167.488, 90.064, -13.994, -25.466)","(136.344, 91.254, -28.439, 16.133)","(120.099, 134.746, -18.769, 58.139)","(115.364, 179.53, -7.501, 56.549)","(110.079, 218.605, 8.893, 49.95)"
62,"(245.494, 473.682, 28.522, 24.684)","(267.517, 481.848, 8.462, 4.323)","(292.924, 488.355, 24.933, -5.166)","(319.715, 494.506, 32.249, -4.99)","(344.253, 497.826, 24.441, 6.262)","(371.832, 502.506, 19.148, 19.374)","(398.287, 508.632, 37.578, -8.686)","(427.494, 513.565, 40.454, -0.205)","(456.886, 518.799, 19.955, 13.14)","(487.932, 522.901, 16.544, 18.448)","(517.671, 527.798, 22.029, 7.091)","(546.836, 528.576, 21.42, 5.974)","(574.139, 531.552, 26.524, 4.899)","(602.813, 536.428, 33.723, 7.021)","(627.387, 538.041, 14.16, 12.851)","(649.735, 539.422, 30.874, 11.152)","(671.018, 539.412, 30.378, 11.851)","(687.733, 541.101, 8.396, -1.763)","(703.801, 542.768, 8.014, -6.807)","(719.324, 541.614, 22.938, -9.13)","(732.703, 538.647, 29.614, 5.341)","(745.714, 535.151, 12.975, -9.686)","(765.068, 534.713, 20.835, -5.738)","(772.113, 546.808, 13.463, 24.797)","(771.19, 568.369, -11.401, 36.384)","(771.872, 590.466, -7.501, 20.484)","(776.66, 613.804, 12.303, 13.133)","(788.228, 637.573, -3.809, 40.735)","(782.515, 650.524, -17.67, 3.182)","(759.841, 647.71, -14.791, 4.806)","(738.29, 646.572, -2.987, 13.535)","(720.152, 649.041, -26.969, 21.629)","(703.286, 658.848, -16.965, 29.679)","(681.57, 671.37, -16.019, 7.244)","(648.063, 679.829, -33.721, 17.853)","(613.51, 681.144, -23.447, -15.965)","(579.077, 681.71, -47.755, -7.957)","(544.452, 681.013, -47.639, 14.708)"
63,"(471.228, 300.034, 20.995, -7.138)","(498.942, 293.203, 14.895, -13.104)","(529.958, 281.136, 40.899, -15.928)","(559.703, 271.348, 31.052, -13.804)","(591.977, 263.288, 24.662, 2.73)","(622.334, 255.797, 16.726, -0.875)","(653.91, 250.598, 21.849, 8.509)","(681.736, 243.198, 39.479, -25.835)","(709.616, 236.278, 41.999, -21.385)","(728.586, 231.292, 17.189, -6.548)","(750.819, 224.644, 5.927, 15.192)","(768.61, 209.671, 14.223, -22.433)","(782.016, 171.089, 25.577, -61.728)","(776.549, 132.754, 1.58, -34.05)","(778.016, 102.556, 19.924, -38.164)","(756.538, 82.36, -41.844, -19.588)","(708.403, 84.271, -22.839, 6.767)","(680.912, 91.263, -48.539, 14.362)","(646.027, 90.305, -38.934, -11.113)","(610.484, 88.359, -41.101, -13.422)","(564.738, 84.424, -50.193, -10.912)","(515.859, 90.524, -38.528, -2.988)","(473.319, 95.317, -43.557, -3.736)","(434.309, 98.266, -45.383, -13.278)","(393.06, 97.244, -40.463, 3.28)","(352.67, 97.73, -42.275, 3.091)","(313.713, 98.737, -49.678, -4.471)","(275.381, 97.238, -46.594, 0.133)","(236.837, 97.084, -36.006, 2.21)","(200.674, 97.081, -46.64, -3.907)","(168.039, 96.026, -33.834, -3.717)","(131.486, 111.236, -30.619, 36.478)","(124.9, 153.919, -14.763, 56.596)","(124.299, 196.492, -5.796, 46.112)","(120.681, 232.54, 5.294, 38.22)","(116.013, 263.068, 5.744, 38.003)","(111.948, 290.809, 0.052, 44.476)","(106.646, 320.854, -13.724, 39.489)"
64,"(490.913, 193.529, 26.085, -1.804)","(525.691, 181.754, 46.244, -6.981)","(561.599, 173.47, 27.804, -17.841)","(596.572, 166.126, 33.632, 1.677)","(605.382, 166.017, 45.487, -3.863)","(607.066, 166.045, 52.595, 1.089)","(621.98, 166.216, 54.378, 0.713)","(644.908, 166.222, 40.033, 4.149)","(665.57, 166.171, 23.994, -3.649)","(683.32, 166.133, 25.557, -13.239)","(696.966, 166.398, 30.185, 9.389)","(715.235, 166.115, 34.699, -1.167)","(729.983, 166.124, 19.751, 5.076)","(735.67, 166.005, 14.529, -0.343)","(737.567, 166.031, 24.497, 0.964)","(742.068, 167.021, -15.341, 5.583)","(750.441, 172.278, 20.364, 28.278)","(765.093, 178.461, 11.172, 22.068)","(771.354, 181.267, 23.591, 3.522)","(781.332, 157.194, -1.792, -26.851)","(779.19, 131.132, 4.195, -27.922)","(785.866, 98.96, -11.691, -25.419)","(750.682, 88.361, -26.076, 14.957)","(717.777, 98.105, -19.067, 7.749)","(699.067, 89.555, -28.173, -9.757)","(663.677, 83.996, -31.246, -4.232)","(626.574, 89.716, -39.133, -1.319)","(583.89, 92.149, -25.184, -5.928)","(547.377, 97.626, -39.268, -12.976)","(505.688, 98.843, -27.821, -10.807)","(466.509, 100.279, -39.542, 6.645)","(428.396, 99.63, -35.655, 7.523)","(389.696, 99.672, -31.184, 6.347)","(352.29, 99.342, -28.717, 1.171)","(317.032, 98.754, -46.542, -14.73)","(279.328, 98.088, -42.706, -14.837)","(242.361, 95.83, -28.648, -7.777)","(206.246, 93.49, -58.513, 1.066)"
65,"(759.786, 269.9, 17.05, -44.903)","(782.146, 228.315, 15.751, -27.495)","(802.91, 188.629, 33.505, -57.301)","(813.666, 144.78, 4.163, -35.35)","(802.234, 106.512, -16.321, -36.653)","(772.029, 84.947, -25.138, -24.414)","(726.098, 78.736, -55.603, 12.795)","(681.948, 79.55, -43.796, 7.986)","(639.64, 77.904, -55.962, -14.921)","(597.705, 80.084, -32.942, 13.877)","(554.558, 78.444, -54.017, -0.361)","(512.183, 77.91, -40.542, 4.097)","(470.882, 79.817, -32.305, 10.959)","(428.38, 80.372, -32.62, -9.301)","(384.339, 78.985, -43.143, -5.627)","(343.384, 80.696, -27.88, 4.567)","(300.538, 79.701, -35.452, 14.223)","(259.196, 79.797, -37.988, 14.412)","(215.965, 80.666, -47.899, 8.134)","(175.462, 77.488, -41.203, -14.559)","(135.974, 89.471, -20.178, 50.653)","(112.264, 128.166, -20.119, 47.411)","(102.766, 170.7, -4.777, 39.416)","(93.402, 211.818, -0.884, 47.155)","(88.599, 252.439, 7.493, 37.131)","(82.32, 292.311, -17.985, 42.304)","(81.156, 330.604, -21.069, 36.568)","(68.058, 361.415, -12.252, 4.802)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)"
66,"(712.216, 522.169, 34.013, 28.306)","(743.742, 534.708, 17.684, 1.217)","(774.307, 558.312, 7.202, 54.851)","(780.694, 607.448, 2.247, 62.481)","(782.587, 655.851, -36.902, 28.71)","(739.484, 668.463, -56.717, 6.513)","(696.575, 669.448, -31.625, -13.925)","(651.726, 671.647, -39.635, -10.295)","(611.173, 670.673, -42.148, -3.337)","(567.11, 674.951, -39.677, -7.521)","(524.599, 675.032, -26.965, 8.806)","(481.485, 675.003, -47.84, 2.091)","(442.476, 671.434, -29.808, -14.259)","(403.009, 669.036, -51.81, -0.138)","(363.186, 666.679, -36.999, 9.221)","(324.322, 663.104, -47.33, -6.691)","(283.495, 661.534, -41.121, 14.215)","(243.368, 662.143, -35.437, 8.978)","(203.892, 665.009, -36.804, -7.777)","(164.28, 662.675, -54.282, -11.234)","(133.919, 641.035, -6.278, -33.129)","(117.056, 602.359, 0.942, -37.199)","(108.259, 563.871, 2.661, -40.131)","(95.816, 525.928, 1.907, -26.657)","(86.585, 486.373, -1.959, -33.162)","(78.507, 446.936, -3.877, -34.882)","(76.199, 411.324, -22.1, -42.075)","(49.18, 385.997, -56.829, 2.866)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)"
67,"(581.928, 436.888, 40.607, 0.959)","(620.189, 440.485, 28.957, 5.791)","(655.486, 442.839, 40.189, 12.681)","(688.943, 451.31, 18.606, 15.172)","(718.018, 462.048, 29.176, 14.963)","(744.027, 471.496, 14.212, 1.925)","(768.266, 481.555, 44.365, 17.887)","(790.095, 490.179, 4.948, -3.163)","(804.543, 496.796, 25.243, 24.5)","(810.478, 506.175, 4.47, 15.467)","(815.982, 516.756, -2.3, 10.013)","(816.193, 528.718, 3.67, 20.68)","(812.683, 541.134, 3.935, 8.828)","(810.423, 549.136, 11.242, 42.345)","(814.655, 577.177, -7.761, 17.797)","(808.637, 621.074, -6.579, 24.196)","(810.974, 653.978, -2.099, 15.766)","(799.421, 676.752, -6.373, 28.397)","(775.157, 692.45, -47.142, 26.078)","(728.978, 693.209, -31.154, -3.862)","(689.643, 695.021, -25.593, 17.182)","(651.519, 695.071, -55.663, 2.078)","(608.684, 694.288, -40.397, -9.287)","(574.364, 693.265, -42.487, -4.241)","(533.57, 692.379, -37.529, 10.953)","(490.48, 692.006, -63.544, 6.239)","(448.765, 692.586, -28.402, 16.513)","(406.741, 689.841, -54.608, -6.113)","(365.422, 686.009, -32.742, -13.85)","(326.41, 682.537, -34.452, 2.683)","(290.541, 680.475, -35.131, 0.132)","(255.964, 680.612, -47.384, 4.857)","(226.431, 679.105, -37.988, 6.771)","(203.458, 682.203, -31.167, 22.925)","(163.408, 680.453, -49.089, -5.895)","(128.234, 666.076, -26.526, 3.325)","(93.678, 638.831, -11.798, -50.062)","(73.257, 600.438, -30.015, -22.011)"
68,"(285.512, 571.173, 24.748, -17.448)","(311.99, 567.118, 18.023, 8.383)","(339.205, 565.899, 32.92, 10.414)","(371.432, 566.189, 43.103, 11.471)","(402.811, 565.471, 44.884, -7.154)","(434.978, 566.094, 26.594, 0.339)","(469.956, 565.472, 40.194, -4.879)","(501.072, 566.13, 33.48, 11.545)","(534.048, 565.31, 18.88, 14.254)","(566.194, 566.058, 35.072, -4.278)","(599.736, 568.615, 31.895, -10.848)","(626.636, 570.05, 16.367, 4.673)","(650.63, 569.348, 16.568, -12.196)","(669.457, 568.095, 27.053, 10.511)","(685.371, 568.891, -1.758, -7.793)","(701.554, 573.702, 16.939, 16.212)","(717.533, 576.624, 25.392, 9.163)","(728.108, 581.845, 16.81, 8.728)","(739.626, 581.285, -4.448, -12.042)","(750.651, 573.86, -2.013, -13.853)","(758.005, 568.427, -1.548, 4.252)","(771.476, 562.416, 10.821, 43.744)","(766.465, 596.053, 3.883, 23.77)","(762.027, 616.063, 8.883, 15.753)","(763.657, 627.576, 15.279, -2.886)","(773.691, 644.466, 4.463, 39.105)","(763.935, 652.461, -44.216, -14.378)","(731.413, 646.586, -15.831, -2.21)","(716.048, 643.206, -14.816, -8.184)","(687.443, 658.142, -46.329, 13.277)","(648.303, 665.638, -40.062, 16.902)","(609.337, 673.391, -40.633, -3.542)","(571.163, 673.226, -20.68, 4.86)","(535.784, 673.829, -32.487, 1.487)","(501.04, 675.522, -41.474, 18.566)","(466.756, 679.174, -26.984, 2.965)","(430.564, 680.362, -27.032, 9.872)","(394.462, 681.571, -44.201, 6.408)"
69,"(303.681, 223.799, 28.7, -8.006)","(345.607, 220.676, 26.308, 10.012)","(382.307, 217.299, 35.092, 3.747)","(416.701, 215.726, 26.54, 3.854)","(451.199, 216.206, 34.212, -7.764)","(483.342, 214.173, 22.247, 7.02)","(517.799, 211.041, 24.081, -20.779)","(549.378, 208.687, 45.556, -12.81)","(578.505, 208.681, 34.277, -2.371)","(607.107, 206.836, 33.063, -7.471)","(634.91, 204.697, 18.428, 4.714)","(664.664, 203.715, 26.067, -1.449)","(698.979, 203.5, 29.875, 4.5)","(725.186, 196.264, 22.252, -14.144)","(748.118, 199.029, 9.327, -13.406)","(766.439, 196.435, -1.494, -16.015)","(767.288, 161.482, -10.416, -27.261)","(756.048, 130.704, -4.568, -46.564)","(756.122, 128.012, -2.048, -9.14)","(756.241, 124.707, 7.231, -20.524)","(756.899, 117.735, 6.533, -10.323)","(758.847, 112.539, 5.322, -24.564)","(761.799, 104.253, 11.996, -27.996)","(765.246, 91.766, 13.24, -23.612)","(757.062, 83.571, -11.695, -8.391)","(723.71, 85.085, -49.875, -3.301)","(685.05, 79.381, -43.392, -9.073)","(644.329, 80.522, -42.912, -10.258)","(601.948, 81.85, -63.786, -10.788)","(566.425, 90.218, -39.795, -7.677)","(527.431, 96.456, -32.516, 18.023)","(488.813, 97.904, -34.304, -4.58)","(448.681, 97.575, -53.166, 4.62)","(410.015, 97.05, -44.861, -2.485)","(374.316, 97.371, -48.815, -11.498)","(335.817, 96.974, -27.174, -8.867)","(296.904, 96.542, -53.063, 4.531)","(263.601, 96.743, -34.61, -17.7)"
70,"(526.812, 543.741, 33.19, 14.023)","(572.45, 555.726, 54.884, 8.919)","(612.662, 570.146, 43.627, 5.507)","(648.166, 579.206, 31.441, 2.503)","(669.049, 583.912, 22.218, -1.822)","(681.941, 583.895, 51.158, -1.63)","(683.618, 583.997, 51.226, 6.016)","(690.634, 583.898, 35.49, -1.915)","(701.537, 583.887, 39.735, -4.416)","(704.824, 583.945, 47.943, -0.252)","(705.257, 583.944, 26.027, -0.063)","(720.246, 583.913, 25.691, 6.264)","(728.684, 583.855, 20.868, -5.496)","(738.462, 583.961, 22.788, 0.494)","(750.224, 580.342, 11.395, -11.187)","(764.324, 569.986, -2.039, -24.203)","(778.344, 585.282, 25.111, 32.099)","(772.32, 617.484, 3.714, 9.157)","(775.218, 638.124, 25.221, 30.876)","(760.609, 653.359, -72.603, 8.508)","(710.903, 639.934, -28.507, -8.45)","(703.524, 636.072, -18.887, -5.139)","(703.524, 636.072, -18.887, -5.139)","(703.524, 636.072, -18.887, -5.139)","(703.524, 636.072, -18.887, -5.139)","(703.524, 636.072, -18.887, -5.139)","(703.524, 636.072, -18.887, -5.139)","(703.524, 636.072, -18.887, -5.139)","(702.748, 636.001, -46.525, -4.261)","(702.748, 636.001, -46.525, -4.261)","(698.632, 636.016, -47.545, -6.193)","(690.472, 636.043, -24.554, -0.719)","(682.648, 636.069, -20.58, -2.701)","(678.964, 636.001, -16.153, -0.431)","(670.839, 636.188, -21.761, 5.825)","(648.608, 636.115, -30.897, -7.794)","(624.578, 636.91, -17.019, 2.749)","(595.947, 636.971, -39.93, 10.738)"
71,"(328.729, 500.31, 37.986, 13.407)","(366.054, 502.328, 25.96, 1.926)","(401.484, 504.104, 45.149, -6.324)","(434.886, 506.028, 36.243, 2.078)","(472.936, 504.479, 29.659, 3.849)","(507.774, 501.541, 19.969, 0.095)","(543.444, 500.844, 21.041, 2.167)","(577.397, 501.572, 39.504, 4.771)","(609.599, 501.745, 22.283, 7.326)","(640.222, 502.387, 25.5, 0.546)","(669.224, 502.397, 39.825, -3.364)","(697.875, 507.951, 16.635, -3.678)","(723.63, 511.27, 36.394, 2.906)","(744.601, 517.822, 2.354, 7.692)","(766.424, 527.089, 25.0, 26.317)","(778.581, 533.461, 16.482, 9.479)","(781.768, 543.759, 12.856, 38.369)","(796.901, 582.379, 19.333, 44.862)","(801.759, 618.162, 18.164, 23.899)","(805.989, 644.083, -5.481, 36.062)","(782.195, 669.097, -18.095, 14.834)","(741.979, 684.918, -14.105, 8.618)","(706.05, 685.197, -46.854, 4.697)","(662.45, 684.188, -42.417, 2.059)","(623.893, 684.764, -34.595, 1.401)","(584.669, 684.984, -41.395, -13.076)","(548.221, 678.407, -21.417, -1.65)","(506.501, 681.932, -37.104, -0.558)","(465.197, 681.886, -36.263, 10.571)","(423.34, 680.448, -26.753, -4.864)","(382.46, 678.083, -49.98, -13.597)","(345.897, 678.809, -54.587, 8.025)","(307.161, 679.344, -51.116, -2.324)","(270.662, 680.453, -22.333, 11.369)","(243.202, 681.203, -42.295, -9.569)","(216.646, 678.923, -20.071, 4.421)","(179.115, 685.394, -34.601, -7.07)","(138.104, 665.759, -18.64, -38.83)"
72,"(602.153, 567.734, 36.769, 12.573)","(637.638, 576.148, 36.753, 17.063)","(668.635, 581.759, 29.695, 14.135)","(688.024, 583.919, 27.095, 6.871)","(711.281, 583.62, 19.392, -11.319)","(733.457, 583.946, 43.844, 2.786)","(738.051, 583.792, 4.524, -1.14)","(747.662, 582.373, 11.814, -14.906)","(751.017, 581.243, -18.249, -7.277)","(753.862, 585.289, 17.547, 17.469)","(755.482, 585.091, -8.407, -3.316)","(761.46, 584.786, 11.684, -5.446)","(763.651, 577.789, 8.627, 16.622)","(767.024, 574.254, 10.058, 21.706)","(781.172, 576.364, 20.506, 50.176)","(772.41, 618.199, 11.798, 15.348)","(784.223, 649.616, 0.296, 32.934)","(742.688, 664.725, -36.05, -2.34)","(708.388, 654.007, -16.94, 0.631)","(687.133, 645.531, -15.613, -5.899)","(648.544, 655.918, -34.868, 14.973)","(611.359, 666.718, -43.049, 1.208)","(564.947, 663.395, -25.947, -22.747)","(532.875, 655.75, -37.733, 17.761)","(487.3, 663.366, -41.45, 16.771)","(438.089, 660.092, -49.402, -19.647)","(396.228, 647.869, -54.765, -13.057)","(360.051, 639.472, -30.95, -14.58)","(323.41, 636.972, -30.69, 4.685)","(286.973, 638.255, -28.104, 10.359)","(251.534, 639.203, -32.682, -8.005)","(230.759, 644.723, -17.591, 18.788)","(209.044, 655.779, -30.198, -10.0)","(200.666, 651.066, -22.563, 3.364)","(194.691, 651.058, -37.05, 0.773)","(193.696, 651.018, -59.684, -2.391)","(192.604, 651.009, -65.528, -0.529)","(192.604, 651.009, -65.528, -0.529)"
73,"(398.147, 576.634, 51.939, 7.65)","(435.741, 571.888, 24.062, -12.421)","(472.346, 571.063, 50.967, -13.956)","(508.926, 569.125, 25.544, -3.571)","(548.968, 569.246, 22.09, 0.285)","(587.339, 574.544, 35.007, -9.538)","(605.101, 570.33, 31.152, -22.654)","(645.854, 566.753, 41.756, -11.874)","(670.506, 572.684, 10.824, 2.896)","(692.665, 572.812, 13.8, -2.215)","(722.264, 563.666, 28.584, 8.269)","(742.999, 557.725, 10.231, 16.998)","(758.806, 557.608, 9.488, -12.694)","(781.611, 567.565, 17.001, 12.602)","(783.734, 608.499, -6.473, 32.215)","(783.311, 652.249, 8.527, 34.083)","(745.909, 661.685, -35.202, 10.203)","(701.242, 656.389, -34.627, 3.833)","(666.796, 658.82, -47.549, 24.915)","(629.186, 665.15, -25.879, 14.715)","(585.345, 665.999, -56.791, 3.119)","(544.775, 657.979, -21.655, -16.883)","(516.179, 661.064, -38.742, 10.716)","(476.862, 660.774, -30.518, -5.4)","(425.64, 653.331, -59.706, -19.311)","(382.613, 639.148, -58.159, -6.628)","(355.021, 636.148, -32.864, -4.183)","(325.337, 636.098, -31.119, -8.116)","(286.27, 636.569, -56.947, 3.278)","(245.72, 640.224, -26.973, 3.805)","(219.237, 649.484, -11.181, 8.881)","(199.157, 662.534, -41.798, -2.287)","(161.653, 670.143, -52.154, -23.371)","(135.173, 646.836, -6.011, -36.861)","(121.305, 605.721, 9.438, -40.47)","(115.683, 563.406, 3.528, -37.746)","(112.526, 526.663, -6.029, -49.718)","(106.094, 491.221, -15.754, -49.578)"
74,"(539.977, 259.953, 68.284, 0.251)","(587.049, 244.241, 43.661, 1.481)","(629.672, 233.289, 48.284, -6.676)","(668.468, 226.566, 47.672, -11.716)","(701.215, 219.826, 23.203, -3.932)","(730.829, 216.155, 19.318, -7.11)","(757.536, 210.821, 26.333, 5.948)","(773.224, 187.37, 10.624, -26.518)","(790.94, 146.241, -3.283, -42.159)","(783.447, 104.295, 5.987, -40.757)","(743.702, 93.231, -54.095, -13.365)","(701.611, 101.009, -28.823, 25.528)","(665.388, 107.516, -42.54, -6.958)","(640.826, 113.975, -50.899, 3.484)","(617.064, 113.798, -39.211, -6.213)","(596.273, 113.769, -24.035, -3.495)","(591.857, 113.964, -62.233, -1.136)","(591.857, 113.964, -62.233, -1.136)","(586.121, 113.98, -45.629, 0.401)","(581.412, 113.97, -52.368, 2.166)","(581.412, 113.97, -52.368, 2.166)","(573.582, 113.987, -25.841, 0.446)","(558.92, 113.444, -16.689, -13.382)","(515.118, 102.794, -49.385, -16.191)","(472.748, 101.0, -41.286, -10.263)","(431.456, 100.092, -43.366, 10.563)","(390.531, 100.172, -38.18, -4.216)","(349.072, 98.674, -52.221, -0.949)","(306.796, 97.449, -43.675, 6.546)","(266.209, 97.895, -25.368, 8.169)","(227.543, 93.046, -43.62, -4.826)","(191.786, 94.749, -43.871, -3.148)","(160.057, 86.746, -52.041, -7.574)","(128.717, 103.45, -23.496, 34.477)","(124.932, 147.726, 6.434, 42.66)","(124.22, 190.049, -10.368, 45.97)","(121.884, 226.275, -6.421, 22.267)","(116.646, 263.04, -19.053, 37.941)"
75,"(663.262, 445.437, 40.307, 8.612)","(695.412, 465.328, 47.519, 19.414)","(724.973, 484.269, 39.492, 34.106)","(756.666, 502.514, 20.848, 25.521)","(781.613, 524.349, 32.365, 16.791)","(793.495, 544.871, 22.883, 38.715)","(805.296, 568.837, -13.231, 21.593)","(799.507, 595.403, -3.953, 46.639)","(810.153, 639.39, 15.68, 54.838)","(805.099, 670.305, -35.903, 45.181)","(774.573, 691.854, -58.745, 12.289)","(729.335, 695.029, -55.54, -7.005)","(689.982, 693.726, -50.143, -17.013)","(644.268, 691.485, -30.054, 1.023)","(597.303, 689.714, -49.651, -16.247)","(548.449, 687.487, -28.689, 12.975)","(504.669, 686.795, -58.178, -13.404)","(459.174, 681.844, -55.29, -14.37)","(419.53, 680.07, -52.03, 16.708)","(377.904, 681.723, -37.899, -5.362)","(336.122, 681.5, -30.589, -4.092)","(293.171, 680.324, -38.998, -11.987)","(251.719, 680.246, -26.761, -13.224)","(210.006, 677.153, -32.824, 8.986)","(165.614, 673.407, -48.19, -14.65)","(124.422, 647.593, -20.996, -26.337)","(102.837, 604.987, -9.004, -28.097)","(85.128, 566.359, -22.836, -21.597)","(68.745, 530.085, -8.602, -43.838)","(54.865, 493.481, -5.536, -41.382)","(48.131, 459.603, -13.863, -38.19)","(46.842, 435.459, 4.935, -5.008)","(58.516, 421.474, 9.56, -32.2)","(53.241, 390.286, -54.204, -23.106)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)"
76,"(271.286, 355.725, 21.13, -4.627)","(302.637, 349.606, 36.902, -2.808)","(329.121, 344.893, 41.727, -2.369)","(359.945, 343.315, 22.036, -0.398)","(391.595, 340.35, 21.86, -19.074)","(421.785, 336.483, 20.682, -8.675)","(452.067, 331.856, 30.75, -15.777)","(484.951, 328.975, 36.755, -14.161)","(517.922, 321.7, 20.096, -5.199)","(548.82, 315.302, 22.987, -15.75)","(577.649, 309.049, 20.015, 7.437)","(608.801, 303.982, 26.961, 5.04)","(636.494, 296.789, 17.413, -21.673)","(663.712, 290.705, 36.402, -18.94)","(690.504, 283.477, 39.866, -5.14)","(714.442, 276.891, 21.202, -4.505)","(731.473, 266.942, 6.461, -18.957)","(746.81, 257.958, 9.788, -23.891)","(765.397, 250.106, 24.456, -22.508)","(776.691, 245.213, 19.266, -20.441)","(787.562, 237.946, 17.25, 8.213)","(793.638, 222.972, 3.043, -17.174)","(803.038, 200.762, -3.485, -25.482)","(804.361, 171.112, -19.656, -35.053)","(796.282, 143.167, -16.225, -23.913)","(797.114, 119.68, 1.181, -12.114)","(800.077, 90.966, -2.184, -9.033)","(785.859, 74.809, -22.807, -14.368)","(755.787, 67.127, -36.597, 0.708)","(724.444, 63.168, -35.278, 6.854)","(696.106, 60.143, -25.366, -12.846)","(667.041, 62.697, -32.925, -1.845)","(634.69, 61.777, -27.494, 0.052)","(604.356, 61.358, -30.351, -1.012)","(572.815, 61.994, -46.29, 16.377)","(538.675, 61.862, -39.111, -3.798)","(507.716, 60.668, -41.31, 10.03)","(472.945, 62.195, -46.33, -8.381)"
77,"(740.355, 558.76, 42.08, 18.537)","(773.089, 559.348, 6.075, 50.487)","(778.846, 609.831, -6.048, 36.712)","(789.19, 653.619, -21.997, 21.387)","(749.06, 671.391, -68.657, 19.192)","(698.581, 671.863, -42.999, 5.255)","(650.478, 669.75, -39.243, -9.713)","(604.837, 668.185, -51.767, -12.137)","(558.937, 664.912, -50.2, 8.72)","(516.095, 662.424, -46.811, -5.232)","(473.847, 659.427, -55.195, -6.646)","(432.101, 655.702, -47.522, 5.598)","(389.42, 655.125, -37.684, -2.77)","(348.181, 655.623, -30.259, 16.983)","(304.659, 658.539, -28.942, -5.097)","(261.96, 661.019, -49.943, -8.026)","(221.23, 665.893, -30.935, 17.768)","(183.397, 664.685, -49.836, 14.169)","(143.018, 658.997, -21.753, -43.672)","(126.47, 618.473, -4.957, -23.407)","(115.183, 579.797, 3.356, -51.81)","(102.827, 540.354, -5.701, -38.237)","(89.994, 501.029, 0.963, -33.122)","(78.596, 460.408, -10.788, -52.864)","(74.659, 423.753, -7.061, -55.43)","(62.637, 390.385, -40.749, 3.205)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)"
