,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
54,"(297.675, 395.005, 46.962, 8.463)","(328.073, 402.303, 23.494, 5.184)","(357.859, 403.661, 42.198, -5.925)","(390.699, 408.475, 26.547, 10.623)","(420.763, 412.709, 37.758, 10.717)","(452.856, 418.752, 30.707, -0.195)","(484.706, 424.999, 30.39, 4.029)","(516.73, 430.704, 46.422, 1.004)","(549.438, 436.194, 34.96, 1.47)","(581.271, 440.263, 25.216, -8.551)","(612.457, 446.483, 13.481, 21.609)","(640.713, 452.517, 30.919, -7.053)","(663.379, 460.045, 32.783, 12.026)","(686.696, 466.779, 14.342, 11.572)","(708.516, 475.421, 27.452, 15.043)","(727.944, 482.115, 11.744, 8.353)","(742.123, 489.577, 29.593, 14.773)","(758.595, 494.292, 30.705, 1.52)","(771.953, 502.389, 7.865, -1.885)","(781.417, 509.974, 2.298, -3.472)","(787.101, 520.85, -10.804, 21.485)","(785.866, 537.366, -3.643, 32.014)","(790.154, 581.382, 0.35, 65.429)","(785.765, 617.306, -21.628, 36.666)","(789.209, 652.185, -7.363, 23.637)","(756.486, 654.296, -35.995, 6.501)","(733.572, 654.208, -13.521, -3.295)","(695.121, 661.829, -44.394, 2.97)","(656.734, 663.62, -36.595, 4.217)","(616.223, 662.082, -63.849, -0.742)","(580.433, 657.232, -20.109, -3.498)","(544.809, 657.865, -47.125, -14.086)","(505.902, 650.359, -13.504, 3.314)","(476.929, 651.484, -38.189, 8.528)","(438.306, 657.365, -54.995, 8.751)","(399.596, 652.193, -36.821, -12.589)",
55,"(397.829, 391.224, 48.795, 0.052)","(434.094, 403.778, 24.549, 29.328)","(475.619, 421.75, 53.861, 1.665)","(514.148, 432.3, 40.755, -3.636)","(549.768, 441.921, 51.263, 0.629)","(586.938, 445.378, 29.328, -5.226)","(620.344, 450.701, 34.724, 21.789)","(652.178, 458.513, 44.97, 3.964)","(680.662, 466.56, 43.908, 21.477)","(708.759, 472.657, 20.921, 8.162)","(733.627, 479.796, -6.853, -4.25)","(749.814, 494.025, -2.905, 27.439)","(767.142, 503.24, 7.681, -7.137)","(787.939, 510.472, 24.379, 8.977)","(794.825, 528.152, 12.998, 23.354)","(802.215, 535.577, 0.559, 8.881)","(805.251, 560.66, 7.763, 56.199)","(810.005, 608.442, -11.565, 40.159)","(818.693, 639.299, -8.709, 27.018)","(815.671, 661.669, -7.601, 23.263)","(801.725, 674.527, -23.729, 10.869)","(773.205, 686.238, -18.568, 8.779)","(739.441, 691.802, -41.088, 9.491)","(702.423, 693.742, -32.26, 1.504)","(660.212, 694.509, -45.201, 8.014)","(622.512, 694.591, -55.953, -0.155)","(581.114, 691.983, -54.86, -5.692)","(541.928, 692.875, -32.323, -2.246)","(499.336, 689.878, -34.61, -16.192)","(459.664, 690.09, -56.986, -6.302)","(418.119, 688.892, -35.874, -3.691)","(374.799, 685.243, -58.076, -16.89)","(333.113, 683.204, -47.733, 14.345)","(298.623, 684.082, -27.459, -17.259)","(265.894, 682.795, -37.614, -12.248)","(236.318, 681.65, -39.788, -11.559)",
56,"(392.665, 174.298, 43.759, -0.829)","(430.665, 166.15, 23.834, -3.032)","(452.515, 166.086, 29.518, -9.076)","(472.83, 166.023, 28.105, -16.733)","(481.593, 166.009, 49.438, -1.306)","(487.724, 166.028, 44.404, -5.328)","(515.649, 166.221, 17.356, 4.564)","(543.051, 166.432, 18.884, 3.612)","(568.289, 166.66, 22.025, 5.485)","(592.686, 166.215, 47.629, 8.543)","(626.98, 169.073, 34.773, 6.41)","(657.435, 168.348, 40.579, -14.048)","(681.189, 166.111, 21.808, -6.778)","(699.428, 166.182, 29.435, -2.589)","(715.83, 166.055, 37.171, -5.11)","(729.393, 166.113, 12.644, -5.407)","(745.435, 168.695, 26.642, 20.424)","(752.69, 176.136, -3.016, 16.607)","(759.132, 178.943, 8.975, 5.068)","(767.657, 180.545, 14.072, -14.086)","(783.759, 177.188, -3.401, -20.603)","(782.288, 146.259, 2.151, -25.046)","(779.693, 114.376, -8.804, -31.75)","(766.709, 97.211, -58.313, 6.792)","(732.974, 95.789, -25.606, -9.65)","(710.675, 94.513, -42.384, -18.82)","(679.819, 87.431, -40.8, -11.633)","(651.832, 80.915, -16.801, -13.049)","(613.811, 78.375, -19.778, -7.217)","(575.514, 74.509, -44.411, 2.531)","(535.957, 77.085, -46.306, 8.031)","(496.508, 80.562, -31.71, -5.489)","(457.168, 84.808, -55.083, 15.556)","(417.71, 87.814, -44.795, -14.48)","(380.553, 89.884, -46.403, 1.914)","(341.672, 89.264, -52.528, -3.638)",
57,"(588.824, 481.391, 52.029, 22.915)","(620.176, 488.108, 16.767, -0.423)","(650.151, 496.832, 26.059, 16.012)","(680.871, 501.309, 29.064, 11.461)","(707.854, 511.496, 22.479, 11.353)","(732.076, 521.429, 40.965, 13.849)","(761.242, 532.57, 17.245, 4.073)","(778.953, 542.839, 4.882, 36.203)","(798.204, 569.773, 4.739, 46.485)","(807.318, 608.454, 20.067, 63.863)","(812.068, 647.905, 8.718, 52.477)","(803.712, 678.77, -20.852, 18.144)","(773.534, 691.904, -40.93, -7.318)","(729.84, 694.665, -58.92, -3.362)","(689.109, 690.858, -23.354, -3.526)","(645.218, 692.355, -34.746, 2.409)","(601.717, 693.688, -62.957, -7.756)","(556.246, 691.427, -61.911, -9.517)","(512.677, 687.272, -39.47, -17.744)","(470.544, 686.302, -29.553, 6.806)","(428.199, 683.108, -41.373, 11.275)","(388.948, 682.106, -26.078, 2.141)","(347.985, 681.249, -30.27, 7.88)","(308.008, 679.684, -39.857, -12.399)","(268.304, 680.522, -42.467, -2.934)","(232.159, 680.07, -40.108, 8.412)","(193.509, 680.18, -27.009, 7.497)","(152.151, 673.761, -38.866, -10.286)","(120.573, 643.695, -21.621, -36.08)","(92.775, 600.453, -26.028, -56.177)","(68.678, 559.681, -14.069, -39.306)","(49.115, 518.893, -20.733, -26.511)","(46.015, 510.454, -3.666, -38.314)","(46.049, 509.275, -1.634, -32.302)","(46.02, 503.881, -3.296, -33.748)","(46.02, 503.881, -3.296, -33.748)",
58,"(718.399, 408.666, 10.624, 9.953)","(738.564, 424.34, 8.169, 29.218)","(760.169, 444.094, 7.019, 2.076)","(779.537, 463.191, 4.253, 7.201)","(792.069, 479.999, 4.711, -2.01)","(802.078, 495.617, 9.151, 15.739)","(808.022, 510.671, 9.425, 20.831)","(814.887, 526.321, -5.717, 30.209)","(819.716, 536.24, -7.322, 5.872)","(822.846, 538.975, 3.956, -11.613)","(812.691, 545.896, -21.127, 4.571)","(817.921, 569.117, 16.867, 34.956)","(815.756, 595.25, 4.713, 39.246)","(822.742, 636.014, 15.008, 35.176)","(819.814, 664.422, -13.989, 12.223)","(802.772, 681.272, -8.072, 17.131)","(775.082, 693.291, -37.232, 13.403)","(745.916, 699.382, -25.535, 18.043)","(707.253, 696.723, -31.944, 6.899)","(670.401, 694.927, -56.351, 15.682)","(628.021, 692.093, -44.015, -7.385)","(588.391, 692.486, -56.164, -2.798)","(548.076, 693.082, -50.392, 4.858)","(510.787, 691.176, -32.172, 7.142)","(474.855, 689.878, -33.393, 4.742)","(436.788, 688.493, -55.916, -9.268)","(396.983, 686.347, -49.768, -8.005)","(357.192, 688.402, -22.001, 6.337)","(318.294, 685.196, -52.491, 5.493)","(279.498, 684.036, -27.9, -6.072)","(242.48, 680.899, -24.267, -17.406)","(212.197, 682.499, -51.323, 32.223)","(177.496, 685.389, -22.76, -14.736)","(134.176, 671.883, -33.3, -23.501)","(98.02, 649.486, -40.829, -47.929)","(75.318, 617.868, -32.392, -44.141)",
59,"(452.261, 237.818, 21.386, -17.978)","(489.465, 236.612, 43.764, -8.905)","(527.058, 232.756, 26.754, -19.814)","(564.607, 226.767, 27.563, -15.84)","(601.276, 222.122, 31.981, -12.439)","(640.261, 217.433, 41.563, -12.481)","(672.588, 209.2, 34.575, -5.155)","(697.823, 201.28, 30.539, -17.126)","(717.413, 197.131, 18.103, 2.996)","(738.183, 196.785, 14.91, -0.766)","(766.228, 196.355, 47.027, -22.735)","(781.001, 160.268, 0.453, -44.767)","(771.876, 132.933, -6.786, -14.463)","(782.644, 105.377, 10.793, -25.478)","(757.081, 84.528, -52.795, -17.283)","(711.634, 86.083, -44.082, 19.813)","(680.237, 102.391, -37.543, 11.109)","(645.622, 96.242, -40.6, -6.627)","(616.322, 91.455, -43.812, -16.182)","(576.448, 90.908, -42.298, 2.967)","(540.252, 96.599, -38.3, 8.129)","(499.698, 96.061, -55.388, 2.375)","(458.13, 94.744, -26.086, 13.754)","(418.039, 93.529, -54.713, -6.463)","(376.717, 91.935, -51.976, -11.923)","(337.697, 90.934, -53.871, -14.496)","(299.129, 89.718, -48.438, -6.836)","(261.669, 89.052, -36.078, -7.419)","(225.45, 85.765, -39.057, -10.729)","(190.122, 86.72, -33.897, -2.152)","(154.9, 81.322, -48.481, -26.367)","(126.51, 109.701, -24.555, 57.457)","(120.153, 155.843, -11.988, 30.883)","(118.173, 196.232, -17.674, 28.216)","(114.46, 234.831, -9.144, 17.31)","(109.681, 268.989, -3.332, 19.255)",
60,"(386.175, 471.582, 46.648, 15.214)","(425.943, 480.567, 33.207, 6.738)","(465.202, 491.79, 56.697, 20.464)","(500.161, 499.662, 35.165, 6.386)","(536.003, 501.932, 34.387, -2.67)","(572.205, 504.478, 21.02, 0.55)","(606.536, 510.161, 40.559, 5.987)","(636.925, 513.363, 16.507, -10.565)","(665.992, 514.044, 26.435, 3.806)","(692.872, 517.043, 40.382, 28.28)","(722.988, 522.563, 44.79, -2.14)","(748.811, 527.908, 40.08, 13.7)","(770.453, 533.895, 35.366, 40.825)","(786.112, 567.475, 47.975, 58.829)","(794.792, 611.058, -1.617, 65.702)","(795.056, 645.75, -13.162, 28.132)","(771.901, 660.115, -10.732, 9.893)","(747.406, 671.276, -21.323, 19.568)","(719.484, 670.753, -54.003, 22.364)","(678.695, 668.852, -41.45, -13.135)","(641.123, 664.306, -53.554, -8.783)","(597.013, 665.976, -55.371, 12.677)","(554.495, 662.86, -37.015, -10.994)","(505.9, 657.045, -56.032, -8.822)","(472.409, 653.431, -25.038, 7.091)","(425.636, 655.195, -23.323, -13.24)","(392.512, 647.266, -30.183, -6.509)","(363.68, 642.311, -25.205, -3.151)","(329.859, 639.71, -24.479, -15.085)","(294.456, 640.58, -27.417, -11.984)","(263.209, 643.862, -40.502, -10.362)","(231.832, 646.552, -42.153, 7.626)","(205.604, 657.137, -24.805, -16.594)","(173.004, 652.384, -42.504, -18.157)","(140.426, 655.726, -34.291, -29.407)","(124.991, 611.166, 10.197, -54.345)",
61,"(426.009, 520.228, 23.965, 4.778)","(465.828, 522.513, 52.299, -11.76)","(504.22, 524.31, 46.792, -0.046)","(540.216, 525.459, 23.532, -3.861)","(575.692, 527.138, 38.343, -11.09)","(609.804, 531.924, 34.797, 17.941)","(645.685, 538.786, 24.366, 11.251)","(676.761, 541.88, 39.309, -3.522)","(702.748, 544.43, 23.45, 19.727)","(727.574, 548.777, 39.939, 3.601)","(758.562, 548.698, 24.193, -14.69)","(785.883, 563.044, 32.312, 56.43)","(788.474, 607.633, 9.681, 34.119)","(787.992, 638.255, 29.464, 23.931)","(769.765, 652.941, -41.926, 16.281)","(721.234, 653.44, -29.946, -7.669)","(680.803, 666.442, -46.855, -0.585)","(635.928, 663.519, -33.538, 6.059)","(590.984, 661.249, -24.577, -2.054)","(544.145, 660.516, -49.455, -9.208)","(498.839, 649.539, -38.546, -25.312)","(464.066, 639.187, -29.99, 1.379)","(433.859, 636.258, -37.545, 0.745)","(408.019, 636.057, -49.17, -18.603)","(400.2, 636.003, -35.506, -1.255)","(386.961, 636.353, -43.488, 4.71)","(366.453, 636.021, -59.563, -10.719)","(337.453, 636.363, -43.229, 5.25)","(297.704, 636.754, -46.845, -10.062)","(258.407, 638.376, -48.382, -11.931)","(227.673, 643.443, -26.395, 8.254)","(206.252, 656.219, -26.512, 5.011)","(176.983, 651.145, -57.995, 1.259)","(142.527, 653.049, -24.415, -5.377)","(124.055, 611.585, 9.707, -39.447)","(121.857, 571.337, -12.407, -36.496)",
62,"(391.666, 525.449, 26.914, -0.266)","(422.054, 534.094, 41.124, 12.455)","(456.282, 541.551, 48.21, 9.927)","(492.831, 547.494, 13.732, -1.18)","(529.218, 551.494, 27.502, -8.907)","(564.732, 554.83, 47.929, 0.258)","(597.26, 559.277, 28.827, 16.122)","(632.309, 555.279, 38.734, 17.353)","(662.515, 555.297, 30.399, 15.02)","(688.729, 558.798, 37.449, 1.904)","(721.32, 555.383, 8.684, -10.411)","(751.955, 556.955, 28.962, 2.717)","(770.209, 562.36, -5.12, 32.086)","(774.779, 593.303, -3.67, 64.358)","(762.307, 620.903, 21.242, 29.901)","(755.954, 632.834, -11.173, -3.932)","(759.903, 649.22, 26.121, 44.001)","(763.825, 652.414, -39.741, -14.279)","(725.017, 636.052, -27.436, -35.778)","(725.017, 636.052, -27.436, -35.778)","(725.017, 636.052, -27.436, -35.778)","(723.623, 636.016, -48.514, -0.625)","(723.263, 636.009, -21.558, -0.423)","(723.263, 636.009, -21.558, -0.423)","(723.263, 636.009, -21.558, -0.423)","(723.263, 636.009, -21.558, -0.423)","(723.263, 636.009, -21.558, -0.423)","(723.263, 636.009, -21.558, -0.423)","(723.263, 636.009, -21.558, -0.423)","(722.786, 636.002, -28.657, -0.433)","(722.786, 636.002, -28.657, -0.433)","(720.439, 636.06, -38.734, 0.211)","(715.935, 636.037, -39.985, -0.078)","(709.389, 636.106, -25.658, -10.199)","(692.502, 636.123, -40.402, -10.809)","(671.129, 636.495, -33.537, 2.404)",
63,"(764.46, 267.883, 46.719, -7.065)","(793.042, 245.712, 16.082, -16.52)","(806.029, 224.57, -4.606, -0.36)","(808.196, 211.261, -11.464, -25.078)","(826.215, 183.135, 24.564, -40.493)","(829.032, 166.152, 4.967, -25.37)","(829.032, 166.152, 4.967, -25.37)","(829.032, 166.152, 4.967, -25.37)","(829.032, 166.152, 4.967, -25.37)","(829.032, 166.152, 4.967, -25.37)","(829.366, 165.971, 20.054, -10.821)","(829.366, 165.971, 20.054, -10.821)","(829.366, 165.971, 20.054, -10.821)","(829.366, 165.971, 20.054, -10.821)","(829.366, 165.971, 20.054, -10.821)","(829.366, 165.971, 20.054, -10.821)","(829.366, 165.971, 20.054, -10.821)","(829.366, 165.971, 20.054, -10.821)","(829.366, 165.971, 20.054, -10.821)","(829.366, 165.971, 20.054, -10.821)","(829.366, 165.971, 20.054, -10.821)","(829.366, 165.971, 20.054, -10.821)","(829.366, 165.971, 20.054, -10.821)","(829.366, 165.971, 20.054, -10.821)","(829.366, 165.971, 20.054, -10.821)","(829.366, 165.971, 20.054, -10.821)","(829.366, 165.971, 20.054, -10.821)","(829.366, 165.971, 20.054, -10.821)","(829.366, 165.971, 20.054, -10.821)","(829.366, 165.971, 20.054, -10.821)","(829.366, 165.971, 20.054, -10.821)","(829.366, 165.971, 20.054, -10.821)","(829.366, 165.971, 20.054, -10.821)","(829.366, 165.971, 20.054, -10.821)","(829.366, 165.971, 20.054, -10.821)","(829.366, 165.971, 20.054, -10.821)",
