,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43
55,"(374.284, 204.354, 51.047, -19.171)","(416.123, 199.486, 25.704, -21.011)","(453.688, 194.777, 55.243, 11.461)","(487.933, 192.671, 29.538, -7.919)","(524.958, 196.069, 34.546, -1.94)","(565.09, 188.285, 16.454, -17.81)","(597.038, 182.622, 10.697, -4.521)","(628.644, 188.654, 59.882, -4.418)","(661.473, 181.354, 40.5, -11.584)","(686.478, 173.727, 19.344, -8.896)","(703.565, 171.639, -7.266, 8.81)","(718.791, 181.013, 38.811, 11.004)","(746.139, 189.331, 15.511, 2.79)","(769.749, 190.248, 29.169, 20.013)","(783.046, 153.782, 2.68, -46.636)","(775.929, 122.51, -1.35, -25.02)","(773.484, 88.247, -17.71, -33.266)","(730.499, 73.517, -59.887, 2.311)","(686.069, 76.398, -47.392, 5.82)","(649.696, 76.084, -52.317, -24.727)","(605.0, 75.311, -61.18, -18.127)","(562.487, 80.481, -28.589, 17.911)","(525.585, 92.142, -29.865, -0.655)","(487.941, 97.138, -23.419, -3.297)","(448.848, 97.667, -32.864, 13.986)","(409.73, 98.478, -29.327, 3.159)","(369.489, 98.747, -38.747, -10.94)","(330.081, 98.596, -43.338, 14.467)","(290.191, 98.528, -49.257, 4.023)","(256.32, 98.694, -24.489, 12.184)","(223.038, 95.062, -45.45, -16.29)","(183.374, 97.293, -44.419, 9.602)","(151.489, 89.919, -66.698, 8.628)","(132.596, 135.69, -17.303, 30.439)","(126.93, 176.293, 7.516, 45.056)","(122.192, 212.185, 11.054, 52.492)","(120.882, 248.86, 5.047, 34.647)","(118.417, 284.865, -9.569, 28.026)","(113.65, 312.056, 8.955, 39.353)","(107.319, 336.943, -12.364, 30.203)","(95.366, 357.57, -12.543, 11.837)","(76.41, 367.321, -19.25, -6.07)","(33.062, 376.536, -102.504, 1.751)","(None, None, None, None)"
56,"(586.067, 302.184, 41.462, -35.095)","(617.714, 284.275, 27.193, -5.619)","(647.305, 271.105, 36.004, -26.075)","(670.253, 259.603, 6.594, -8.135)","(700.66, 244.845, 46.992, -15.622)","(724.869, 230.782, 38.836, -29.769)","(740.32, 225.221, 21.115, -4.195)","(754.436, 217.965, -17.648, 5.309)","(771.2, 211.258, 27.049, -17.286)","(775.891, 184.598, -7.457, -27.117)","(773.598, 134.133, -22.518, -41.022)","(775.161, 98.623, -3.79, -36.422)","(739.124, 77.199, -65.913, 8.963)","(688.713, 95.221, -26.137, 10.679)","(658.474, 113.562, -13.562, 16.308)","(657.025, 113.958, -44.432, 8.814)","(657.025, 113.958, -44.432, 8.814)","(656.489, 113.962, -32.147, 0.219)","(655.128, 113.992, -81.673, 1.806)","(655.128, 113.992, -81.673, 1.806)","(655.128, 113.992, -81.673, 1.806)","(655.128, 113.992, -81.673, 1.806)","(655.128, 113.992, -81.673, 1.806)","(655.128, 113.992, -81.673, 1.806)","(655.128, 113.992, -81.673, 1.806)","(655.128, 113.992, -81.673, 1.806)","(655.128, 113.992, -81.673, 1.806)","(651.92, 113.931, -78.239, -1.36)","(643.335, 113.932, -73.655, 0.899)","(635.665, 113.999, -70.327, 2.433)","(626.294, 113.965, -16.121, 5.296)","(614.04, 113.763, -21.677, -4.077)","(607.795, 113.967, -39.4, -0.525)","(591.436, 113.939, -46.769, 0.702)","(580.7, 113.948, -37.702, -2.752)","(562.185, 113.268, -27.689, -15.295)","(526.942, 103.45, -34.456, 1.137)","(492.375, 101.586, -23.824, 14.77)","(456.118, 99.767, -52.311, -6.815)","(419.928, 99.208, -47.152, -1.609)","(385.057, 98.287, -21.408, 7.94)","(349.133, 97.592, -29.233, -17.07)","(313.654, 96.862, -35.649, 12.953)","(280.538, 96.469, -22.005, 12.694)"
57,"(693.301, 166.06, 18.964, -7.532)","(703.943, 166.119, 33.203, -5.295)","(719.758, 166.089, 14.798, -2.861)","(741.964, 166.017, -4.312, -26.154)","(752.415, 165.717, 7.599, -13.412)","(768.445, 174.801, 13.58, 19.852)","(778.025, 166.461, -0.467, 3.572)","(790.42, 159.073, 25.409, 14.951)","(795.35, 168.505, -23.674, -6.661)","(798.582, 171.109, -43.049, 18.229)","(783.462, 154.369, -30.286, -43.898)","(782.706, 114.356, 5.107, -29.27)","(772.214, 88.212, -38.692, -41.769)","(728.837, 74.434, -66.71, 25.086)","(682.477, 88.969, -50.396, 17.853)","(640.459, 82.848, -30.223, 5.485)","(607.349, 79.721, -39.477, 4.202)","(558.814, 81.511, -46.13, 19.667)","(514.106, 91.243, -48.117, 3.871)","(470.602, 94.423, -46.45, 11.267)","(428.431, 96.975, -26.771, -3.432)","(386.426, 96.399, -40.01, 4.35)","(343.564, 96.234, -29.082, 7.963)","(302.191, 95.753, -55.957, 2.589)","(261.349, 94.904, -47.225, -2.378)","(225.294, 92.224, -23.916, 2.577)","(192.057, 93.499, -40.746, 2.097)","(159.398, 84.613, -30.676, -9.109)","(126.977, 102.626, -32.437, 61.691)","(117.404, 153.387, 1.065, 40.758)","(113.863, 196.449, 10.294, 36.554)","(108.812, 236.133, -17.308, 48.581)","(103.871, 274.6, 4.633, 44.277)","(97.191, 310.842, -12.641, 19.599)","(91.107, 340.903, -2.767, 32.528)","(82.892, 366.404, -14.967, 21.084)","(39.867, 376.628, -56.391, -6.778)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)"
58,"(718.538, 376.362, 27.353, -12.231)","(739.795, 349.443, 2.92, -44.365)","(758.159, 319.314, 6.37, -32.217)","(769.141, 289.608, -2.887, -23.307)","(781.745, 266.47, -1.162, -25.644)","(793.799, 240.335, 21.827, -35.984)","(798.112, 208.327, 6.062, -36.303)","(801.392, 199.856, -13.069, -43.489)","(796.351, 192.996, -11.447, -41.25)","(790.969, 147.736, 25.046, -70.398)","(798.982, 107.667, 19.215, -44.886)","(790.975, 76.649, -13.518, -50.896)","(756.485, 53.067, -55.773, -5.66)","(710.655, 54.02, -62.866, 17.283)","(666.058, 56.904, -41.98, 10.218)","(620.498, 58.75, -41.37, -6.732)","(574.198, 60.005, -59.855, 14.71)","(530.685, 61.907, -26.124, -13.447)","(488.797, 62.392, -45.882, -14.742)","(448.758, 63.4, -48.579, 14.448)","(409.998, 63.972, -45.963, 3.794)","(370.09, 62.272, -52.534, -14.941)","(329.223, 63.264, -49.594, -16.462)","(290.127, 63.522, -48.673, -14.019)","(253.526, 63.339, -33.646, -12.752)","(215.893, 67.474, -26.211, 11.987)","(175.042, 64.995, -43.741, 15.695)","(129.017, 77.63, -35.955, 42.68)","(94.441, 110.443, -28.103, 42.311)","(74.89, 145.471, 0.197, 44.584)","(65.957, 184.463, -5.555, 47.325)","(64.784, 223.175, -15.298, 42.422)","(60.849, 259.783, -5.873, 30.768)","(59.642, 295.121, -17.005, 28.843)","(58.173, 325.778, -20.843, 26.943)","(58.003, 351.209, -2.381, 21.157)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)"
59,"(319.642, 250.915, 54.501, 1.239)","(365.073, 240.979, 56.141, 6.125)","(403.698, 234.262, 25.531, -0.876)","(439.868, 226.573, 23.332, 2.631)","(476.514, 219.779, 37.69, 11.881)","(511.719, 216.68, 31.277, -18.508)","(546.544, 210.199, 42.485, -4.792)","(577.767, 205.952, 44.602, 6.682)","(609.967, 207.354, 63.136, 5.755)","(644.359, 202.318, 15.795, -14.18)","(671.119, 200.621, 15.379, 7.976)","(697.056, 201.094, 16.213, 2.113)","(716.051, 198.363, 23.911, 10.257)","(739.955, 196.276, -3.118, -11.987)","(759.263, 196.275, -5.815, 0.032)","(774.209, 183.967, 21.702, 2.137)","(784.067, 150.232, 7.598, -37.155)","(774.876, 119.181, -4.831, -16.548)","(765.693, 88.4, -51.867, -11.71)","(728.919, 88.738, -27.334, 5.687)","(694.206, 98.8, -19.882, 6.929)","(655.669, 85.211, -52.607, 17.376)","(619.238, 89.034, -22.393, 14.292)","(583.764, 86.218, -51.293, 11.999)","(539.735, 89.404, -45.978, 9.356)","(498.864, 97.412, -30.737, 5.203)","(456.883, 98.463, -47.294, 0.736)","(415.139, 97.111, -47.603, 9.889)","(376.236, 94.825, -38.582, 9.309)","(338.645, 95.006, -26.202, 14.9)","(303.843, 95.343, -31.689, 1.298)","(270.543, 93.713, -14.807, -12.849)","(235.551, 92.839, -40.825, -7.651)","(200.672, 93.284, -29.718, -3.192)","(173.177, 94.566, -11.864, -3.377)","(137.771, 97.232, -32.514, 48.511)","(125.064, 142.191, -15.186, 41.302)","(116.366, 180.545, -4.924, 31.705)","(106.236, 216.791, -14.059, 32.737)","(95.594, 249.314, -19.531, 22.652)","(89.768, 281.289, 5.838, 43.805)","(81.896, 312.13, 0.281, 47.288)","(75.101, 338.604, -8.055, 38.105)","(58.944, 358.671, -49.573, -14.436)"
60,"(601.537, 228.639, 38.004, -23.388)","(634.364, 208.365, 41.349, -10.304)","(666.054, 190.885, 41.654, -11.751)","(692.024, 179.211, 9.092, -6.799)","(716.531, 171.551, 18.499, 7.749)","(735.39, 166.043, 8.184, -4.936)","(745.864, 166.039, 38.363, -12.407)","(749.937, 166.073, -5.131, -4.237)","(756.96, 163.982, 14.286, 4.814)","(755.619, 164.666, 13.396, 29.963)","(757.279, 168.408, 12.301, 8.574)","(758.023, 163.821, 16.876, 3.193)","(758.474, 164.694, 1.653, -3.296)","(762.156, 167.294, -14.801, 12.754)","(772.541, 172.056, -2.602, -16.968)","(769.043, 172.392, -10.333, -9.87)","(765.445, 159.262, 0.976, -8.857)","(766.791, 156.936, 3.284, 2.147)","(764.73, 156.157, -21.13, -20.538)","(756.921, 152.917, 6.906, 8.686)","(760.402, 165.518, 21.237, 20.552)","(774.285, 180.481, 3.79, 3.2)","(776.313, 169.197, -3.153, -27.197)","(768.003, 134.221, -15.776, -27.357)","(770.479, 113.493, 1.651, -22.466)","(766.887, 92.349, -27.417, -14.448)","(723.599, 96.737, -20.708, -1.905)","(714.521, 109.078, 11.298, 19.889)","(709.838, 113.998, -24.565, 1.384)","(709.838, 113.998, -24.565, 1.384)","(709.838, 113.998, -24.565, 1.384)","(709.838, 113.998, -24.565, 1.384)","(709.838, 113.998, -24.565, 1.384)","(709.838, 113.998, -24.565, 1.384)","(701.737, 113.989, -44.167, 12.135)","(688.329, 113.943, -44.714, 4.67)","(679.316, 113.987, -21.824, -0.124)","(678.459, 113.94, -31.824, -3.381)","(668.065, 113.857, -43.039, -8.326)","(648.689, 113.806, -25.026, -8.27)","(619.721, 113.139, -12.365, 8.584)","(592.639, 113.594, -37.765, 16.769)","(571.644, 110.017, -34.173, -20.47)","(549.774, 95.971, -31.765, -8.364)"
61,"(254.284, 190.449, 30.487, -0.174)","(279.042, 187.366, 24.724, 0.161)","(301.297, 190.644, 18.066, -2.276)","(327.38, 198.078, 34.291, 2.994)","(363.274, 199.739, 32.39, 2.103)","(402.772, 195.32, 49.4, -8.759)","(441.948, 188.543, 53.028, 4.862)","(479.488, 183.444, 33.267, 12.276)","(511.277, 180.486, 19.153, -9.976)","(539.548, 178.734, 15.336, 6.366)","(566.39, 189.657, 49.196, 25.172)","(602.957, 198.011, 21.854, 18.932)","(641.882, 206.22, 25.269, 23.98)","(672.596, 205.859, 30.747, -9.217)","(698.33, 203.333, 23.848, -12.713)","(719.034, 201.281, 7.005, 9.827)","(736.696, 198.872, 21.228, 9.361)","(750.619, 201.55, -0.083, -3.677)","(767.847, 199.544, 14.587, -7.827)","(771.873, 183.97, 35.097, -22.28)","(781.47, 145.724, -13.756, -21.45)","(774.865, 122.856, -1.124, -14.866)","(776.478, 103.653, -9.315, -20.406)","(756.504, 85.058, -45.004, -2.695)","(717.199, 90.536, -48.35, 4.426)","(681.791, 82.029, -63.252, -15.281)","(645.815, 82.067, -33.027, 3.383)","(609.254, 83.547, -38.883, -18.718)","(574.038, 81.322, -39.583, -12.201)","(533.19, 91.323, -55.054, 8.967)","(491.244, 99.961, -29.408, 8.179)","(450.381, 102.108, -56.041, 8.882)","(411.986, 98.826, -34.189, -11.408)","(377.046, 97.421, -43.305, 11.739)","(344.727, 97.179, -35.217, -13.26)","(309.011, 96.863, -41.3, 0.834)","(271.946, 95.913, -35.417, 3.247)","(241.343, 93.74, -39.936, 0.071)","(217.606, 91.049, -19.61, -5.864)","(199.195, 98.976, -32.485, 4.608)","(199.195, 98.976, -32.485, 4.608)","(180.847, 98.732, -47.89, 3.178)","(141.419, 90.958, -52.426, 29.103)","(126.911, 132.252, -3.167, 46.205)"
62,"(638.558, 299.395, 36.068, -24.681)","(666.886, 277.242, 20.993, -17.417)","(691.102, 255.76, 6.632, -15.807)","(711.759, 237.037, 30.32, -9.065)","(742.403, 222.097, 43.747, 0.63)","(768.085, 212.645, 28.284, -31.806)","(780.053, 194.08, 20.463, -16.934)","(779.485, 165.247, -16.464, -61.283)","(772.784, 115.701, -8.519, -19.038)","(772.307, 86.158, -9.577, -7.215)","(725.57, 82.584, -27.23, -3.834)","(680.727, 91.438, -41.965, -4.595)","(637.39, 100.389, -37.416, 7.511)","(601.964, 93.932, -56.877, -22.095)","(556.852, 92.28, -56.845, 14.311)","(515.367, 95.64, -34.541, 23.007)","(475.038, 99.789, -50.926, 3.867)","(432.0, 100.353, -48.695, -7.162)","(391.107, 99.574, -53.19, -18.23)","(349.112, 99.486, -52.671, -17.421)","(310.347, 97.352, -50.525, 4.345)","(273.546, 95.675, -24.379, -5.31)","(237.582, 92.629, -41.392, 7.655)","(202.883, 90.316, -34.747, -5.932)","(166.401, 85.867, -50.106, -24.879)","(129.305, 99.079, -28.442, 25.049)","(117.911, 140.67, -11.716, 52.08)","(114.978, 184.357, 4.022, 50.731)","(114.553, 224.361, 9.505, 52.301)","(110.566, 264.127, 4.264, 32.082)","(106.373, 300.961, -20.11, 46.809)","(102.258, 339.242, 2.068, 46.906)","(90.045, 363.833, -30.359, 2.822)","(52.333, 375.387, -47.22, 28.111)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)"
63,"(529.196, 325.287, 16.784, 2.713)","(561.64, 308.396, 25.043, -21.524)","(593.576, 292.514, 35.98, -27.686)","(624.815, 275.668, 20.598, -0.915)","(657.253, 264.104, 39.173, 5.537)","(683.969, 253.836, 29.364, -9.278)","(706.525, 246.529, 11.536, 7.613)","(727.656, 241.898, 18.954, -14.392)","(747.778, 231.245, 16.266, -9.069)","(768.68, 220.917, 25.363, -4.232)","(790.323, 183.091, -21.948, -54.376)","(796.992, 145.622, 6.74, -23.231)","(795.101, 111.219, -37.407, -50.757)","(780.541, 88.676, -51.263, 3.588)","(747.092, 73.85, -45.591, -8.949)","(707.24, 71.953, -47.589, 13.242)","(667.101, 72.9, -42.402, 13.553)","(631.504, 75.542, -45.592, -9.016)","(588.576, 74.366, -38.345, -9.271)","(547.061, 83.234, -49.031, 18.734)","(507.43, 91.6, -34.314, -6.047)","(465.983, 93.693, -57.647, -0.405)","(425.516, 94.76, -39.586, 14.091)","(384.372, 93.807, -40.521, 6.513)","(344.576, 93.155, -38.107, 12.799)","(303.203, 92.076, -33.888, 0.163)","(262.056, 91.816, -50.051, -11.975)","(223.139, 87.373, -37.218, -6.892)","(186.69, 90.221, -15.081, -4.859)","(149.347, 80.835, -58.41, -32.221)","(119.739, 112.501, -26.608, 41.85)","(106.601, 163.586, -10.389, 46.17)","(99.944, 204.057, -13.741, 48.953)","(92.032, 241.443, -6.554, 33.466)","(87.781, 278.704, -10.259, 51.69)","(81.067, 317.881, -1.045, 30.445)","(72.628, 349.214, -15.974, 21.037)","(31.977, 369.788, -83.914, 4.376)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)"
64,"(436.026, 386.436, 8.395, -18.19)","(454.584, 386.007, 21.602, -24.446)","(488.396, 362.237, 33.766, -16.64)","(530.17, 344.311, 30.744, -11.839)","(569.219, 333.509, 45.175, -9.755)","(600.518, 321.408, 12.765, 1.497)","(628.98, 311.903, 44.234, -20.3)","(655.797, 301.308, 22.543, -20.081)","(678.684, 290.495, 16.217, -25.103)","(702.129, 282.014, 32.597, 5.121)","(724.136, 273.296, 7.753, -5.161)","(743.803, 268.737, 21.951, -19.27)","(757.431, 258.045, -1.535, -3.249)","(768.079, 252.444, 16.657, -14.746)","(779.818, 240.906, 13.107, -7.657)","(790.633, 223.612, 14.434, -26.602)","(795.354, 199.098, -9.291, -20.157)","(799.533, 166.018, 7.308, -38.685)","(804.032, 128.358, -15.6, -32.05)","(807.927, 96.926, 12.634, -30.457)","(804.377, 80.657, -15.639, -1.838)","(777.887, 68.939, -26.451, -22.767)","(736.581, 55.503, -29.46, -9.137)","(696.241, 53.603, -49.997, -20.041)","(662.0, 53.217, -31.393, -6.087)","(619.812, 53.587, -34.403, -7.04)","(577.583, 54.46, -66.424, 10.056)","(538.259, 53.987, -31.768, -12.105)","(500.657, 55.588, -34.672, -11.352)","(461.435, 56.509, -25.242, 5.698)","(425.232, 54.523, -16.737, 0.861)","(391.086, 54.138, -39.45, -6.722)","(357.504, 54.42, -15.979, 10.133)","(325.809, 54.587, -39.718, -14.455)","(292.825, 55.77, -13.031, -1.819)","(257.274, 56.306, -52.044, 3.728)","(223.194, 59.109, -45.706, -6.076)","(198.483, 61.162, -35.354, -7.325)","(195.306, 61.061, -57.568, 2.391)","(193.298, 61.007, -73.767, -4.568)","(153.979, 69.172, -42.612, 12.348)","(114.733, 91.453, -46.892, 41.097)","(88.792, 123.453, -10.803, 28.887)","(70.294, 155.727, -15.472, 15.82)"
65,"(689.427, 302.094, 19.895, -13.792)","(716.026, 281.3, 26.926, -28.185)","(736.925, 262.457, 26.127, -30.331)","(756.007, 243.748, 13.681, -24.631)","(770.21, 229.252, 2.55, -2.705)","(787.149, 207.685, -8.388, -53.593)","(797.322, 170.72, 24.541, -72.411)","(798.887, 124.705, 8.549, -40.992)","(804.495, 92.863, 20.685, -23.786)","(800.561, 74.102, 6.552, -15.949)","(776.96, 54.754, -47.898, 11.874)","(728.8, 53.874, -37.83, 20.951)","(678.937, 61.661, -68.547, 0.996)","(632.03, 63.459, -43.12, 17.255)","(589.366, 63.832, -39.464, 6.985)","(547.251, 65.562, -49.467, 9.97)","(505.161, 70.932, -32.602, 12.849)","(461.975, 70.586, -39.299, -17.611)","(421.711, 67.788, -35.121, -10.457)","(383.301, 66.919, -28.309, 15.739)","(344.261, 66.282, -47.812, 14.487)","(305.549, 66.226, -47.237, 16.794)","(266.428, 65.819, -23.513, 11.041)","(230.165, 68.384, -43.264, 7.941)","(193.499, 68.3, -19.062, 10.856)","(152.294, 70.854, -38.856, -9.509)","(116.452, 96.014, -48.27, 56.488)","(90.806, 136.018, -35.275, 43.827)","(74.79, 173.82, -18.59, 34.948)","(69.999, 209.989, -19.913, 53.31)","(67.639, 246.724, -9.936, 50.006)","(65.732, 285.704, -14.184, 16.743)","(64.805, 317.409, -1.456, 30.771)","(57.932, 352.835, -18.382, 39.664)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)"
66,"(453.329, 568.085, 34.755, -7.12)","(488.495, 565.54, 45.267, -17.727)","(524.827, 564.241, 34.919, -13.499)","(561.859, 564.155, 28.207, 12.327)","(596.403, 568.51, 12.059, -7.718)","(625.153, 574.405, 41.708, -1.78)","(646.779, 576.339, 7.883, 2.797)","(676.272, 560.748, 56.534, -22.675)","(714.983, 565.831, 16.328, 16.938)","(742.781, 571.403, 12.833, 10.505)","(760.027, 567.536, 27.427, -8.391)","(776.807, 567.626, 9.032, 10.522)","(776.286, 606.732, -0.688, 24.591)","(771.396, 638.774, -1.233, 45.629)","(774.981, 659.922, -63.287, -14.624)","(724.576, 659.131, -33.114, -11.522)","(702.333, 655.076, -8.873, -5.277)","(664.759, 659.982, -66.205, 25.948)","(621.481, 663.665, -36.069, 20.552)","(578.0, 663.317, -24.173, -3.022)","(539.721, 653.222, -27.168, -3.857)","(502.758, 644.043, -32.89, -2.263)","(468.428, 636.205, -39.659, -3.553)","(462.449, 636.019, -32.101, 0.649)","(432.28, 636.714, -17.519, -10.067)","(399.734, 641.518, -11.287, 3.742)","(370.834, 658.472, -39.259, 24.748)","(327.726, 664.952, -52.097, -15.065)","(289.44, 661.21, -37.864, -6.549)","(255.174, 657.531, -30.665, -8.799)","(222.286, 659.619, -45.521, 5.974)","(189.122, 656.001, -46.992, -14.574)","(153.447, 659.022, -38.483, 11.425)","(130.504, 632.001, -12.561, -28.272)","(117.145, 596.034, -20.73, -33.275)","(107.428, 557.312, 6.735, -19.762)","(95.993, 520.737, -13.745, -52.334)","(87.161, 486.856, -23.456, -47.159)","(81.085, 457.467, -17.569, -31.994)","(84.088, 430.366, 8.553, -9.348)","(87.575, 411.088, 6.555, -25.876)","(88.957, 407.087, 4.455, -18.636)","(100.133, 401.758, 23.755, 14.279)","(104.577, 393.066, -9.49, -26.144)"
67,"(263.436, 413.42, 25.353, 1.432)","(291.084, 406.954, 38.608, -5.187)","(316.753, 399.617, 23.208, 1.871)","(345.928, 389.393, 42.694, -10.142)","(374.642, 379.492, 13.885, -6.072)","(404.933, 367.163, 25.088, -22.61)","(435.706, 357.22, 22.857, 2.941)","(465.345, 346.046, 42.584, -21.907)","(496.712, 335.919, 43.814, -23.108)","(525.177, 324.749, 20.258, -14.489)","(555.729, 317.307, 25.81, -4.547)","(585.941, 308.718, 21.434, -21.661)","(614.608, 301.827, 40.256, -9.534)","(643.385, 295.503, 40.546, -9.577)","(669.715, 287.383, 24.562, -4.315)","(692.679, 282.126, 26.29, 10.486)","(711.495, 276.285, 24.941, 1.718)","(729.61, 272.629, 16.265, 1.945)","(743.868, 267.524, 28.166, -7.96)","(760.863, 263.07, 6.428, -15.577)","(771.451, 255.261, 4.41, -10.173)","(785.353, 248.776, 8.526, -2.479)","(793.451, 243.523, 0.299, 0.19)","(800.913, 233.4, 20.013, -10.101)","(802.12, 224.44, -8.966, -21.614)","(802.461, 208.574, 9.938, -8.425)","(805.13, 184.565, -7.884, -33.948)","(799.537, 155.784, 0.202, -30.841)","(798.768, 124.613, 0.27, -42.615)","(803.158, 92.593, -17.054, -36.675)","(793.549, 78.7, -18.731, -12.965)","(771.109, 67.997, -34.132, 8.368)","(740.75, 64.624, -17.173, 4.905)","(714.205, 61.148, -46.398, 6.097)","(682.324, 62.053, -24.854, -8.586)","(652.182, 62.823, -23.548, 5.891)","(619.803, 62.336, -20.043, -8.396)","(589.658, 62.48, -16.139, -1.542)","(557.271, 62.729, -15.984, -2.889)","(524.181, 62.702, -39.466, -18.247)","(492.127, 61.932, -39.451, 13.325)","(457.45, 61.63, -38.759, -2.431)","(427.574, 61.659, -42.612, -10.97)","(395.548, 62.571, -20.604, 11.326)"
68,"(521.489, 173.961, 26.977, -18.768)","(558.299, 169.727, 51.824, 6.978)","(591.238, 166.164, 45.006, -0.458)","(602.007, 166.092, 29.324, 3.392)","(610.28, 166.117, 40.716, 5.986)","(616.895, 166.045, 31.934, 2.386)","(619.356, 166.013, 33.199, -0.855)","(619.356, 166.013, 33.199, -0.855)","(621.251, 166.111, 35.577, 2.121)","(639.591, 166.294, 57.27, -9.909)","(661.141, 166.094, 36.738, 3.14)","(679.735, 166.19, 35.995, 2.84)","(689.3, 166.068, 24.433, 3.704)","(696.866, 166.029, 56.21, -8.912)","(706.022, 166.067, 38.499, 3.507)","(720.26, 166.147, 27.056, 0.398)","(727.274, 166.089, 20.273, 2.667)","(737.734, 169.503, 13.426, 4.308)","(745.566, 177.374, -12.415, 0.099)","(757.306, 188.844, 32.105, 19.146)","(777.068, 178.604, 22.025, -18.179)","(779.074, 145.197, -10.772, 2.314)","(770.982, 129.609, 2.037, -24.976)","(777.042, 107.394, 14.234, -3.28)","(749.471, 86.055, -55.891, -12.792)","(710.98, 93.654, -32.071, 25.861)","(675.668, 84.642, -54.777, -7.808)","(637.885, 84.676, -8.622, 2.576)","(607.753, 87.79, -49.688, -26.683)","(567.046, 88.022, -50.108, 1.906)","(526.103, 92.228, -20.42, 16.074)","(490.805, 97.475, -58.32, -0.984)","(453.569, 98.687, -26.733, -7.646)","(416.727, 98.489, -40.996, -3.841)","(379.772, 98.327, -43.343, -3.577)","(341.781, 98.939, -27.311, -12.928)","(305.394, 96.77, -44.01, -13.738)","(274.585, 96.655, -37.17, -12.262)","(248.05, 96.298, -28.56, 6.287)","(219.117, 90.482, -18.282, -8.776)","(182.656, 82.506, -74.684, -10.802)","(144.389, 81.012, -11.037, 26.485)","(120.404, 113.411, -18.932, 32.434)","(109.637, 161.628, 2.498, 66.909)"
69,"(412.385, 172.525, 46.733, -10.618)","(456.897, 168.495, 43.302, -21.557)","(488.011, 166.318, 59.696, 5.839)","(501.155, 166.029, 64.835, -6.559)","(501.581, 166.062, 25.566, 2.0)","(516.595, 166.115, 32.013, 1.063)","(536.092, 166.096, 48.019, 1.042)","(565.099, 166.072, 30.146, 1.255)","(587.787, 166.43, 35.729, 5.804)","(606.875, 166.227, 35.827, 9.577)","(627.386, 166.692, 31.226, 14.687)","(642.671, 166.081, 13.461, -8.023)","(650.994, 166.039, 23.319, 1.044)","(663.56, 166.135, 23.842, -4.364)","(679.972, 166.064, 23.965, -1.895)","(686.841, 166.044, 15.359, 2.073)","(687.195, 166.056, 21.265, 0.744)","(704.209, 166.001, 14.358, -5.631)","(714.42, 166.065, 10.298, -5.593)","(724.299, 166.277, 5.8, 13.899)","(733.507, 167.914, 1.823, -15.829)","(741.962, 167.884, 9.265, 12.753)","(750.07, 172.761, 10.365, 19.284)","(757.176, 183.282, 20.559, 19.698)","(766.641, 188.676, 2.854, 13.591)","(766.105, 167.265, -16.348, -46.405)","(761.566, 146.69, 8.403, -9.199)","(757.282, 131.863, -9.88, -10.913)","(766.039, 123.235, -1.64, -8.679)","(770.689, 107.325, -2.576, -12.956)","(769.587, 97.656, -34.128, 2.162)","(736.41, 103.36, -24.206, 20.315)","(716.371, 97.656, -26.663, -20.354)","(678.942, 90.836, -22.577, 6.682)","(646.232, 86.41, -24.812, -18.731)","(609.451, 81.504, -48.03, 11.986)","(575.945, 78.503, -29.202, -11.173)","(541.26, 78.388, -18.907, 4.286)","(506.886, 81.254, -28.415, -14.365)","(473.164, 82.865, -39.793, 4.052)","(437.988, 83.878, -44.389, -4.894)","(403.253, 85.913, -27.902, -13.282)","(367.569, 88.413, -45.555, -14.704)","(333.562, 88.397, -32.124, -13.784)"
