,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43
56,"(727.433, 557.372, 27.386, 16.137)","(753.48, 568.446, 20.667, 5.675)","(771.354, 573.328, 10.185, -1.112)","(783.296, 571.498, 11.976, -6.894)","(794.396, 600.032, 5.442, 46.545)","(794.074, 643.108, 7.318, 42.051)","(795.076, 670.005, -5.15, 24.007)","(778.088, 689.839, -32.095, 5.542)","(738.461, 690.15, -43.926, -6.467)","(700.998, 686.65, -36.266, -8.456)","(663.357, 682.364, -38.603, -5.346)","(627.912, 682.128, -29.991, -1.17)","(596.692, 683.15, -30.582, 2.62)","(561.168, 680.508, -39.196, -6.862)","(526.079, 678.455, -37.394, -1.942)","(492.076, 682.162, -30.213, 7.557)","(465.154, 685.303, -21.642, -0.692)","(436.472, 683.351, -28.888, -4.807)","(405.87, 681.847, -30.044, 0.622)","(373.951, 680.41, -35.933, -5.829)","(338.327, 679.791, -33.212, 1.471)","(302.472, 682.532, -30.101, 1.071)","(272.757, 682.571, -31.296, -3.507)","(245.335, 682.883, -26.368, 1.743)","(215.613, 681.077, -36.761, -4.604)","(182.181, 684.045, -26.235, -4.858)","(152.467, 677.094, -48.024, -7.638)","(117.482, 663.183, -36.498, -20.072)","(88.282, 644.924, -22.164, -19.52)","(68.405, 613.359, -10.259, -40.262)","(52.672, 576.995, -9.669, -45.49)","(46.005, 560.854, -2.26, -14.424)","(46.003, 558.937, -0.96, -26.881)","(46.034, 557.308, -2.413, -33.358)","(46.034, 557.308, -2.413, -33.358)","(46.014, 555.194, 0.506, -12.724)","(46.016, 554.763, -0.033, -7.431)","(46.067, 553.201, 2.761, -5.692)","(46.003, 551.869, -0.871, -12.742)","(46.099, 548.812, 4.632, -20.343)","(46.104, 546.963, 0.847, 3.592)","(46.12, 543.37, 6.049, -25.863)","(46.106, 539.823, -2.042, -17.283)",
57,"(430.358, 396.582, 7.123, 12.01)","(446.533, 407.275, 24.552, -0.894)","(463.097, 407.479, 13.828, 4.072)","(484.367, 408.349, 18.215, 2.867)","(507.704, 413.623, 26.843, 6.673)","(534.055, 419.653, 29.462, 2.753)","(559.202, 422.618, 24.519, -2.966)","(581.185, 420.249, 23.157, -3.266)","(599.164, 419.431, 14.736, -0.887)","(614.609, 421.132, 13.382, 0.416)","(628.984, 425.476, 16.886, 3.195)","(643.77, 431.238, 15.699, 4.515)","(658.692, 437.452, 17.784, 8.511)","(672.824, 443.752, 16.131, 6.262)","(685.577, 448.529, 14.015, 3.559)","(698.029, 452.686, 14.416, 2.964)","(712.774, 458.288, 16.642, 2.844)","(724.871, 463.835, 7.807, 7.791)","(735.521, 469.191, 10.388, 7.518)","(744.061, 474.654, 4.865, 3.668)","(753.53, 479.403, 9.097, 5.688)","(762.766, 483.315, 9.982, 0.374)","(770.48, 486.752, 8.762, 3.636)","(779.221, 492.822, 8.756, 6.935)","(787.059, 498.289, 8.105, 9.253)","(794.401, 505.113, 4.447, 8.525)","(799.209, 512.982, 0.627, 10.156)","(800.853, 522.107, 0.455, 14.416)","(800.746, 537.352, 8.262, 19.779)","(801.88, 555.597, -4.828, 17.122)","(793.007, 582.89, -22.512, 44.559)","(786.682, 614.765, 10.261, 20.38)","(785.78, 636.614, 13.169, 24.181)","(781.965, 651.172, -37.91, -18.531)","(741.009, 640.892, -42.46, 1.801)","(706.251, 636.726, -30.531, -2.664)","(686.828, 636.133, -42.66, 4.876)","(674.182, 636.031, -24.434, 0.265)","(660.798, 636.05, -17.311, 2.735)","(652.31, 636.105, -26.2, 4.245)","(629.689, 636.151, -30.834, 3.523)","(611.232, 636.529, -25.233, 5.462)","(585.676, 636.462, -47.842, -0.197)",
58,"(769.256, 439.389, 32.983, 25.181)","(794.429, 459.923, 19.428, 13.662)","(813.546, 478.401, 14.262, 13.49)","(825.643, 491.086, 6.379, 10.777)","(829.217, 497.068, 0.828, 2.334)","(831.107, 499.699, -1.27, 3.792)","(830.597, 503.683, -1.82, 2.048)","(831.753, 510.17, 6.562, 12.335)","(833.85, 520.229, -3.263, 9.692)","(834.006, 523.674, 0.469, 5.789)","(834.53, 525.063, -3.154, 0.403)","(831.174, 520.638, -0.365, 0.055)","(830.292, 516.96, 0.227, -3.155)","(827.506, 514.45, 1.546, 1.691)","(827.583, 514.838, 0.52, 0.871)","(825.667, 513.676, -4.955, 0.191)","(821.939, 520.665, 0.633, 7.497)","(820.253, 525.601, -2.894, 8.015)","(813.012, 531.443, -8.495, 5.525)","(806.087, 544.392, -0.537, 22.725)","(803.046, 560.624, -3.195, 14.392)","(800.131, 579.83, -5.532, 25.809)","(797.54, 606.872, 1.74, 26.87)","(803.045, 635.369, 0.985, 29.653)","(804.273, 657.503, 4.996, 19.607)","(802.785, 668.076, -3.151, 15.832)","(794.033, 682.721, -13.841, 12.814)","(775.65, 690.828, -19.546, 3.477)","(743.448, 691.708, -38.498, -9.732)","(710.053, 691.285, -30.587, -0.558)","(685.534, 687.779, -26.816, -8.136)","(659.2, 682.969, -43.319, -15.48)","(621.84, 680.899, -36.171, -2.832)","(588.684, 679.338, -23.764, 1.694)","(558.598, 674.181, -43.02, -6.178)","(536.748, 676.85, -37.585, 15.625)","(513.83, 680.256, -20.148, -2.037)","(482.314, 681.426, -27.928, -8.297)","(448.864, 683.173, -23.313, -2.411)","(414.925, 684.681, -18.813, -9.584)","(380.697, 685.37, -35.629, 6.298)","(340.558, 684.451, -47.481, -11.321)","(299.803, 682.109, -41.43, 4.192)",
59,"(487.083, 170.068, 12.08, -5.994)","(499.025, 166.013, 16.696, -5.089)","(499.025, 166.013, 16.696, -5.089)","(499.025, 166.013, 16.696, -5.089)","(499.025, 166.013, 16.696, -5.089)","(499.025, 166.013, 16.696, -5.089)","(499.025, 166.013, 16.696, -5.089)","(499.025, 166.013, 16.696, -5.089)","(499.025, 166.013, 16.696, -5.089)","(504.951, 166.309, 12.158, -0.459)","(518.011, 169.982, 16.487, 1.904)","(531.01, 175.232, 13.075, 2.353)","(544.396, 183.027, 13.107, 6.864)","(555.895, 190.016, 14.132, 5.528)","(568.133, 196.124, 16.278, 4.841)","(581.085, 202.094, 10.315, 5.094)","(594.87, 207.024, 15.403, 4.968)","(610.269, 211.836, 16.87, 3.525)","(625.316, 215.399, 14.035, 4.259)","(639.59, 217.878, 12.869, 1.234)","(653.217, 221.556, 14.385, 5.11)","(664.454, 225.127, 9.859, 2.485)","(675.121, 227.298, 5.854, 3.737)","(681.434, 227.955, 7.901, 2.545)","(689.326, 225.549, 7.306, -0.517)","(696.028, 224.863, 8.918, 2.066)","(703.124, 224.196, 4.882, 0.788)","(711.565, 223.247, 7.225, -0.318)","(717.472, 223.726, 3.078, 3.999)","(724.149, 226.125, 8.123, 0.718)","(731.356, 228.916, 8.562, 0.124)","(738.326, 229.14, 4.36, -2.352)","(749.065, 225.508, 21.127, 5.647)","(768.578, 216.34, 1.916, 3.572)","(769.757, 194.639, 2.13, -39.663)","(766.826, 168.389, 3.844, -38.679)","(769.597, 145.428, -0.701, -15.851)","(774.607, 125.068, 25.105, -9.826)","(789.559, 101.271, 12.86, -33.626)","(768.513, 100.079, -20.214, 9.86)","(744.392, 105.275, -13.543, 10.635)","(722.617, 111.567, -17.342, 5.492)","(714.508, 113.726, -4.833, -1.476)",
60,"(274.525, 563.389, 13.235, 1.423)","(290.168, 561.07, 16.993, -1.066)","(305.858, 558.653, 17.986, 0.462)","(321.803, 556.436, 15.443, -0.946)","(339.445, 552.755, 13.569, -1.847)","(356.294, 549.842, 13.7, -3.469)","(373.753, 546.151, 20.245, -5.879)","(393.491, 542.865, 17.984, -5.156)","(414.068, 539.78, 17.453, -5.594)","(433.14, 538.931, 19.448, -1.742)","(451.737, 538.278, 18.945, 2.784)","(470.128, 537.893, 14.769, -3.553)","(488.047, 537.626, 15.955, -0.164)","(506.309, 537.27, 15.169, -2.143)","(524.186, 536.768, 14.505, -1.391)","(541.776, 536.729, 15.716, 0.969)","(559.225, 537.443, 18.815, -2.563)","(576.549, 536.621, 20.347, -1.584)","(594.492, 537.068, 20.077, -2.712)","(610.898, 539.216, 17.657, -1.569)","(627.095, 541.337, 16.003, -1.767)","(642.256, 541.506, 14.141, -3.454)","(656.761, 539.419, 13.926, 2.079)","(670.734, 539.007, 10.9, -1.565)","(683.815, 541.116, 14.358, 4.722)","(696.375, 542.863, 11.609, 3.546)","(707.285, 545.36, 7.258, 0.989)","(715.059, 548.866, 9.565, 3.655)","(723.898, 549.247, 5.476, 3.052)","(732.524, 549.714, 7.519, 2.854)","(740.925, 549.501, 10.832, -1.453)","(751.066, 549.437, 8.315, 3.93)","(758.655, 548.571, 5.788, -2.782)","(765.209, 546.222, 6.766, -5.553)","(765.982, 564.283, -15.895, 15.134)","(762.144, 589.547, 17.088, 33.165)","(767.799, 614.825, 15.541, 28.98)","(776.634, 638.174, -4.062, 5.805)","(785.42, 651.468, -21.428, -17.232)","(752.328, 643.339, -23.13, -21.68)","(723.456, 636.121, -44.651, -9.079)","(707.122, 636.213, -17.77, -3.241)","(684.702, 636.148, -34.883, -6.415)",
61,"(737.375, 207.385, 31.341, -18.814)","(771.125, 191.427, 25.901, -16.947)","(779.326, 148.818, -6.762, -36.056)","(772.277, 117.132, -7.655, -27.1)","(769.691, 102.445, 3.544, -8.038)","(770.165, 87.826, -27.0, -16.53)","(735.349, 79.937, -38.539, -2.646)","(697.913, 80.576, -37.628, -3.447)","(661.569, 75.286, -38.004, -1.796)","(624.426, 69.012, -38.155, -5.491)","(590.679, 64.989, -26.483, -5.072)","(564.395, 63.175, -22.102, 1.376)","(540.682, 66.111, -25.908, 2.423)","(511.6, 66.887, -34.11, -0.217)","(478.173, 65.713, -30.552, 0.539)","(447.236, 63.64, -31.521, -4.53)","(418.002, 62.829, -24.373, 1.198)","(394.151, 64.392, -21.65, 5.025)","(369.136, 67.928, -25.004, 5.94)","(338.057, 70.115, -36.132, 4.49)","(302.891, 70.844, -33.732, 0.65)","(267.143, 70.573, -35.573, -3.056)","(230.293, 72.018, -34.26, 4.418)","(193.299, 71.766, -36.341, -0.144)","(155.106, 73.346, -45.562, 1.304)","(119.879, 93.978, -28.416, 30.247)","(96.147, 125.208, -22.448, 29.963)","(79.052, 155.153, -11.311, 31.423)","(70.999, 181.207, -6.959, 25.726)","(69.184, 206.538, -0.808, 21.835)","(68.073, 233.721, 1.702, 26.103)","(65.956, 262.94, 0.513, 31.553)","(63.144, 290.177, -3.27, 24.673)","(62.656, 311.579, -1.511, 22.374)","(60.976, 340.22, -0.216, 37.211)","(24.238, 362.935, -69.423, 35.647)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)"
62,"(496.91, 393.408, 15.376, 14.165)","(513.519, 398.525, 14.108, 4.071)","(535.716, 398.366, 18.763, 4.225)","(562.468, 403.078, 29.508, 2.483)","(588.733, 408.689, 28.813, 6.02)","(615.947, 414.93, 29.54, 4.563)","(639.381, 420.265, 20.411, -0.679)","(657.274, 424.311, 14.771, 1.07)","(675.19, 429.594, 20.985, 7.859)","(695.248, 435.255, 18.455, 4.413)","(713.62, 440.288, 16.097, 7.833)","(730.079, 445.112, 11.637, 0.206)","(745.539, 449.17, 14.258, 1.744)","(759.057, 453.427, 12.806, 8.131)","(768.649, 458.078, 9.233, 5.511)","(775.313, 464.695, 8.992, 5.126)","(781.751, 472.05, 7.626, 9.121)","(787.129, 479.591, 2.619, 9.752)","(794.109, 487.47, 4.536, 7.545)","(799.829, 496.019, 7.25, 10.75)","(805.848, 506.68, 4.4, 7.957)","(810.845, 517.123, 3.825, 9.079)","(813.067, 526.123, 1.848, 5.885)","(809.109, 532.161, -5.486, 8.058)","(807.104, 542.005, 8.611, 14.297)","(809.197, 555.29, -2.466, 14.97)","(805.13, 569.641, -4.596, 17.688)","(799.472, 590.272, -6.937, 20.396)","(797.787, 605.765, -0.665, 17.683)","(798.426, 617.703, 0.986, 13.145)","(802.329, 634.832, 6.195, 21.94)","(806.002, 652.465, -0.934, 17.033)","(802.18, 663.946, -5.95, 12.456)","(796.687, 676.021, -8.342, 8.085)","(786.064, 675.877, -16.573, 1.245)","(758.926, 676.321, -33.019, 15.976)","(725.152, 676.384, -39.129, -14.304)","(694.094, 677.365, -20.35, -0.008)","(666.181, 678.469, -37.371, -4.676)","(633.811, 679.984, -37.048, 14.73)","(598.16, 678.384, -18.789, 5.126)","(564.007, 677.388, -29.355, 3.417)","(528.714, 675.515, -35.331, -14.046)",
63,"(681.791, 530.128, 23.71, 8.445)","(704.147, 535.411, 26.153, 7.986)","(722.754, 543.569, 27.048, 7.91)","(737.474, 554.083, 14.497, 18.662)","(747.591, 558.567, 23.12, -2.451)","(762.179, 554.185, 15.122, 3.948)","(778.616, 562.645, 7.923, 19.694)","(796.749, 591.376, 8.292, 37.594)","(794.881, 636.418, -5.909, 29.815)","(779.123, 657.202, -18.281, 9.443)","(757.922, 673.882, -29.008, 12.184)","(721.335, 681.028, -40.488, -0.354)","(677.966, 679.525, -44.932, 5.777)","(641.138, 680.291, -24.644, -1.238)","(608.375, 681.687, -36.896, 0.508)","(566.083, 680.591, -49.353, -6.675)","(525.814, 673.921, -38.46, -5.966)","(492.001, 655.936, -24.127, -24.788)","(467.729, 639.904, -24.992, -12.38)","(460.312, 636.048, -22.078, -11.545)","(460.312, 636.048, -22.078, -11.545)","(460.312, 636.048, -22.078, -11.545)","(460.312, 636.048, -22.078, -11.545)","(458.687, 636.029, -97.501, -1.167)","(457.151, 636.012, -92.19, -1.0)","(457.151, 636.012, -92.19, -1.0)","(457.151, 636.012, -92.19, -1.0)","(457.151, 636.012, -92.19, -1.0)","(457.151, 636.012, -92.19, -1.0)","(457.151, 636.012, -92.19, -1.0)","(457.151, 636.012, -92.19, -1.0)","(457.151, 636.012, -92.19, -1.0)","(457.151, 636.012, -92.19, -1.0)","(457.151, 636.012, -92.19, -1.0)","(455.58, 636.005, -94.259, -0.443)","(455.58, 636.005, -94.259, -0.443)","(398.794, 636.125, -46.744, 5.055)","(353.519, 638.097, -27.525, -14.02)","(311.601, 636.983, -50.332, -13.912)","(276.03, 640.313, -17.419, 6.538)","(244.508, 646.463, -33.849, 3.055)","(211.438, 658.971, -34.275, 3.67)","(175.976, 656.214, -43.004, 13.827)",
64,"(551.962, 268.394, 21.22, -23.144)","(582.543, 252.078, 40.282, -6.826)","(613.582, 243.226, 38.889, -1.355)","(647.935, 237.695, 40.076, -5.776)","(675.683, 232.014, 21.458, -5.907)","(695.44, 226.167, 19.012, -8.454)","(713.66, 222.129, 19.986, -6.063)","(736.925, 223.15, 26.131, 0.458)","(759.808, 228.588, 27.969, -16.017)","(784.486, 218.764, 14.804, -30.601)","(795.162, 193.037, 7.077, -40.362)","(799.813, 156.422, 17.753, -42.222)","(810.693, 132.438, 10.405, -27.679)","(810.373, 106.987, -4.595, -30.076)","(809.684, 87.986, -11.63, -27.584)","(791.853, 72.723, -4.529, -11.287)","(786.646, 52.364, -18.815, -21.063)","(761.852, 49.047, -29.619, 3.408)","(717.46, 57.147, -49.549, 13.981)","(678.58, 67.447, -29.342, -0.628)","(644.041, 67.717, -34.08, 3.546)","(607.433, 72.389, -35.257, 7.313)","(569.029, 78.591, -30.393, 5.711)","(543.307, 79.415, -20.065, -2.077)","(510.462, 72.141, -32.325, -14.402)","(472.68, 68.633, -41.047, -1.626)","(430.939, 65.173, -29.618, 0.13)","(394.591, 64.946, -35.127, -2.393)","(357.846, 64.568, -36.14, -7.239)","(323.396, 59.711, -30.173, -1.215)","(292.215, 63.74, -35.327, 3.845)","(257.778, 59.828, -36.577, -10.684)","(226.976, 59.264, -28.441, -5.859)","(205.964, 60.943, -15.613, -1.492)","(202.083, 60.635, 7.421, -3.215)","(201.566, 62.803, -11.968, 3.578)","(177.374, 65.561, -45.766, 1.357)","(133.923, 73.563, -24.551, 28.148)","(99.026, 105.637, -41.523, 52.8)","(76.102, 145.052, -7.137, 48.632)","(66.223, 186.476, 5.18, 46.644)","(65.612, 230.002, -9.477, 28.142)","(65.084, 271.654, 3.74, 55.003)",
65,"(681.045, 223.779, 20.996, -5.489)","(698.447, 220.615, 24.214, -4.435)","(721.525, 216.026, 22.712, -3.21)","(746.157, 210.365, 22.23, -4.381)","(762.228, 208.656, 22.886, -7.58)","(774.138, 194.339, 5.066, -21.29)","(787.307, 174.206, 17.733, -25.858)","(794.822, 147.398, 6.119, -37.951)","(797.491, 110.562, 12.998, -25.75)","(798.077, 77.918, -7.262, -27.258)","(781.618, 53.8, -18.307, -11.56)","(750.05, 50.136, -47.104, 6.457)","(707.314, 57.36, -39.707, 6.354)","(672.093, 62.896, -40.52, 3.191)","(634.021, 65.706, -36.769, -0.163)","(595.826, 66.131, -36.435, -0.054)","(556.516, 69.217, -30.647, 6.798)","(523.221, 72.095, -31.943, -1.52)","(491.741, 70.269, -34.102, -4.553)","(457.972, 67.726, -37.897, -0.409)","(422.339, 66.627, -38.413, 1.643)","(384.141, 65.112, -38.623, -3.639)","(346.918, 63.287, -33.518, -2.526)","(310.273, 62.173, -35.665, 1.96)","(273.618, 62.361, -38.695, 2.893)","(237.602, 62.611, -37.013, 0.127)","(211.746, 63.448, -13.735, 3.655)","(203.486, 63.8, 4.702, 4.74)","(180.502, 64.209, -33.416, 3.227)","(137.112, 73.521, -39.858, 14.845)","(102.739, 94.144, -32.549, 25.129)","(78.522, 119.762, -20.644, 27.257)","(61.493, 140.712, -7.404, 13.928)","(59.628, 155.246, 0.489, 11.25)","(59.571, 175.462, 4.088, 19.137)","(60.219, 198.63, 1.344, 24.548)","(60.279, 225.483, -1.637, 27.662)","(58.972, 264.216, 5.856, 35.581)","(59.08, 298.408, -18.692, 36.718)","(59.768, 324.194, 0.255, 24.983)","(58.917, 348.949, -1.349, 31.062)","(None, None, None, None)","(None, None, None, None)",
66,"(718.686, 166.002, 21.51, -21.482)","(718.686, 166.002, 21.51, -21.482)","(718.686, 166.002, 21.51, -21.482)","(718.686, 166.002, 21.51, -21.482)","(718.686, 166.002, 21.51, -21.482)","(718.686, 166.002, 21.51, -21.482)","(718.686, 166.002, 21.51, -21.482)","(718.686, 166.002, 21.51, -21.482)","(718.686, 166.002, 21.51, -21.482)","(718.686, 166.002, 21.51, -21.482)","(718.686, 166.002, 21.51, -21.482)","(718.686, 166.002, 21.51, -21.482)","(718.686, 166.002, 21.51, -21.482)","(718.686, 166.002, 21.51, -21.482)","(719.232, 166.015, 32.746, 0.758)","(735.552, 171.684, 24.813, 7.947)","(747.056, 175.402, -1.765, 1.127)","(749.059, 175.277, 4.835, -1.611)","(757.055, 176.092, 13.134, -3.081)","(761.704, 177.049, 1.021, 7.394)","(771.159, 181.121, 1.982, -5.981)","(778.358, 169.362, -2.159, -12.192)","(771.467, 164.527, -4.07, 4.975)","(781.195, 169.671, 19.305, -1.969)","(796.383, 179.041, 8.762, -21.971)","(794.934, 156.128, -4.133, -22.675)","(792.412, 135.085, -6.1, -18.107)","(784.335, 120.791, -4.259, -11.817)","(783.398, 103.204, -2.543, -19.902)","(763.493, 94.846, -33.585, -6.451)","(729.438, 97.34, -30.263, 9.701)","(703.508, 103.338, -25.73, 6.255)","(680.596, 111.293, -24.239, 9.575)","(673.989, 113.998, -27.658, 11.601)","(673.989, 113.998, -27.658, 11.601)","(673.989, 113.998, -27.658, 11.601)","(673.989, 113.998, -27.658, 11.601)","(653.514, 113.893, -42.251, 9.057)","(630.406, 113.974, -48.149, 4.883)","(601.703, 113.779, -40.731, -5.392)","(573.009, 113.672, -30.251, -11.858)","(550.66, 103.138, -28.456, -27.7)","(507.132, 92.764, -56.653, 9.598)",
67,"(723.659, 474.303, 20.1, 23.211)","(751.521, 500.491, 35.377, 29.977)","(780.227, 522.999, 26.936, 14.419)","(807.377, 540.358, 24.575, 29.917)","(830.824, 562.629, 19.65, 14.69)","(845.891, 574.448, 7.498, 10.415)","(848.582, 583.988, 0.288, 9.989)","(848.582, 583.988, 0.288, 9.989)","(848.582, 583.988, 0.288, 9.989)","(848.582, 583.988, 0.288, 9.989)","(848.582, 583.988, 0.288, 9.989)","(848.582, 583.988, 0.288, 9.989)","(848.582, 583.988, 0.288, 9.989)","(848.582, 583.988, 0.288, 9.989)","(848.756, 583.976, 7.244, -0.53)","(848.756, 583.976, 7.244, -0.53)","(848.756, 583.976, 7.244, -0.53)","(848.756, 583.976, 7.244, -0.53)","(848.756, 583.976, 7.244, -0.53)","(848.756, 583.976, 7.244, -0.53)","(848.756, 583.976, 7.244, -0.53)","(848.756, 583.976, 7.244, -0.53)","(848.756, 583.976, 7.244, -0.53)","(848.756, 583.976, 7.244, -0.53)","(848.756, 583.976, 7.244, -0.53)","(848.756, 583.976, 7.244, -0.53)","(848.756, 583.976, 7.244, -0.53)","(848.756, 583.976, 7.244, -0.53)","(848.756, 583.976, 7.244, -0.53)","(848.756, 583.976, 7.244, -0.53)","(848.756, 583.976, 7.244, -0.53)","(848.756, 583.976, 7.244, -0.53)","(848.756, 583.976, 7.244, -0.53)","(848.756, 583.976, 7.244, -0.53)","(848.756, 583.976, 7.244, -0.53)","(848.756, 583.976, 7.244, -0.53)","(848.756, 583.976, 7.244, -0.53)","(848.756, 583.976, 7.244, -0.53)","(848.756, 583.976, 7.244, -0.53)","(848.756, 583.976, 7.244, -0.53)","(848.756, 583.976, 7.244, -0.53)","(848.756, 583.976, 7.244, -0.53)","(848.756, 583.976, 7.244, -0.53)",
68,"(484.198, 567.281, 21.167, -2.079)","(508.549, 565.078, 37.547, -3.602)","(540.384, 564.948, 28.672, 2.399)","(572.109, 566.265, 29.369, 13.246)","(598.163, 578.808, 19.704, 14.96)","(606.125, 583.836, 26.376, 8.58)","(606.125, 583.836, 26.376, 8.58)","(606.125, 583.836, 26.376, 8.58)","(606.125, 583.836, 26.376, 8.58)","(606.46, 583.993, 20.151, 9.408)","(618.801, 582.857, 17.484, -4.34)","(637.268, 583.997, 21.883, 0.91)","(647.039, 583.968, 14.342, 1.73)","(660.803, 580.462, 13.584, -3.458)","(674.446, 571.915, 19.124, -2.536)","(689.64, 573.515, 13.192, 4.492)","(703.795, 576.341, 15.596, 9.311)","(718.582, 576.315, 17.523, -3.425)","(727.458, 573.711, 8.355, -1.575)","(736.934, 571.822, 14.209, -5.168)","(753.232, 567.757, 18.55, 2.444)","(769.649, 563.96, 14.172, -10.412)","(777.038, 576.304, 2.145, 20.137)","(784.298, 596.516, 10.913, 22.746)","(788.147, 617.547, 0.2, 22.7)","(796.239, 631.95, 10.929, 15.878)","(802.716, 649.76, 10.513, 15.906)","(808.63, 663.736, 3.36, 11.313)","(813.22, 673.358, 3.591, 5.717)","(809.781, 677.552, -6.093, -3.114)","(801.303, 680.569, -10.472, 8.131)","(787.776, 689.297, -17.648, 3.993)","(764.129, 688.328, -30.278, -6.334)","(735.652, 683.118, -30.699, -9.367)","(709.76, 679.993, -24.451, -0.413)","(686.367, 681.246, -24.534, -0.232)","(662.781, 682.108, -21.949, 2.101)","(637.2, 682.918, -25.605, 0.765)","(606.051, 681.849, -38.616, -15.549)","(564.45, 681.802, -27.629, 1.954)","(525.75, 679.314, -31.477, -13.859)","(490.03, 678.835, -21.501, -16.605)","(453.655, 676.409, -47.57, -12.878)",
69,"(347.636, 211.148, 28.611, -3.285)","(374.846, 206.922, 23.603, -2.229)","(402.706, 204.623, 30.872, -0.946)","(430.355, 204.285, 21.83, -0.042)","(453.523, 206.98, 25.843, 0.51)","(476.277, 209.861, 18.749, 2.118)","(497.312, 216.172, 20.123, 4.9)","(523.02, 221.818, 25.095, 4.639)","(549.552, 216.139, 29.738, -8.926)","(576.567, 216.248, 27.886, -0.702)","(604.234, 221.504, 34.139, 1.127)","(627.539, 222.211, 20.54, 0.027)","(652.857, 221.752, 23.598, -4.609)","(679.172, 221.031, 16.641, 12.65)","(705.993, 221.041, 32.864, 1.571)","(730.257, 223.808, 15.417, 10.419)","(747.732, 225.149, 12.122, -2.51)","(765.561, 221.926, 20.129, -8.459)","(790.532, 213.275, 21.635, -12.175)","(808.991, 199.575, 13.906, -13.708)","(814.354, 192.44, 4.177, -1.815)","(816.05, 175.113, 0.768, -25.92)","(812.859, 142.279, -3.073, -36.675)","(803.648, 109.057, -2.355, -26.602)","(804.017, 90.658, -1.709, -3.019)","(813.202, 90.106, 16.352, 2.623)","(812.601, 93.439, -6.039, -1.476)","(811.557, 87.373, -0.202, -11.739)","(808.841, 77.11, -5.375, -12.298)","(800.977, 67.795, -9.413, -0.631)","(786.505, 63.195, -23.425, -11.136)","(762.918, 58.152, -26.909, -5.958)","(736.26, 57.2, -27.087, 2.929)","(707.225, 59.504, -28.819, -0.323)","(678.547, 61.632, -29.039, 3.683)","(644.935, 65.075, -38.626, 8.405)","(610.213, 72.249, -30.298, 6.448)","(577.047, 81.515, -34.29, 8.824)","(545.483, 86.13, -34.279, 4.041)","(504.002, 85.757, -23.685, -13.691)","(466.833, 85.529, -22.27, -7.703)","(430.5, 87.484, -43.86, 13.755)","(394.654, 86.313, -44.402, 8.393)",
70,"(719.661, 227.278, 24.509, -15.503)","(740.865, 215.657, 17.906, -2.373)","(773.822, 207.734, 19.381, -25.187)","(790.706, 186.994, 19.384, -21.384)","(802.196, 149.468, -6.688, -57.464)","(798.953, 106.471, 2.497, -40.642)","(794.617, 74.649, -11.038, -27.776)","(780.427, 60.613, -15.702, -10.283)","(757.507, 57.686, -31.189, -0.979)","(718.414, 58.565, -39.844, 5.352)","(683.379, 61.502, -31.401, 0.184)","(655.46, 63.263, -23.76, 0.902)","(627.144, 65.166, -31.227, -2.65)","(595.642, 64.49, -29.76, 1.788)","(567.522, 64.44, -27.694, 1.09)","(539.081, 63.992, -28.629, 0.845)","(510.713, 64.274, -28.344, 3.649)","(482.121, 66.492, -26.268, 4.167)","(452.651, 69.449, -28.813, 2.844)","(417.997, 72.437, -36.349, 4.523)","(381.371, 74.855, -36.011, 3.019)","(343.358, 77.266, -34.022, 5.066)","(306.308, 78.5, -37.074, -0.727)","(269.359, 79.53, -37.711, 4.081)","(232.587, 80.406, -38.594, -0.277)","(197.679, 80.899, -37.953, -2.194)","(161.865, 76.61, -39.855, -4.624)","(124.11, 84.63, -32.898, 16.126)","(94.561, 105.267, -27.369, 19.733)","(75.712, 123.47, -10.151, 18.227)","(67.373, 142.589, -3.194, 23.439)","(65.051, 170.71, -4.319, 35.758)","(65.796, 203.869, 0.782, 35.2)","(64.484, 234.16, 0.16, 19.9)","(62.222, 258.458, -2.412, 32.303)","(59.182, 288.967, -0.692, 33.372)","(58.096, 317.65, 0.342, 23.679)","(57.565, 337.264, -10.363, 20.385)","(53.068, 347.605, -14.104, 12.208)","(35.862, 367.541, -12.757, 23.489)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)",
