,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
38,"(581.736, 369.361, 33.513, 20.644)","(605.796, 403.886, 19.14, 26.722)","(631.366, 426.308, 32.258, 34.818)","(658.157, 442.106, 37.951, 20.071)","(687.064, 454.323, 47.743, 1.365)","(713.007, 462.904, 36.828, 24.27)","(737.354, 477.226, 6.692, 20.29)","(754.2, 490.009, 0.549, 12.773)","(773.595, 503.674, 31.201, 1.957)","(787.424, 514.986, 20.199, 8.09)","(796.549, 525.545, -1.87, 7.633)","(807.334, 536.96, 26.278, 4.953)","(823.232, 560.086, -3.02, 23.899)","(831.54, 574.911, 17.563, 2.959)","(838.384, 577.964, 7.718, 20.669)","(842.142, 583.957, 14.329, -1.646)","(842.488, 583.981, 20.757, 1.445)","(842.488, 583.981, 20.757, 1.445)","(842.488, 583.981, 20.757, 1.445)","(842.488, 583.981, 20.757, 1.445)","(842.488, 583.981, 20.757, 1.445)","(842.488, 583.981, 20.757, 1.445)","(842.488, 583.981, 20.757, 1.445)","(842.488, 583.981, 20.757, 1.445)","(842.488, 583.981, 20.757, 1.445)","(842.488, 583.981, 20.757, 1.445)","(842.488, 583.981, 20.757, 1.445)","(842.488, 583.981, 20.757, 1.445)","(842.392, 584.0, -5.789, 1.11)","(842.392, 584.0, -5.789, 1.11)","(842.392, 584.0, -5.789, 1.11)","(842.392, 584.0, -5.789, 1.11)","(842.518, 583.997, 7.612, -0.158)","(840.762, 582.582, 25.138, -33.708)","(842.211, 583.498, -52.476, 2.385)","(842.183, 583.858, -24.608, -5.994)","(842.894, 583.574, 4.42, -10.874)","(842.666, 583.903, 43.083, 22.144)","(836.557, 581.925, -2.023, -50.911)","(836.284, 583.086, 28.788, -4.341)","(820.315, 579.494, -82.5, 41.479)","(797.718, 610.378, 22.109, 40.88)","(794.506, 647.704, -1.928, 52.458)","(759.528, 653.678, -35.577, 21.584)","(721.141, 645.384, -42.615, -40.458)","(689.624, 641.075, -30.371, 9.24)","(659.004, 639.027, 13.63, -56.241)","(626.265, 642.591, -68.898, 52.06)","(590.635, 638.854, -71.343, -26.79)","(553.357, 643.716, -84.654, 15.225)","(518.942, 650.838, -7.69, 14.032)","(479.946, 648.733, -87.695, 43.818)","(442.145, 641.983, -72.004, 55.588)",
39,"(681.28, 402.408, 31.166, 24.831)","(709.949, 433.665, 15.48, 16.708)","(736.972, 465.609, 35.25, 23.359)","(757.926, 491.843, 27.95, 22.669)","(775.915, 515.485, 12.157, 13.074)","(787.441, 542.053, -2.721, 47.963)","(798.678, 579.472, 5.006, 14.629)","(805.895, 613.885, 5.826, 44.413)","(811.433, 651.836, -7.136, 22.652)","(795.292, 677.663, -45.293, 44.877)","(752.911, 692.218, -36.366, -6.044)","(704.713, 687.799, -32.002, -12.839)","(663.34, 684.016, -46.644, -6.231)","(623.078, 682.773, -33.256, -7.73)","(581.858, 682.052, -30.117, 14.069)","(541.825, 680.871, -53.55, 6.069)","(502.436, 678.386, -41.276, -5.705)","(462.967, 677.37, -23.793, 9.215)","(422.895, 673.575, -54.287, 8.617)","(381.84, 672.799, -47.107, -9.788)","(340.338, 670.639, -51.601, 9.337)","(300.72, 669.765, -36.357, 9.716)","(262.213, 670.822, -37.793, 13.291)","(227.306, 672.367, -17.676, 14.467)","(192.108, 670.518, -47.785, 4.0)","(153.734, 666.667, -48.592, 14.252)","(126.583, 635.16, -14.651, -45.582)","(110.987, 596.124, -15.545, -44.01)","(98.835, 552.277, -17.391, -47.979)","(89.95, 512.379, -2.633, -49.44)","(82.709, 476.249, -12.619, -35.141)","(79.862, 445.258, -12.119, -21.188)","(79.436, 419.164, 10.094, -38.99)","(73.418, 397.315, -11.021, -25.179)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)",
40,"(317.918, 322.254, 49.769, -17.101)","(356.178, 327.245, 20.12, -1.921)","(390.734, 330.027, 28.69, -19.89)","(425.406, 322.645, 24.531, -18.575)","(460.083, 313.263, 37.069, -17.937)","(492.138, 309.303, 27.732, 2.649)","(523.608, 306.112, 47.729, 9.748)","(555.108, 301.087, 30.666, -18.822)","(588.54, 296.224, 39.332, -12.181)","(618.795, 290.85, 18.904, 0.336)","(650.693, 281.978, 40.789, -10.317)","(676.704, 275.29, 38.457, 4.743)","(702.493, 266.182, 7.941, -24.878)","(727.07, 258.24, 34.65, -15.619)","(748.026, 246.875, 16.071, -19.772)","(770.141, 235.605, 7.825, -10.697)","(783.925, 220.806, 10.234, -22.225)","(798.444, 198.152, 23.248, -43.036)","(807.624, 164.976, -6.448, -42.305)","(803.995, 124.135, -28.614, -24.688)","(797.96, 89.243, -21.606, -26.969)","(783.826, 68.194, -36.629, -0.293)","(752.912, 61.255, -39.732, -14.808)","(715.534, 58.696, -32.209, 3.11)","(679.995, 58.588, -21.027, 18.088)","(643.922, 61.635, -50.557, 0.131)","(609.348, 64.368, -36.952, -8.095)","(572.575, 61.842, -44.786, -2.043)","(534.413, 60.536, -53.651, 0.81)","(498.587, 62.599, -21.524, -7.302)","(468.362, 65.665, -46.594, 0.005)","(429.075, 69.201, -47.841, 2.631)","(390.932, 70.275, -48.237, 11.516)","(352.042, 68.375, -25.923, -5.046)","(310.64, 71.341, -37.665, -32.007)","(271.606, 70.523, -46.588, 47.0)","(238.516, 72.941, -14.36, 5.763)","(201.982, 69.324, -15.398, -44.421)","(163.709, 72.499, -16.087, -12.19)","(126.954, 89.854, -5.783, 55.076)","(106.251, 127.907, -19.697, 52.879)","(90.846, 175.459, -38.194, 30.69)","(87.053, 215.497, 26.049, 91.119)","(79.48, 249.336, 6.186, 22.623)","(76.276, 290.475, -12.642, 56.378)","(71.818, 322.603, 43.265, -15.754)","(56.689, 357.138, -63.989, 50.723)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)",
41,"(620.761, 205.487, 33.932, -11.048)","(658.486, 191.637, 45.64, -28.932)","(693.465, 175.524, 30.901, -16.616)","(718.894, 166.05, 33.297, 2.327)","(734.814, 166.077, 10.561, -3.832)","(750.476, 167.136, 10.588, -15.405)","(759.528, 172.206, -6.204, 20.615)","(768.657, 180.384, -0.583, 18.032)","(780.056, 157.525, -20.528, -34.211)","(772.924, 124.946, 16.057, -38.344)","(779.149, 94.908, -40.112, 6.981)","(745.749, 84.812, -52.762, -13.26)","(699.485, 80.339, -33.861, 0.797)","(654.422, 86.079, -39.522, 7.062)","(616.71, 96.095, -33.358, 24.301)","(582.31, 106.984, -44.859, 25.622)","(552.583, 105.498, -52.08, -5.936)","(514.069, 97.593, -44.811, -15.641)","(478.247, 97.767, -22.004, -1.861)","(439.059, 96.136, -41.437, -16.456)","(400.65, 95.239, -49.871, 11.098)","(359.995, 93.673, -36.695, -2.781)","(320.781, 92.932, -44.063, -12.552)","(278.644, 92.68, -56.143, -5.105)","(239.129, 92.126, -25.703, -10.818)","(200.861, 93.852, -43.825, 15.095)","(170.906, 93.957, -16.617, -4.649)","(134.549, 105.144, -11.401, 54.887)","(124.869, 152.419, -4.153, 58.128)","(122.986, 193.444, 10.137, 40.833)","(119.643, 232.703, -16.566, 38.408)","(116.026, 269.482, 7.898, 45.057)","(110.649, 304.381, -17.617, 44.32)","(105.482, 330.033, -10.298, 39.733)","(100.899, 351.048, -5.802, -20.729)","(89.381, 363.291, -0.723, 15.525)","(64.927, 374.595, -77.616, -48.165)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)",
42,"(571.315, 310.825, 41.763, -4.556)","(612.274, 309.402, 48.482, 2.81)","(645.89, 301.854, 22.863, 4.28)","(677.134, 297.821, 24.497, -7.032)","(703.384, 293.558, 14.781, -20.501)","(728.208, 286.074, 25.976, 2.445)","(749.243, 277.438, 19.274, -1.18)","(771.103, 262.062, 16.7, -32.012)","(787.514, 240.89, 16.164, -46.949)","(797.02, 208.16, 19.666, -39.762)","(807.302, 176.701, -6.543, -25.099)","(803.438, 129.549, 16.812, -21.786)","(807.411, 91.169, 4.895, -55.523)","(791.946, 63.589, -6.696, -21.735)","(758.512, 51.262, -60.328, 7.276)","(708.547, 54.677, -39.038, 8.384)","(657.492, 61.845, -44.1, 20.257)","(609.602, 64.97, -41.191, -1.896)","(567.178, 65.713, -42.16, -5.474)","(524.367, 65.731, -52.481, 12.869)","(480.847, 62.293, -40.849, -3.412)","(438.445, 62.961, -54.372, -9.04)","(400.344, 62.054, -56.308, -4.041)","(359.466, 62.628, -48.714, 0.642)","(319.298, 64.737, -34.601, 16.275)","(281.026, 65.364, -25.714, 2.279)","(242.66, 66.415, -33.114, 15.538)","(207.458, 67.482, -30.389, -16.834)","(171.478, 66.311, -60.096, 7.269)","(128.993, 81.879, -30.766, 43.656)","(94.217, 111.884, -22.498, 30.702)","(75.278, 146.267, 1.372, 26.41)","(67.148, 186.531, -11.197, 58.013)","(63.188, 229.244, -10.564, 46.495)","(60.384, 270.537, -12.808, 18.8)","(62.163, 304.964, 38.19, 27.723)","(61.857, 339.538, 66.332, 69.79)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)",
43,"(262.734, 506.652, 24.701, 9.6)","(298.396, 513.468, 23.008, 0.864)","(329.76, 520.733, 39.216, 5.93)","(360.168, 525.644, 22.768, 18.434)","(393.755, 530.978, 36.002, -0.367)","(424.821, 535.25, 21.543, 15.605)","(453.967, 538.613, 42.711, 11.869)","(482.456, 539.014, 42.438, 0.343)","(508.312, 539.115, 10.688, -10.061)","(532.371, 537.172, 34.773, -2.702)","(553.267, 537.998, 19.39, 8.737)","(577.04, 537.104, 26.176, 13.772)","(601.29, 531.304, 17.744, -14.29)","(626.932, 529.088, 43.326, 2.777)","(651.505, 525.759, 30.818, -17.981)","(675.062, 524.249, 17.087, 15.666)","(695.896, 524.65, 6.679, 11.896)","(712.977, 530.487, 11.321, 11.453)","(728.043, 534.217, 17.748, 9.02)","(743.962, 539.636, 10.491, 8.705)","(759.647, 545.262, 29.43, -6.144)","(769.73, 561.61, 10.832, 29.602)","(777.027, 585.316, 11.889, 20.175)","(784.759, 626.174, 16.557, 47.674)","(782.531, 652.873, -29.435, 6.11)","(739.039, 642.037, -68.701, -13.963)","(693.141, 638.469, -51.434, -3.539)","(670.214, 636.138, -34.516, 6.589)","(647.824, 636.316, -45.906, -12.389)","(628.266, 636.041, -23.898, -5.373)","(610.078, 636.013, -46.25, -1.036)","(578.327, 636.208, -26.714, 1.376)","(544.307, 637.099, -42.498, -12.966)","(506.283, 638.339, -36.906, -2.688)","(469.071, 639.817, -52.157, -0.365)","(433.211, 644.166, -36.832, -0.629)","(394.7, 646.984, -34.861, 12.122)","(349.247, 651.176, -76.617, 14.466)","(305.546, 650.701, -25.058, -48.191)","(269.702, 656.626, -96.128, -31.359)","(230.076, 663.389, -32.907, 6.57)","(192.634, 664.488, -39.652, -44.1)","(146.283, 666.584, -16.74, 24.603)","(129.794, 620.343, 34.238, 0.5)","(125.211, 583.846, -63.708, 10.516)","(112.927, 545.29, 19.338, -5.134)","(98.75, 512.627, -60.087, -68.36)","(93.317, 472.975, -57.163, -24.217)","(84.188, 444.389, -15.545, 21.483)","(76.863, 425.431, 30.688, 41.757)","(70.515, 397.51, 22.017, -62.028)","(None, None, None, None)","(None, None, None, None)",
44,"(538.744, 551.663, 34.257, -5.411)","(580.764, 555.422, 33.54, 8.103)","(616.344, 560.167, 44.555, -13.667)","(646.17, 552.973, 29.111, -29.204)","(679.703, 549.601, 33.199, -2.691)","(709.773, 547.443, 20.072, 8.777)","(745.026, 548.1, 38.454, 17.069)","(772.004, 562.071, 4.48, 23.154)","(776.067, 607.542, -0.783, 61.007)","(773.547, 642.378, 19.146, 27.34)","(773.173, 664.92, 23.405, 5.863)","(720.432, 654.842, -37.963, 0.389)","(672.108, 642.423, -56.074, 4.998)","(628.851, 637.531, -34.047, -8.603)","(584.379, 636.022, -47.564, -8.322)","(567.887, 636.492, -41.377, 1.957)","(541.474, 636.048, -38.603, 1.067)","(518.048, 636.222, -36.452, 7.465)","(494.337, 636.2, -71.263, -7.385)","(457.223, 636.241, -33.163, 10.581)","(418.841, 636.614, -47.097, -15.537)","(378.56, 636.027, -66.623, -8.348)","(334.594, 637.096, -36.567, -3.267)","(294.237, 639.534, -39.651, -8.061)","(254.829, 642.247, -52.677, -8.865)","(221.617, 653.439, -24.54, 30.769)","(183.763, 657.898, -35.051, 12.584)","(144.054, 661.789, -31.36, -41.506)","(129.132, 619.839, -19.737, -41.495)","(125.786, 576.734, 8.205, -46.741)","(120.748, 537.559, -8.124, -50.186)","(112.897, 498.694, -16.564, -45.365)","(106.492, 460.051, -0.676, -30.211)","(100.609, 427.88, -1.13, -36.207)","(93.806, 396.772, -18.39, -28.376)","(61.136, 379.384, -44.118, -9.131)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)",
45,"(740.031, 440.624, 42.201, 39.631)","(765.883, 474.391, 7.238, 40.667)","(789.66, 500.523, 10.994, 24.291)","(804.368, 528.666, -9.675, 38.892)","(814.983, 554.004, 29.408, 28.507)","(817.407, 580.584, -6.686, 8.636)","(811.276, 624.44, 4.857, 49.242)","(808.497, 663.733, -25.946, 25.292)","(782.41, 683.655, -48.723, 14.331)","(737.59, 691.058, -50.181, 8.463)","(694.902, 685.7, -31.674, -19.401)","(650.106, 684.24, -35.747, 3.887)","(607.717, 683.541, -51.783, 11.231)","(561.936, 682.598, -35.744, 5.862)","(521.304, 682.057, -48.045, 12.983)","(482.685, 680.008, -41.152, 10.996)","(441.659, 680.298, -45.11, -11.416)","(399.045, 679.665, -32.477, 12.608)","(359.142, 679.858, -32.002, 4.844)","(317.946, 678.949, -49.574, 7.02)","(275.595, 678.197, -34.426, -17.262)","(239.725, 676.677, -41.505, -0.706)","(202.767, 676.032, -45.128, 13.419)","(163.503, 671.152, -53.071, -12.868)","(124.436, 643.872, -26.96, -49.683)","(101.977, 602.352, -29.316, -31.312)","(84.383, 561.835, -27.486, -53.567)","(69.024, 522.955, -3.283, -31.051)","(56.523, 483.988, -1.168, -28.005)","(48.769, 451.723, 9.447, -23.027)","(47.123, 432.886, 12.286, -16.294)","(52.108, 420.813, 20.272, -16.845)","(52.616, 390.934, -24.39, -32.014)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)",
46,"(707.8, 208.41, 31.343, -14.725)","(738.99, 192.33, 43.314, -6.517)","(762.861, 187.173, 7.805, -16.259)","(775.564, 186.547, 4.113, 22.752)","(773.231, 141.413, 7.586, -45.331)","(773.068, 109.495, -13.298, -30.869)","(765.862, 90.568, -54.65, -4.748)","(713.419, 94.148, -37.25, 8.019)","(672.52, 99.563, -53.583, 18.028)","(635.734, 105.294, -51.43, -5.647)","(597.398, 113.531, -37.569, 1.464)","(577.219, 113.994, -15.172, 4.17)","(556.653, 108.627, -13.764, -2.929)","(511.639, 98.53, -57.279, 6.81)","(471.054, 97.977, -30.983, -15.156)","(427.992, 98.513, -48.144, 16.279)","(382.852, 98.889, -56.38, -3.291)","(341.859, 97.535, -48.652, -5.498)","(300.11, 95.46, -27.171, 3.425)","(260.682, 92.009, -37.042, 1.459)","(221.137, 86.606, -27.977, -12.612)","(181.944, 86.578, -39.036, -11.889)","(141.386, 83.856, -41.315, 31.441)","(119.095, 122.452, -15.321, 48.205)","(114.5, 165.663, 7.61, 54.598)","(112.938, 209.472, -6.652, 53.104)","(110.154, 252.064, 2.758, 30.63)","(109.881, 288.461, -7.86, 44.059)","(104.015, 323.329, 9.887, 41.629)","(97.837, 353.063, -23.335, 9.145)","(83.962, 370.898, -14.942, -1.362)","(47.341, 376.42, -68.431, 11.874)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)",
47,"(476.377, 478.567, 30.572, 0.688)","(510.978, 489.379, 33.632, 6.12)","(547.811, 500.724, 18.78, -12.18)","(580.131, 512.119, 36.751, 4.186)","(614.876, 523.133, 22.349, 16.311)","(649.075, 529.306, 14.654, 4.953)","(677.4, 536.584, 37.52, 17.819)","(706.063, 542.824, 40.777, 4.394)","(736.92, 546.798, 30.764, 7.956)","(759.823, 553.62, 24.169, -5.276)","(778.932, 581.305, 18.589, 39.129)","(783.226, 624.347, 14.784, 52.837)","(777.167, 652.923, -42.286, -11.053)","(726.49, 653.221, -54.062, -2.873)","(692.06, 643.695, -23.807, 6.285)","(654.037, 639.875, -35.572, -18.549)","(622.713, 638.96, -43.181, -6.637)","(598.488, 636.11, -27.816, -6.408)","(575.528, 636.3, -48.675, 11.604)","(542.918, 636.431, -46.304, 0.799)","(507.529, 636.223, -54.585, 4.515)","(462.747, 638.869, -42.675, 12.963)","(424.145, 640.749, -38.448, -10.143)","(384.783, 643.141, -34.065, 0.336)","(344.125, 646.862, -31.722, 7.708)","(301.232, 651.623, -31.972, 15.044)","(263.812, 654.061, -21.871, -10.326)","(229.688, 658.978, -42.662, -5.023)","(193.896, 667.671, -30.625, 8.553)","(160.424, 666.206, -35.371, -6.679)","(131.577, 641.086, -22.521, -31.932)","(117.673, 598.366, -0.656, -32.303)","(110.466, 555.002, -20.246, -40.558)","(105.807, 516.024, -4.372, -55.795)","(105.061, 478.329, 2.992, -44.4)","(99.355, 443.957, -13.299, -32.065)","(94.016, 421.519, 7.181, -14.771)","(88.527, 400.404, -51.079, 0.442)","(66.344, 391.036, -60.914, 37.463)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)",
48,"(520.236, 261.711, 53.373, 0.507)","(564.77, 250.63, 24.707, 10.57)","(608.022, 244.333, 43.237, -20.089)","(650.522, 236.597, 39.643, -22.245)","(694.081, 227.664, 40.806, -8.801)","(727.853, 217.805, 17.3, -0.924)","(761.655, 212.425, 24.999, -29.453)","(786.589, 182.92, 33.239, -37.998)","(793.929, 134.841, 8.854, -24.422)","(791.941, 95.785, -48.976, -7.637)","(750.376, 82.05, -49.244, -26.031)","(706.75, 79.513, -45.539, 5.494)","(664.308, 87.8, -53.508, -6.003)","(620.372, 97.545, -37.269, 15.611)","(582.142, 99.032, -40.76, -13.555)","(545.224, 93.189, -46.149, -15.516)","(504.546, 86.472, -35.544, -16.782)","(463.02, 83.69, -45.987, -13.001)","(421.735, 85.441, -51.038, 9.011)","(382.283, 85.073, -39.474, -16.501)","(343.79, 87.779, -22.365, -3.692)","(303.502, 90.121, -25.622, -4.42)","(261.877, 91.199, -41.56, 0.802)","(226.263, 88.562, -31.398, 1.639)","(186.455, 90.866, -40.252, 14.385)","(145.448, 82.536, -30.625, 15.524)","(118.544, 118.964, -18.417, 51.304)","(108.445, 161.236, 4.512, 49.441)","(103.994, 201.709, 4.158, 49.335)","(101.403, 239.795, -15.929, 36.475)","(95.029, 276.078, 11.075, 40.957)","(90.691, 314.331, -4.011, 23.348)","(86.254, 343.581, -2.707, 14.028)","(83.802, 364.269, 1.895, 23.883)","(59.145, 372.597, -41.795, 10.111)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)",
49,"(639.894, 391.194, 34.116, 28.947)","(664.201, 410.93, 19.919, 8.209)","(691.566, 428.809, 28.572, 18.412)","(717.809, 450.414, 31.1, 35.061)","(746.454, 471.147, 13.527, 16.42)","(766.733, 491.929, 12.577, 33.422)","(788.436, 526.766, 1.236, 23.916)","(795.019, 577.86, 23.864, 40.389)","(798.527, 619.95, 8.979, 48.239)","(802.582, 654.13, -2.854, 24.178)","(794.06, 668.475, -11.455, 20.2)","(765.069, 683.888, -27.786, 12.748)","(720.371, 688.044, -60.577, 4.732)","(675.308, 684.57, -44.107, -17.776)","(633.956, 683.119, -29.408, -12.711)","(596.673, 684.873, -48.283, 13.977)","(556.98, 683.28, -28.679, -5.072)","(516.85, 681.828, -27.575, 16.544)","(474.266, 681.45, -46.628, -14.907)","(428.973, 679.33, -52.73, -8.491)","(385.08, 676.777, -48.589, -12.846)","(343.649, 676.276, -39.34, 7.227)","(306.027, 676.105, -41.61, -4.495)","(272.059, 677.259, -31.959, 10.204)","(232.782, 676.816, -44.816, 12.662)","(192.463, 677.14, -37.472, -1.299)","(145.818, 668.466, -22.383, -54.984)","(114.586, 634.711, -12.342, -26.05)","(92.065, 595.646, -11.835, -34.252)","(74.771, 560.795, -18.321, -22.493)","(62.315, 522.777, -21.837, -31.641)","(52.636, 490.015, -20.398, -22.352)","(46.347, 458.745, 5.446, -35.826)","(46.363, 439.286, 1.892, -22.203)","(49.179, 426.905, 21.461, -25.079)","(55.573, 397.32, -19.783, -12.186)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)",
50,"(568.556, 176.006, 37.823, -5.82)","(605.498, 166.018, 24.842, 0.736)","(621.33, 166.012, 28.385, 0.652)","(623.101, 166.012, 39.806, -0.162)","(627.081, 166.023, 54.671, -7.955)","(641.096, 166.007, 41.99, -0.859)","(655.181, 166.036, 45.144, -11.157)","(669.314, 166.072, 35.442, -15.763)","(670.308, 166.0, 12.662, -0.036)","(671.927, 166.043, 4.372, -2.677)","(672.315, 166.038, 15.114, 1.98)","(674.194, 166.223, -5.007, 7.944)","(678.494, 166.058, 4.993, -9.505)","(682.113, 166.01, 22.525, -3.804)","(682.465, 166.012, -20.013, -4.639)","(690.297, 166.471, 12.66, -10.795)","(706.311, 173.771, 19.26, 1.346)","(724.756, 192.043, 36.854, 11.896)","(742.146, 207.901, 4.895, 4.643)","(763.846, 215.761, 12.725, -4.93)","(775.018, 204.309, 3.231, -30.58)","(779.514, 179.556, 13.963, -45.08)","(778.47, 142.734, 18.394, -45.298)","(787.349, 118.123, 17.602, -20.685)","(782.597, 94.267, -39.679, -1.873)","(751.255, 78.55, -48.986, -20.686)","(713.166, 70.147, -32.367, 0.065)","(674.297, 73.327, -50.964, 14.635)","(640.0, 78.508, -22.794, -7.931)","(606.499, 81.404, -22.599, -8.444)","(574.243, 77.654, -26.005, -10.029)","(542.015, 73.6, -34.931, -0.392)","(508.784, 73.605, -45.37, -4.376)","(473.882, 73.856, -26.937, -9.728)","(439.232, 73.042, -35.607, -8.773)","(404.233, 74.511, -38.965, -10.241)","(368.762, 75.472, -27.599, 13.38)","(332.473, 77.83, -44.979, 11.182)","(295.789, 80.714, 5.45, 0.333)","(257.996, 79.881, -90.887, 19.148)","(224.069, 77.547, -38.083, -26.954)","(186.931, 78.096, -72.805, 3.601)","(145.042, 77.242, -6.47, 55.573)","(122.526, 115.098, -19.108, 24.933)","(107.743, 150.648, -23.898, 74.335)","(98.172, 187.018, -27.076, 46.693)","(92.176, 224.273, -5.361, 88.252)","(80.332, 262.37, -15.964, 54.035)","(72.3, 295.252, -24.131, 10.632)","(75.847, 329.268, 24.139, -20.868)","(62.087, 361.381, -46.175, 4.021)","(None, None, None, None)","(None, None, None, None)",
51,"(287.07, 435.861, 21.327, 6.278)","(321.291, 447.315, 34.419, 8.376)","(355.076, 459.257, 44.716, -3.252)","(382.267, 466.489, 27.368, 15.873)","(410.712, 472.242, 44.625, 15.07)","(439.948, 474.103, 48.354, -3.46)","(472.839, 477.691, 46.675, 12.649)","(506.136, 481.49, 31.446, -0.635)","(542.039, 485.014, 26.036, 17.738)","(577.746, 491.021, 31.661, -2.293)","(614.937, 496.516, 41.582, 8.249)","(644.69, 500.735, 19.717, 10.945)","(674.724, 505.853, 25.158, 15.667)","(703.774, 511.329, 35.25, -1.107)","(733.114, 520.026, 28.186, -2.015)","(759.787, 529.485, 32.891, 7.37)","(775.623, 550.773, 4.278, 32.607)","(785.492, 575.66, 5.138, 26.196)","(791.445, 616.702, -3.998, 50.002)","(799.21, 637.214, -11.922, 27.552)","(782.794, 651.609, -37.853, 5.13)","(730.799, 653.926, -53.276, 5.833)","(686.703, 651.79, -41.999, -20.029)","(653.801, 645.592, -34.245, -12.038)","(620.24, 641.224, -31.064, 10.911)","(584.507, 638.454, -21.481, -8.767)","(550.006, 639.082, -27.219, -0.049)","(515.477, 640.96, -46.745, 6.02)","(480.051, 643.373, -39.687, -16.224)","(443.124, 644.956, -36.87, 10.425)","(409.008, 644.726, -35.481, 12.251)","(373.706, 646.962, -29.647, 5.181)","(337.754, 648.018, -41.339, -3.501)","(304.168, 650.85, -42.45, 12.175)","(270.723, 654.167, -44.309, -0.37)","(238.969, 658.662, -37.292, 20.645)","(209.472, 663.821, -31.424, 0.556)","(176.848, 665.931, -23.208, 4.593)","(141.304, 651.146, 3.783, -31.562)","(126.436, 610.482, -40.925, -79.686)","(124.228, 575.013, -23.34, -4.151)","(112.003, 533.316, -57.854, -34.318)","(100.461, 502.354, -29.958, -16.975)","(98.39, 465.268, 14.615, -65.366)","(96.406, 430.668, -38.519, -43.527)","(87.08, 403.485, -35.628, -61.235)","(82.683, 383.713, -67.607, -14.068)","(38.385, 373.591, -105.805, -51.454)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)",
