,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
63,"(708.556, 314.817, 18.71, -2.357)","(728.961, 309.523, 18.571, -4.904)","(750.194, 303.849, 21.067, -3.86)","(769.872, 297.739, 16.22, -2.297)","(788.772, 293.678, 16.086, -6.628)","(798.339, 289.16, 6.943, -3.909)","(805.853, 282.966, 4.438, -10.271)","(812.247, 275.923, 5.451, -6.595)","(817.498, 269.767, 1.896, -3.825)","(822.521, 262.987, 8.285, -10.181)","(830.112, 260.329, 3.535, 7.002)","(823.667, 265.393, -7.237, 2.595)","(822.642, 259.654, 4.539, -11.012)","(824.514, 249.985, 4.079, -7.099)","(825.673, 242.625, -0.385, -2.762)","(826.245, 238.891, -1.305, -0.63)","(824.539, 237.385, -5.103, -3.47)","(820.525, 232.777, -3.895, -5.373)","(813.529, 227.022, -7.095, -10.101)","(807.132, 213.963, -2.212, -9.761)","(818.886, 200.363, 15.702, -8.463)","(828.353, 195.077, -0.48, -11.307)","(829.771, 191.004, 1.219, -1.737)","(832.661, 192.69, 4.269, 1.388)","(833.025, 189.406, -2.152, -1.246)","(834.228, 189.27, 2.19, 1.433)","(835.719, 188.163, 3.559, -1.896)","(834.391, 189.281, -1.171, -0.328)","(834.592, 189.108, 2.178, -2.609)","(834.996, 187.584, 3.53, -0.199)","(837.519, 189.098, -2.197, -0.49)","(834.64, 190.613, -4.698, -4.871)","(827.57, 185.923, -12.389, -5.793)","(817.53, 179.819, -27.521, -7.222)","(805.149, 150.783, -2.466, -55.215)","(800.406, 107.418, -11.42, -54.378)","(781.166, 79.814, -44.375, -19.354)"
64,"(229.141, 412.529, 16.648, 4.114)","(244.368, 413.321, 16.806, -0.885)","(263.364, 415.306, 18.533, -1.348)","(283.123, 415.901, 18.14, 2.504)","(304.555, 417.18, 22.721, 1.415)","(326.665, 418.933, 25.673, 6.005)","(349.12, 421.813, 23.548, 2.497)","(372.01, 425.633, 19.404, 3.677)","(394.715, 430.033, 24.602, 2.97)","(417.4, 434.369, 25.928, 4.679)","(440.34, 438.676, 24.936, 1.456)","(463.288, 443.004, 24.326, 7.482)","(486.266, 447.121, 22.482, 3.556)","(508.776, 451.073, 21.353, 4.051)","(530.571, 453.988, 22.854, 3.827)","(552.16, 457.655, 18.242, 2.466)","(573.699, 460.635, 21.333, 1.675)","(594.344, 463.906, 18.358, 4.783)","(613.011, 466.988, 20.415, 2.02)","(631.715, 470.395, 16.603, 4.716)","(649.848, 474.032, 15.653, 1.938)","(667.07, 477.468, 18.722, 2.343)","(683.533, 481.398, 13.313, 4.891)","(698.6, 484.848, 13.129, 2.224)","(712.211, 487.932, 9.499, 3.412)","(722.536, 489.594, 8.354, 1.977)","(731.687, 492.521, 9.155, 7.225)","(741.04, 496.378, 6.402, 1.888)","(751.166, 499.957, 10.737, 1.664)","(759.287, 503.277, 9.46, 4.678)","(767.017, 508.034, 7.267, 6.214)","(775.299, 512.203, 10.726, 3.182)","(783.056, 514.925, 6.219, 2.347)","(790.078, 533.169, 1.219, 22.909)","(789.355, 555.79, -16.739, 37.337)","(783.83, 576.633, -13.461, 33.324)","(780.713, 598.874, -13.921, 12.057)"
65,"(731.685, 496.172, 31.879, 20.902)","(758.133, 513.647, 25.181, 10.859)","(778.936, 539.251, 12.435, 32.019)","(789.909, 583.806, 3.222, 62.029)","(789.695, 629.869, 2.179, 44.044)","(776.765, 660.634, -31.299, 15.544)","(738.787, 670.309, -40.837, 3.893)","(697.72, 670.304, -41.249, -0.573)","(659.104, 671.616, -35.565, 3.429)","(620.267, 675.55, -43.127, 2.608)","(582.527, 678.285, -37.605, -0.333)","(545.29, 679.561, -36.825, 1.292)","(506.542, 676.728, -41.288, -8.205)","(465.383, 673.285, -40.826, -2.804)","(426.887, 673.777, -33.494, 0.821)","(391.441, 674.629, -38.573, -2.041)","(355.421, 673.976, -35.652, -1.888)","(318.314, 674.89, -35.048, 4.15)","(281.903, 676.141, -36.131, 2.581)","(245.183, 677.234, -35.564, 1.65)","(212.082, 680.033, -32.404, 9.613)","(183.459, 683.372, -20.553, -0.604)","(162.58, 673.544, -39.132, -16.926)","(125.09, 653.844, -30.925, -25.684)","(97.58, 624.651, -24.841, -25.217)","(77.58, 600.003, -19.177, -24.068)","(61.672, 575.048, -10.869, -25.556)","(48.802, 551.246, -14.221, -21.32)","(46.13, 545.884, -13.967, -20.755)","(46.13, 545.884, -13.967, -20.755)","(46.13, 545.884, -13.967, -20.755)","(46.13, 545.884, -13.967, -20.755)","(46.13, 545.884, -13.967, -20.755)","(46.13, 545.884, -13.967, -20.755)","(46.061, 544.161, 0.637, -25.045)","(46.038, 540.006, 1.224, -39.897)","(46.007, 535.391, -2.424, -32.562)"
66,"(615.582, 258.146, 19.099, -11.474)","(635.126, 246.586, 16.075, -9.613)","(663.411, 236.427, 25.264, -6.76)","(688.084, 230.532, 19.852, -3.592)","(703.324, 224.122, 20.384, 1.154)","(724.612, 220.876, 47.845, 9.924)","(752.628, 218.386, 17.63, -0.41)","(777.054, 211.593, 11.409, -17.848)","(798.367, 189.061, 30.179, -35.184)","(820.936, 159.756, 18.876, -18.534)","(823.933, 157.003, 19.026, -17.295)","(823.933, 157.003, 19.026, -17.295)","(823.988, 139.678, 1.913, -39.3)","(819.632, 129.223, -12.765, -7.474)","(810.635, 117.613, 3.225, -20.425)","(820.136, 81.894, 0.581, -21.456)","(821.744, 71.578, 1.811, 2.16)","(822.061, 69.164, -4.729, 1.659)","(818.424, 68.854, -0.09, -1.108)","(816.449, 67.852, 0.865, -0.031)","(810.013, 69.568, -10.598, -0.69)","(803.278, 66.409, -4.701, -0.095)","(794.535, 63.423, -14.187, -0.886)","(780.508, 60.979, -12.881, -4.903)","(765.993, 60.688, -18.011, -3.433)","(747.806, 61.123, -20.156, 2.433)","(730.462, 61.579, -20.169, 1.327)","(712.741, 62.173, -19.635, 3.519)","(696.15, 63.159, -17.342, -1.642)","(680.113, 64.4, -16.247, -0.719)","(657.996, 63.05, -27.016, -2.174)","(628.928, 63.529, -34.198, 6.495)","(594.187, 68.854, -34.945, 5.425)","(562.852, 74.633, -31.634, 3.401)","(523.162, 79.728, -52.185, 15.047)","(482.815, 80.238, -26.319, 4.952)","(442.882, 79.327, -46.976, -13.613)"
67,"(231.108, 235.121, 5.797, 4.441)","(241.537, 239.397, 10.08, 1.117)","(255.312, 240.706, 16.847, -1.914)","(269.661, 240.539, 12.995, -0.332)","(285.39, 239.468, 16.655, 1.308)","(303.346, 238.532, 15.386, -3.965)","(322.384, 235.857, 23.195, -6.898)","(344.169, 231.933, 24.711, -4.673)","(366.07, 227.842, 20.35, -4.69)","(385.764, 225.71, 18.861, 0.092)","(407.408, 221.676, 20.916, -5.938)","(429.858, 217.768, 19.21, -2.22)","(451.978, 213.696, 23.183, -6.647)","(472.763, 210.364, 18.377, -3.201)","(492.025, 206.732, 17.759, -1.914)","(511.072, 203.106, 15.637, -3.457)","(529.837, 199.476, 19.665, -2.743)","(546.923, 197.513, 16.644, 2.089)","(563.193, 197.364, 16.319, 1.725)","(579.697, 197.073, 14.611, -2.486)","(597.091, 197.95, 18.627, -0.448)","(612.777, 199.851, 17.01, 4.951)","(629.22, 200.872, 16.376, 3.325)","(643.477, 201.451, 14.323, 2.231)","(656.343, 200.903, 10.983, -2.457)","(667.371, 200.808, 7.348, 0.923)","(677.411, 200.525, 7.51, 2.649)","(686.215, 199.733, 4.532, 2.06)","(693.799, 200.931, 8.256, 1.985)","(698.994, 202.017, 4.02, 4.611)","(704.41, 204.314, 5.279, 2.38)","(708.614, 207.394, 5.984, 0.689)","(713.993, 211.198, 8.089, 5.845)","(720.367, 214.956, 7.541, 3.907)","(735.853, 215.811, 33.013, -0.918)","(760.01, 216.125, 16.907, 8.619)","(772.662, 205.883, 13.204, -12.173)"
68,"(617.75, 167.009, 17.942, -7.924)","(619.966, 166.043, 16.458, -5.698)","(619.966, 166.043, 16.458, -5.698)","(619.966, 166.043, 16.458, -5.698)","(619.966, 166.043, 16.458, -5.698)","(619.966, 166.043, 16.458, -5.698)","(619.966, 166.043, 16.458, -5.698)","(619.966, 166.043, 16.458, -5.698)","(622.488, 166.005, 47.561, -0.009)","(622.488, 166.005, 47.561, -0.009)","(622.488, 166.005, 47.561, -0.009)","(622.488, 166.005, 47.561, -0.009)","(631.499, 168.425, 11.113, 8.691)","(645.067, 171.868, 19.19, 6.945)","(664.1, 176.806, 20.005, 5.032)","(678.817, 185.955, 15.424, 16.72)","(701.653, 207.215, 22.143, 23.854)","(723.29, 214.364, 18.971, -2.958)","(742.594, 217.789, 21.846, 0.754)","(769.766, 217.206, 26.278, -4.33)","(784.566, 215.785, 7.349, -1.078)","(793.233, 209.899, 4.576, -7.015)","(790.265, 198.677, 0.248, -23.973)","(787.163, 186.443, -3.582, -1.269)","(786.949, 176.051, -3.495, -16.709)","(790.491, 147.535, 4.273, -51.72)","(790.617, 106.218, -1.981, -39.529)","(778.753, 90.273, -19.742, -12.906)","(757.088, 81.689, -23.399, -5.679)","(733.938, 80.606, -24.996, 1.911)","(715.472, 82.369, -18.241, 4.063)","(699.359, 83.131, -15.678, 1.729)","(680.182, 77.881, -25.092, -8.016)","(648.445, 66.202, -34.57, -5.029)","(613.201, 66.04, -65.006, 17.209)","(565.964, 72.567, -44.786, 20.409)","(523.789, 76.232, -51.078, 8.649)"
69,"(283.593, 331.255, 3.718, -1.83)","(290.97, 329.771, 13.095, -2.132)","(304.915, 325.705, 15.971, 0.3)","(320.321, 322.891, 12.366, -4.257)","(336.237, 321.25, 15.481, -2.408)","(352.828, 319.593, 15.997, -0.187)","(370.179, 317.573, 18.711, -4.541)","(387.531, 315.551, 14.209, 1.09)","(405.329, 312.884, 20.249, -1.966)","(423.588, 310.239, 16.379, -3.955)","(441.936, 307.531, 15.231, -1.276)","(460.202, 304.396, 14.879, -4.8)","(478.736, 300.88, 19.679, -2.835)","(498.235, 297.4, 18.353, -7.979)","(519.178, 292.625, 20.106, -4.228)","(537.852, 289.283, 16.417, -3.651)","(556.021, 286.303, 19.751, -5.194)","(574.463, 282.42, 20.472, -4.826)","(592.7, 279.056, 15.757, -3.525)","(610.127, 275.689, 17.599, -5.914)","(627.348, 272.396, 15.451, -6.765)","(642.465, 269.814, 12.551, -1.324)","(657.117, 267.988, 12.506, -0.681)","(670.221, 265.815, 11.146, -4.425)","(682.339, 264.389, 10.729, -0.677)","(692.903, 262.733, 9.648, -0.175)","(702.199, 262.059, 8.464, 2.012)","(711.089, 262.238, 5.503, -0.431)","(721.063, 263.73, 8.536, 1.446)","(729.514, 261.909, 11.432, -5.574)","(738.602, 259.488, 11.603, -2.991)","(747.567, 256.412, 7.511, -0.201)","(758.05, 253.684, 14.254, -0.336)","(769.369, 249.649, 11.031, -4.426)","(782.417, 243.143, 14.536, -10.924)","(794.089, 229.52, 4.128, -21.632)","(807.363, 202.435, 4.244, -20.284)"
70,"(321.391, 461.123, 27.088, 11.146)","(355.969, 466.653, 36.282, 4.677)","(388.517, 474.377, 28.35, 7.745)","(417.642, 479.935, 29.723, 5.043)","(442.576, 481.096, 20.232, -3.738)","(462.309, 482.922, 20.637, -0.199)","(480.852, 484.483, 18.476, 1.222)","(499.505, 485.081, 15.044, 2.336)","(517.903, 484.27, 18.039, -3.717)","(536.824, 483.415, 21.457, -2.495)","(556.23, 483.163, 17.519, 2.834)","(575.948, 482.369, 22.181, 1.642)","(597.073, 481.804, 17.878, 1.878)","(615.876, 481.153, 16.302, 1.19)","(633.516, 479.987, 16.27, -3.743)","(653.505, 480.289, 19.652, -0.098)","(673.934, 481.593, 19.935, 2.697)","(691.459, 483.333, 15.608, 4.541)","(706.106, 483.837, 13.62, 2.109)","(719.509, 484.934, 19.036, 5.54)","(735.04, 487.194, 14.329, 2.319)","(745.797, 487.872, 11.685, 3.66)","(757.828, 491.004, 11.916, 2.031)","(767.834, 495.354, 6.549, 7.868)","(776.484, 500.724, 5.838, 6.682)","(785.723, 504.309, 9.438, 0.376)","(794.391, 507.251, 3.566, 3.327)","(799.145, 513.508, 3.722, 10.519)","(800.905, 523.488, -3.105, 12.147)","(800.818, 531.932, 0.995, 2.169)","(803.931, 542.177, 1.349, 14.134)","(804.88, 556.426, -2.979, 15.386)","(800.373, 573.741, -5.393, 22.607)","(792.52, 600.131, 1.865, 22.848)","(795.707, 620.972, 4.13, 21.533)","(804.394, 641.781, 9.146, 22.806)","(803.123, 663.462, -8.47, 21.058)"
71,"(682.738, 583.975, 31.855, 17.791)","(682.738, 583.975, 31.855, 17.791)","(682.738, 583.975, 31.855, 17.791)","(682.738, 583.975, 31.855, 17.791)","(682.738, 583.975, 31.855, 17.791)","(682.738, 583.975, 31.855, 17.791)","(682.738, 583.975, 31.855, 17.791)","(682.738, 583.975, 31.855, 17.791)","(689.288, 582.458, 20.439, -8.345)","(694.587, 583.989, 14.108, 8.231)","(694.587, 583.989, 14.108, 8.231)","(703.149, 583.934, 31.221, 1.309)","(705.936, 583.983, 36.985, 1.779)","(713.974, 582.975, 12.133, -1.333)","(724.85, 577.46, 8.974, -10.802)","(732.416, 580.598, 4.299, 1.969)","(734.208, 582.542, 7.699, 4.366)","(739.608, 580.348, 0.106, 0.462)","(743.055, 571.062, 28.186, -9.114)","(758.408, 570.89, 8.168, 4.661)","(763.823, 571.342, 5.473, -4.099)","(776.02, 565.013, 13.621, 24.298)","(785.121, 584.664, 5.342, 18.263)","(787.496, 609.33, 9.457, 22.168)","(796.481, 628.965, 6.208, 15.102)","(799.964, 645.991, -1.638, 23.325)","(793.98, 656.356, -8.608, 4.419)","(787.494, 669.127, -9.432, 11.547)","(771.345, 681.689, -19.77, 11.563)","(747.063, 687.824, -25.592, 0.51)","(716.556, 685.584, -30.513, -4.043)","(688.676, 681.632, -25.993, -2.617)","(659.661, 681.477, -32.26, 6.029)","(627.679, 685.256, -32.462, -0.509)","(591.686, 684.347, -36.528, -2.696)","(554.77, 682.289, -34.811, -2.63)","(519.283, 680.376, -56.322, -9.963)"
72,"(392.754, 343.507, 28.984, 7.516)","(420.149, 341.761, 21.34, 1.647)","(442.364, 340.317, 18.699, 1.597)","(466.151, 340.152, 22.188, -7.94)","(491.523, 337.74, 23.124, 0.587)","(515.586, 337.816, 24.743, 0.431)","(536.381, 335.881, 20.027, 0.069)","(555.864, 330.774, 15.664, -8.965)","(574.375, 325.332, 19.705, -5.306)","(593.548, 319.771, 17.227, -7.468)","(612.138, 314.107, 18.05, -2.472)","(630.808, 307.806, 15.194, -6.602)","(651.039, 300.712, 16.246, -7.998)","(668.73, 294.004, 13.968, -6.818)","(681.351, 287.02, 10.912, -7.863)","(699.99, 275.857, 17.16, -14.072)","(716.144, 268.132, 11.997, -7.079)","(728.114, 265.839, 10.046, -1.85)","(744.526, 259.728, 14.257, 2.778)","(753.095, 260.223, 5.204, -2.165)","(758.616, 258.566, 11.767, -8.435)","(767.249, 249.237, 8.097, -13.133)","(776.446, 237.3, 10.507, -10.051)","(785.072, 227.394, 6.535, -12.871)","(790.613, 215.468, 7.726, -15.035)","(794.667, 197.961, 4.688, -20.538)","(793.364, 176.698, -0.041, -23.648)","(794.648, 140.225, -4.619, -37.19)","(791.628, 106.352, 0.162, -28.877)","(780.777, 90.824, -11.262, -8.687)","(766.121, 82.81, -15.971, -8.309)","(745.5, 76.001, -27.808, -1.829)","(720.813, 75.14, -24.204, 4.71)","(700.593, 78.855, -20.051, 3.654)","(675.054, 77.54, -34.44, -7.623)","(636.071, 65.928, -45.297, -2.666)","(599.231, 67.629, -42.734, 5.973)"
73,"(643.06, 284.607, 23.964, -9.345)","(671.873, 268.19, 27.04, -17.316)","(701.868, 251.709, 36.67, -17.914)","(728.554, 242.067, 18.937, -7.537)","(748.271, 232.354, 17.076, -11.888)","(765.491, 220.249, 14.626, -12.49)","(782.233, 201.332, 10.226, -24.108)","(792.621, 169.171, -1.374, -15.392)","(790.377, 140.32, -11.053, -35.268)","(777.552, 125.627, -9.61, -9.645)","(773.632, 107.723, -1.295, -24.484)","(772.176, 88.594, 2.619, -13.605)","(744.842, 74.853, -36.336, -12.591)","(703.023, 77.691, -43.072, 11.404)","(671.555, 95.971, -24.036, 22.106)","(650.186, 112.387, -18.689, 19.446)","(648.493, 113.953, -20.834, 19.164)","(648.493, 113.953, -20.834, 19.164)","(646.405, 114.0, -61.742, 1.216)","(646.405, 114.0, -61.742, 1.216)","(646.405, 114.0, -61.742, 1.216)","(646.405, 114.0, -61.742, 1.216)","(646.405, 114.0, -61.742, 1.216)","(646.405, 114.0, -61.742, 1.216)","(646.405, 114.0, -61.742, 1.216)","(646.405, 114.0, -61.742, 1.216)","(646.405, 114.0, -61.742, 1.216)","(646.405, 114.0, -61.742, 1.216)","(646.405, 114.0, -61.742, 1.216)","(646.405, 114.0, -61.742, 1.216)","(646.405, 114.0, -61.742, 1.216)","(646.405, 114.0, -61.742, 1.216)","(646.405, 114.0, -61.742, 1.216)","(646.405, 114.0, -61.742, 1.216)","(646.405, 114.0, -61.742, 1.216)","(646.405, 114.0, -61.742, 1.216)","(646.405, 114.0, -61.742, 1.216)"
74,"(302.519, 276.116, 18.13, 5.732)","(320.649, 279.603, 20.053, -0.476)","(339.647, 276.115, 23.504, -0.231)","(360.191, 272.119, 19.211, -0.823)","(382.269, 268.642, 20.816, -5.115)","(404.513, 265.624, 20.994, -1.197)","(427.839, 263.471, 25.028, 0.423)","(450.59, 261.435, 25.683, -3.943)","(473.473, 259.972, 22.579, -2.69)","(495.815, 258.206, 22.509, -3.688)","(520.22, 257.976, 23.838, -2.929)","(545.06, 258.043, 28.918, 1.159)","(567.368, 258.312, 24.898, 2.038)","(589.952, 257.5, 20.715, -5.454)","(613.003, 254.186, 19.411, -1.842)","(635.176, 249.148, 23.431, -8.541)","(655.804, 244.201, 16.174, -9.931)","(672.912, 240.574, 20.44, 0.27)","(687.058, 239.034, 15.083, 1.045)","(702.346, 232.339, 16.715, -6.675)","(717.046, 226.909, 15.015, 3.255)","(731.166, 224.263, 14.27, -11.615)","(743.467, 220.905, 13.989, -2.35)","(752.239, 219.201, 5.29, 1.94)","(760.821, 216.252, 7.776, -4.983)","(772.206, 213.074, 4.538, 0.498)","(776.179, 210.684, 2.741, -8.004)","(783.493, 195.429, 3.652, -13.586)","(787.539, 186.185, 10.655, -14.449)","(788.96, 174.746, 3.589, -14.146)","(791.643, 136.107, -3.117, -44.481)","(788.281, 96.436, -19.944, -20.129)","(764.913, 78.232, -26.658, -9.506)","(733.281, 71.379, -31.584, 2.407)","(706.943, 73.909, -28.53, 5.772)","(678.994, 80.108, -30.401, -1.057)","(653.915, 75.198, -34.74, -5.456)"
75,"(684.991, 175.332, 20.814, -16.397)","(695.859, 166.077, 17.48, -11.742)","(695.859, 166.077, 17.48, -11.742)","(695.859, 166.077, 17.48, -11.742)","(695.859, 166.077, 17.48, -11.742)","(695.859, 166.077, 17.48, -11.742)","(695.859, 166.077, 17.48, -11.742)","(695.859, 166.077, 17.48, -11.742)","(695.859, 166.077, 17.48, -11.742)","(697.003, 166.001, 18.314, -4.498)","(697.003, 166.001, 18.314, -4.498)","(697.003, 166.001, 18.314, -4.498)","(697.003, 166.001, 18.314, -4.498)","(697.003, 166.001, 18.314, -4.498)","(697.003, 166.001, 18.314, -4.498)","(697.003, 166.001, 18.314, -4.498)","(697.003, 166.001, 18.314, -4.498)","(697.003, 166.001, 18.314, -4.498)","(699.59, 166.493, 15.845, 3.888)","(709.699, 167.067, 8.608, 3.064)","(715.304, 166.004, 11.489, -4.413)","(715.731, 166.053, 25.641, 2.939)","(720.865, 166.043, 8.893, 0.984)","(723.268, 166.007, 11.908, -0.227)","(723.268, 166.007, 11.908, -0.227)","(724.926, 167.41, 1.47, 5.282)","(730.816, 167.958, 3.194, -9.915)","(733.745, 166.001, 2.715, -6.53)","(733.745, 166.001, 2.715, -6.53)","(734.256, 166.059, 2.249, -0.435)","(734.831, 166.396, 4.319, -4.436)","(735.337, 166.15, 0.76, 4.268)","(736.956, 169.401, 0.408, 8.073)","(742.734, 174.506, 3.196, 1.694)","(744.908, 178.305, 3.519, 4.085)","(751.988, 180.602, 2.212, 0.318)","(753.63, 180.779, -4.135, -1.631)"
76,"(557.746, 524.609, 23.67, 3.771)","(584.094, 533.1, 27.97, 8.83)","(611.644, 541.792, 28.743, 10.148)","(639.415, 543.395, 23.076, -3.426)","(664.879, 542.178, 31.075, -12.276)","(694.338, 545.784, 24.623, 6.881)","(719.029, 556.115, 8.716, 10.667)","(729.095, 574.903, 0.098, 25.335)","(729.833, 583.959, 9.203, 10.013)","(731.009, 583.986, 15.755, -0.723)","(734.425, 583.965, 7.699, 0.966)","(736.567, 583.298, 1.482, -7.735)","(740.165, 582.658, 2.239, -10.098)","(747.543, 577.451, 20.244, 4.098)","(760.995, 577.818, 2.971, -9.444)","(767.595, 578.395, 3.786, -2.811)","(774.833, 576.174, 15.256, 2.358)","(786.884, 579.205, 11.996, -13.085)","(790.656, 582.987, 3.325, 30.139)","(792.924, 612.797, 4.013, 21.719)","(804.836, 637.679, 14.287, 25.102)","(812.247, 662.97, 9.072, 16.431)","(817.755, 677.427, 2.317, 3.461)","(816.174, 678.949, 1.091, -0.451)","(809.792, 676.557, -6.516, -3.015)","(797.626, 681.8, -18.221, 8.486)","(775.636, 689.138, -24.27, 1.299)","(746.019, 689.596, -34.716, 0.532)","(711.09, 684.134, -33.139, -4.544)","(683.266, 677.845, -28.338, -1.631)","(656.915, 675.62, -25.111, 4.42)","(626.94, 677.675, -34.19, 2.478)","(592.087, 675.77, -39.102, -5.69)","(558.525, 669.957, -34.763, -7.839)","(527.857, 664.124, -33.556, -8.625)","(496.078, 659.465, -30.754, -5.676)","(463.813, 656.089, -33.236, -4.14)"
77,"(650.459, 583.908, 4.037, 5.973)","(650.459, 583.908, 4.037, 5.973)","(650.459, 583.908, 4.037, 5.973)","(650.567, 583.995, 6.507, 5.263)","(650.567, 583.995, 6.507, 5.263)","(650.567, 583.995, 6.507, 5.263)","(650.567, 583.995, 6.507, 5.263)","(650.567, 583.995, 6.507, 5.263)","(650.567, 583.995, 6.507, 5.263)","(660.29, 583.97, 20.806, 1.909)","(669.239, 583.992, 3.597, 1.089)","(675.335, 583.95, 8.996, 3.83)","(675.903, 583.978, 11.258, -0.31)","(675.903, 583.978, 11.258, -0.31)","(676.382, 583.991, 28.738, 0.774)","(676.382, 583.991, 28.738, 0.774)","(680.541, 583.911, 15.99, -1.844)","(695.511, 582.146, 13.718, -5.396)","(700.584, 583.461, 8.593, 1.731)","(710.025, 583.719, 11.933, 0.379)","(722.472, 582.018, 12.217, -3.651)","(734.006, 582.386, 8.023, 5.963)","(743.399, 581.303, 13.428, -2.805)","(754.331, 574.74, 10.422, -5.227)","(758.36, 574.04, 1.547, -3.675)","(764.004, 571.926, 5.512, 1.856)","(766.39, 573.016, -0.628, 2.443)","(756.97, 577.389, -11.69, -5.949)","(757.16, 561.49, 16.745, -13.047)","(772.389, 560.508, -3.131, 31.484)","(771.003, 585.746, 1.357, 21.958)","(773.98, 605.921, 8.933, 22.216)","(781.618, 626.235, 4.677, 17.252)","(790.086, 646.247, 13.628, 18.226)","(789.809, 655.965, -3.623, 12.395)","(782.5, 669.471, -13.517, 19.507)","(764.594, 684.714, -27.131, 12.076)"
78,"(382.377, 559.418, 19.32, -3.422)","(411.552, 550.98, 33.669, -9.664)","(445.326, 543.683, 31.584, -5.632)","(476.547, 537.381, 26.507, -5.997)","(498.917, 529.825, 14.578, -8.546)","(524.455, 526.162, 29.607, 0.114)","(551.66, 523.542, 23.927, 1.591)","(580.113, 522.011, 29.023, -0.74)","(606.221, 518.145, 26.068, -4.861)","(631.375, 516.925, 30.223, -4.548)","(657.099, 519.065, 23.193, 9.606)","(680.431, 528.79, 18.041, 1.689)","(702.515, 534.406, 21.902, 10.621)","(723.908, 539.016, 23.829, 14.09)","(749.29, 544.446, 11.088, 18.058)","(759.84, 545.867, 3.445, 3.232)","(770.824, 557.222, -2.11, 7.968)","(767.368, 570.251, -5.161, 22.247)","(766.577, 605.138, 8.247, 28.253)","(766.774, 621.329, -2.867, 8.153)","(767.886, 631.146, 6.476, 13.229)","(769.87, 647.629, -1.521, 10.652)","(766.335, 663.57, -31.232, 6.926)","(734.31, 669.343, -33.633, 4.961)","(695.638, 665.691, -40.576, -7.914)","(660.306, 651.206, -26.414, -18.404)","(636.58, 636.151, -24.399, -16.861)","(636.58, 636.151, -24.399, -16.861)","(636.58, 636.151, -24.399, -16.861)","(636.259, 636.0, -19.241, -9.022)","(636.259, 636.0, -19.241, -9.022)","(636.259, 636.0, -19.241, -9.022)","(636.259, 636.0, -19.241, -9.022)","(636.259, 636.0, -19.241, -9.022)","(636.259, 636.0, -19.241, -9.022)","(636.259, 636.0, -19.241, -9.022)","(636.259, 636.0, -19.241, -9.022)"
79,"(502.405, 394.432, 28.314, 5.293)","(531.157, 395.534, 28.523, -2.075)","(557.09, 394.372, 29.291, -0.092)","(584.056, 396.295, 30.627, 2.659)","(611.117, 402.962, 24.562, 8.68)","(633.642, 410.585, 18.262, 7.656)","(650.578, 413.641, 22.157, -3.471)","(668.398, 414.068, 19.271, 0.908)","(685.021, 419.7, 14.451, 7.636)","(701.487, 424.408, 14.589, 7.792)","(717.481, 429.124, 18.069, 7.76)","(732.098, 433.439, 14.58, 2.629)","(744.775, 439.099, 13.393, 4.326)","(758.082, 445.748, 13.418, 5.165)","(768.199, 451.436, 10.919, 2.988)","(774.134, 456.488, 5.727, 2.951)","(780.121, 462.121, 6.688, 3.699)","(785.234, 468.44, 7.159, 4.134)","(790.686, 476.849, 1.681, 11.783)","(796.023, 487.26, 5.305, 13.312)","(801.632, 499.467, 8.261, 12.284)","(806.595, 510.785, -0.703, 12.079)","(808.17, 521.588, -0.709, 13.225)","(808.552, 529.357, 1.648, 8.735)","(806.683, 532.62, -8.22, 1.789)","(808.115, 543.947, 11.53, 17.604)","(812.733, 560.579, -0.962, 15.371)","(808.165, 575.266, -5.604, 22.058)","(802.14, 590.648, -7.493, 12.005)","(794.577, 606.069, -11.169, 15.177)","(798.542, 624.025, 0.98, 23.322)","(806.153, 646.519, 0.222, 26.731)","(799.891, 664.23, -8.44, 12.339)","(789.03, 679.164, -15.509, 16.483)","(767.354, 689.388, -24.761, 7.995)","(735.71, 691.734, -35.486, 0.877)","(698.404, 685.6, -34.275, -6.245)"
